number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_3	state
0	7.817866858829075	2020-07-29 07:16:21.882122	2020-07-29 07:38:06.363604	0 days 00:21:44.481482000		0.0004555673667476169	7	1				COMPLETE
1	8.114868990197492	2020-07-29 07:38:06.364066	2020-07-29 07:48:39.508793	0 days 00:10:33.144727000		8.085958995601001e-05	6	1				COMPLETE
2	7.826369880510301	2020-07-29 07:48:39.509251	2020-07-29 08:04:14.421912	0 days 00:15:34.912661000		0.0002803984956033104	9	1				COMPLETE
3	8.12216189720229	2020-07-29 08:04:14.422372	2020-07-29 08:14:57.000942	0 days 00:10:42.578570000		4.0261376010395095e-05	7	1				COMPLETE
4	7.706228761714267	2020-07-29 08:14:57.001379	2020-07-29 08:32:23.821518	0 days 00:17:26.820139000	0.45	3.711091790288183e-05	7	2			pyramid_2	COMPLETE
5	7.752021778740914	2020-07-29 08:32:23.822097	2020-07-29 08:44:34.979877	0 days 00:12:11.157780000	0.15000000000000002	5.871278698478212e-05	7	2			pyramid_4	COMPLETE
6	7.701031030796896	2020-07-29 08:44:34.980440	2020-07-29 08:55:31.579340	0 days 00:10:56.598900000	0.15000000000000002	0.003406110147311464	7	2			pyramid_2	COMPLETE
7	7.715909227881361	2020-07-29 08:55:31.579898	2020-07-29 09:06:21.748790	0 days 00:10:50.168892000	0.05	0.000363271605308608	8	2			flat	COMPLETE
8	7.816337026472389	2020-07-29 09:06:21.749349	2020-07-29 09:18:16.377827	0 days 00:11:54.628478000		0.000784034952963121	9	1				COMPLETE
9	7.737456820771207	2020-07-29 09:18:16.378355	2020-07-29 09:28:45.695494	0 days 00:10:29.317139000	0.5	0.01192808331458569	8	2			flat	COMPLETE
10	7.862482493172367	2020-07-29 09:28:45.696070	2020-07-29 09:39:25.322510	0 days 00:10:39.626440000	0.30000000000000004	0.014179430467105644	10	3				COMPLETE
11	7.672373420396529	2020-07-29 09:39:25.323009	2020-07-29 09:49:54.767395	0 days 00:10:29.444386000	0.4	0.0024255719047934807	6	3		pyramid_2		COMPLETE
12	7.665858763311134	2020-07-29 09:49:54.767905	2020-07-29 10:00:23.728099	0 days 00:10:28.960194000	0.30000000000000004	0.003022657804813672	6	3		pyramid_2		COMPLETE
13	7.678212935201774	2020-07-29 10:00:23.728591	2020-07-29 10:10:54.722600	0 days 00:10:30.994009000	0.35000000000000003	0.002631911133581816	6	3		pyramid_2		COMPLETE
14	7.670390517824698	2020-07-29 10:10:54.723085	2020-07-29 10:21:23.750104	0 days 00:10:29.027019000	0.4	0.0033889865845792622	6	3		pyramid_2		COMPLETE
15	7.73442177071582	2020-07-29 10:21:23.750700	2020-07-29 10:31:55.471334	0 days 00:10:31.720634000	0.25	0.027563747501765455	6	3		pyramid_2		COMPLETE
16	7.751948557600019	2020-07-29 10:31:55.471873	2020-07-29 10:42:26.099148	0 days 00:10:30.627275000	0.35000000000000003	0.006863905851103858	6	3		pyramid_4		COMPLETE
17	7.696361184282117	2020-07-29 10:42:26.099652	2020-07-29 10:52:50.933653	0 days 00:10:24.834001000	0.5	0.0011506954230081268	6	3		flat		COMPLETE
18	7.69362512386612	2020-07-29 10:52:50.934164	2020-07-29 11:03:18.764470	0 days 00:10:27.830306000	0.2	0.005964765261353843	8	3	flat			COMPLETE
19	7.636345927817415	2020-07-29 11:03:18.765021	2020-07-29 11:23:28.083371	0 days 00:20:09.318350000	0.4	1.24101576535396e-05	9	3				COMPLETE
20	7.660366644956079	2020-07-29 11:23:28.083895	2020-07-29 11:37:28.206410	0 days 00:14:00.122515000	0.30000000000000004	1.2106288984432801e-05	10	3				COMPLETE
21	7.66074998837183	2020-07-29 11:37:28.206888	2020-07-29 11:51:19.939205	0 days 00:13:51.732317000	0.30000000000000004	1.2967344634046483e-05	10	3				COMPLETE
22	7.665377400535716	2020-07-29 11:51:19.939689	2020-07-29 12:04:17.032001	0 days 00:12:57.092312000	0.25	1.4572039719657271e-05	10	3				COMPLETE
23	7.6320873563978315	2020-07-29 12:04:17.032523	2020-07-29 12:24:44.160871	0 days 00:20:27.128348000	0.35000000000000003	1.1645704863076688e-05	9	3				COMPLETE
24	7.6367595349465605	2020-07-29 12:24:44.161349	2020-07-29 12:45:50.077258	0 days 00:21:05.915909000	0.4	1.0650591745015492e-05	9	3				COMPLETE
