number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	state
0	8.551782905618744	2020-07-26 15:05:04.876866	2020-07-26 15:17:47.525955	0 days 00:12:42.649089000	0.5	0.0029499640132872066	7	3	flat			COMPLETE
1	9.176722989214435	2020-07-26 15:17:47.526550	2020-07-26 15:29:04.395749	0 days 00:11:16.869199000		7.184150906334767e-05	8	1				COMPLETE
2	8.662807044363106	2020-07-26 15:29:04.396382	2020-07-26 15:44:00.198825	0 days 00:14:55.802443000		0.00178833827039541	9	1				COMPLETE
3	9.221156938259675	2020-07-26 15:44:00.199408	2020-07-26 15:55:39.956525	0 days 00:11:39.757117000		3.64634815477777e-05	8	1				COMPLETE
4	8.577355524826718	2020-07-26 15:55:39.957092	2020-07-26 16:07:31.598786	0 days 00:11:51.641694000	0.45	0.0017980646196412414	10	2				COMPLETE
5	8.701521201494351	2020-07-26 16:07:31.599375	2020-07-26 16:20:10.839813	0 days 00:12:39.240438000	0.5	0.013506872717128178	9	2			pyramid_2	COMPLETE
6	8.617830675741583	2020-07-26 16:20:10.840400	2020-07-26 16:31:48.258654	0 days 00:11:37.418254000	0.35000000000000003	0.010163258357921633	9	2			flat	COMPLETE
7	9.045126280561098	2020-07-26 16:31:48.259256	2020-07-26 16:46:34.800818	0 days 00:14:46.541562000		0.00013438091377765453	8	1				COMPLETE
8	8.53847391330311	2020-07-26 16:46:34.801387	2020-07-26 17:04:13.964626	0 days 00:17:39.163239000	0.45	1.5959964178425493e-05	10	2				COMPLETE
9	8.537381089710479	2020-07-26 17:04:13.965139	2020-07-26 17:16:00.228250	0 days 00:11:46.263111000	0.2	0.0001314843149447538	9	2			pyramid_2	COMPLETE
10	8.582623924268749	2020-07-26 17:16:00.228789	2020-07-26 17:29:35.201896	0 days 00:13:34.973107000	0.05	0.0002692137640031915	6	3		flat		COMPLETE
11	8.556791872756932	2020-07-26 17:29:35.202473	2020-07-26 17:45:04.434454	0 days 00:15:29.231981000	0.15000000000000002	1.035472442703871e-05	10	2				COMPLETE
12	8.520996623446688	2020-07-26 17:45:04.434972	2020-07-26 17:59:58.795947	0 days 00:14:54.360975000	0.25	1.254293724474473e-05	10	3				COMPLETE
13	8.52549523212337	2020-07-26 17:59:58.796494	2020-07-26 18:14:14.466623	0 days 00:14:15.670129000	0.25	2.5839433636067654e-05	9	3				COMPLETE
14	8.516281555282799	2020-07-26 18:14:14.467134	2020-07-26 18:27:44.005589	0 days 00:13:29.538455000	0.30000000000000004	1.848201164304812e-05	10	3				COMPLETE
15	8.52142151777846	2020-07-26 18:27:44.006101	2020-07-26 18:42:41.786768	0 days 00:14:57.780667000	0.30000000000000004	1.0390294126586304e-05	10	3				COMPLETE
16	8.532074401819797	2020-07-26 18:42:41.787318	2020-07-26 18:53:52.809378	0 days 00:11:11.022060000	0.35000000000000003	0.0006003594379995348	10	3				COMPLETE
17	8.56555288962047	2020-07-26 18:53:52.809917	2020-07-26 19:05:35.151085	0 days 00:11:42.341168000	0.1	5.833495059712856e-05	7	3	pyramid_2			COMPLETE
18	8.522442521862786	2020-07-26 19:05:35.151595	2020-07-26 19:20:35.403200	0 days 00:15:00.251605000	0.25	1.0373118155689441e-05	10	3				COMPLETE
19	8.517969474288611	2020-07-26 19:20:35.403671	2020-07-26 19:32:08.973475	0 days 00:11:33.569804000	0.35000000000000003	0.000486541984772938	7	3	flat			COMPLETE
20	8.787466003132591	2020-07-26 19:32:08.974020	2020-07-26 19:43:13.476796	0 days 00:11:04.502776000	0.4	0.02886854390912372	6	3		pyramid_2		COMPLETE
21	8.534266163935792	2020-07-26 19:43:13.477296	2020-07-26 19:54:55.513345	0 days 00:11:42.036049000	0.30000000000000004	0.0005467644309177872	7	3	flat			COMPLETE
22	8.547325637148528	2020-07-26 19:54:55.513824	2020-07-26 20:17:54.501432	0 days 00:22:58.987608000	0.2	2.203539442874204e-05	7	3	flat			COMPLETE
23	8.518848387173643	2020-07-26 20:17:54.501947	2020-07-26 20:29:46.546562	0 days 00:11:52.044615000	0.35000000000000003	4.6601079274764314e-05	6	3		pyramid_4		COMPLETE
24	8.523259159554103	2020-07-26 20:29:46.547004	2020-07-26 20:40:35.777026	0 days 00:10:49.230022000	0.35000000000000003	0.00034319295112368917	6	3		pyramid_4		COMPLETE
