number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	8.061771989506271	2020-07-29 09:02:28.636646	2020-07-29 09:15:58.422494	0 days 00:13:29.785848000		0.00022572515197234633	9	1				COMPLETE
1	7.969861335855886	2020-07-29 09:15:58.423024	2020-07-29 09:29:22.068422	0 days 00:13:23.645398000		0.0003870608525528481	10	1				COMPLETE
2	7.997405558818009	2020-07-29 09:29:22.068924	2020-07-29 09:40:50.179647	0 days 00:11:28.110723000		0.009132805595436227	10	1				COMPLETE
3	8.078101837016513	2020-07-29 09:40:50.180103	2020-07-29 09:52:08.316997	0 days 00:11:18.136894000	0.0	5.118364187354386e-05	7	2			pyramid_2	COMPLETE
4	8.30982364479219	2020-07-29 09:52:08.317485	2020-07-29 10:02:41.013324	0 days 00:10:32.695839000		5.060382310395511e-05	9	1				COMPLETE
5	7.894902221227552	2020-07-29 10:02:41.013801	2020-07-29 10:13:58.929502	0 days 00:11:17.915701000	0.35000000000000003	7.067751065438931e-05	8	3	pyramid_2			COMPLETE
6	7.892715777251336	2020-07-29 10:13:58.930070	2020-07-29 10:27:47.223244	0 days 00:13:48.293174000	0.4	2.079227756216335e-05	8	3	pyramid_2			COMPLETE
7	7.97938670159431	2020-07-29 10:27:47.223785	2020-07-29 10:41:56.670579	0 days 00:14:09.446794000	0.30000000000000004	7.626136676037308e-05	6	2			flat	COMPLETE
8	7.918028696336696	2020-07-29 10:41:56.671109	2020-07-29 10:55:07.224873	0 days 00:13:10.553764000	0.15000000000000002	1.112253052538561e-05	8	3	pyramid_2			COMPLETE
9	7.936120469573269	2020-07-29 10:55:07.225350	2020-07-29 11:05:46.233447	0 days 00:10:39.008097000	0.2	0.0014488127649203869	6	2			flat	COMPLETE
10	7.956784631415795	2020-07-29 11:05:46.233983	2020-07-29 11:16:53.463005	0 days 00:11:07.229022000	0.5	0.021232721909908644	7	3	flat			COMPLETE
11	7.8899749788655145	2020-07-29 11:16:53.463491	2020-07-29 11:31:16.282971	0 days 00:14:22.819480000	0.45	1.709883025815619e-05	8	3	pyramid_2			COMPLETE
12	7.9045741964106675	2020-07-29 11:31:16.283482	2020-07-29 11:51:41.683465	0 days 00:20:25.399983000	0.5	1.0506877649385788e-05	9	3				COMPLETE
13	7.9082005450236625	2020-07-29 11:51:41.684027	2020-07-29 12:11:21.537687	0 days 00:19:39.853660000	0.4	1.1981619122073458e-05	7	3	pyramid_2			COMPLETE
14	7.911113557880725	2020-07-29 12:11:21.538222	2020-07-29 12:22:03.998544	0 days 00:10:42.460322000	0.45	0.002261707331850754	8	3	pyramid_2			COMPLETE
15	7.903655000653114	2020-07-29 12:22:03.999037	2020-07-29 12:36:01.231018	0 days 00:13:57.231981000	0.4	1.949742748610673e-05	9	2		pyramid_2		COMPLETE
16	7.91651709995631	2020-07-29 12:36:01.231554	2020-07-29 12:50:30.278837	0 days 00:14:29.047283000	0.30000000000000004	2.264336172335818e-05	7	3	pyramid_2			COMPLETE
17	7.896075339155383	2020-07-29 12:50:30.279346	2020-07-29 13:01:32.697123	0 days 00:11:02.417777000	0.45	0.00020866463792716425	8	2			pyramid_4	COMPLETE
18	7.887844515421424	2020-07-29 13:01:32.697672	2020-07-29 13:14:20.889716	0 days 00:12:48.192044000	0.5	2.952333092552981e-05	8	3	pyramid_2			COMPLETE
19	7.9435726672235285	2020-07-29 13:14:20.890210	2020-07-29 13:25:24.314220	0 days 00:11:03.424010000	0.05	0.0001588741050321212	7	3	flat			COMPLETE
20	7.913562043240898	2020-07-29 13:25:24.314898	2020-07-29 13:35:54.596416	0 days 00:10:30.281518000	0.5	0.0011545926921279301	9	2		flat		COMPLETE
21	7.893380606535536	2020-07-29 13:35:54.596913	2020-07-29 13:48:39.734546	0 days 00:12:45.137633000	0.4	2.766314601394124e-05	8	3	pyramid_2			COMPLETE
22	7.889968058958107	2020-07-29 13:48:39.735071	2020-07-29 14:01:20.185429	0 days 00:12:40.450358000	0.45	3.164138300935854e-05	8	3	pyramid_2			COMPLETE
23	7.887605896712506	2020-07-29 14:01:20.185922	2020-07-29 14:12:38.999817	0 days 00:11:18.813895000	0.5	0.00010269621095219347	8	3	pyramid_2			COMPLETE
24	7.895005117286333	2020-07-29 14:12:39.000297	2020-07-29 14:23:53.352779	0 days 00:11:14.352482000	0.5	0.0001578161373316191	7	3	pyramid_2			COMPLETE
