number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	7.570501768227767	2020-07-24 18:50:05.316006	2020-07-24 19:24:48.328258	0 days 00:34:43.012252000	0.30000000000000004	1.1055389584131716e-05	8	2			pyramid_2	COMPLETE
1	7.748119661156932	2020-07-24 19:24:48.328813	2020-07-24 19:37:07.524849	0 days 00:12:19.196036000	0.4	0.018779647334274466	7	3	pyramid_2			COMPLETE
2	7.90185025783553	2020-07-24 19:37:07.525429	2020-07-24 19:49:23.490792	0 days 00:12:15.965363000		8.95794205672187e-05	6	1				COMPLETE
3	7.901141516048242	2020-07-24 19:49:23.491332	2020-07-24 20:00:50.577535	0 days 00:11:27.086203000		1.6433224394398645e-05	10	1				COMPLETE
4	7.7386545856865885	2020-07-24 20:00:50.578108	2020-07-24 20:12:39.511450	0 days 00:11:48.933342000	0.4	0.026354938052223862	7	2			flat	COMPLETE
5	7.778323561658434	2020-07-24 20:12:39.511948	2020-07-24 20:26:28.534569	0 days 00:13:49.022621000	0.45	0.018955925695420792	7	3	flat			COMPLETE
6	7.578026621647635	2020-07-24 20:26:28.535103	2020-07-24 20:44:03.895863	0 days 00:17:35.360760000	0.35000000000000003	2.3752521643225908e-05	10	2				COMPLETE
7	7.909177728334311	2020-07-24 20:44:03.896407	2020-07-24 20:57:16.578563	0 days 00:13:12.682156000		0.00042416469208412535	8	1				COMPLETE
8	7.574228430126284	2020-07-24 20:57:16.579112	2020-07-24 21:08:35.397986	0 days 00:11:18.818874000	0.2	0.00026416919823173807	9	2		pyramid_2		COMPLETE
9	7.600525306761656	2020-07-24 21:08:35.398551	2020-07-24 22:06:47.771966	0 days 00:58:12.373415000	0.4	1.7760342489694756e-05	6	2			flat	COMPLETE
10	7.576548733990068	2020-07-24 22:06:47.772604	2020-07-24 22:17:57.565713	0 days 00:11:09.793109000	0.0	0.002098549977792114	9	3				COMPLETE
11	7.578317479178585	2020-07-24 22:17:57.566270	2020-07-24 22:29:25.075062	0 days 00:11:27.508792000	0.15000000000000002	0.00016876235762300072	9	2		pyramid_2		COMPLETE
12	7.5821734911277785	2020-07-24 22:29:25.075655	2020-07-24 22:40:33.568628	0 days 00:11:08.492973000	0.2	0.002099683911877795	9	2		pyramid_2		COMPLETE
13	7.589549015583223	2020-07-24 22:40:33.569191	2020-07-24 22:54:43.129472	0 days 00:14:09.560281000	0.1	5.550782560249906e-05	8	2			pyramid_2	COMPLETE
14	7.574707143498364	2020-07-24 22:54:43.130077	2020-07-24 23:07:00.796267	0 days 00:12:17.666190000	0.30000000000000004	0.0020435745774493564	9	3				COMPLETE
15	7.908857452233866	2020-07-24 23:07:00.796863	2020-07-24 23:21:17.503268	0 days 00:14:16.706405000		0.00038553323969235523	8	1				COMPLETE
16	7.685347620985017	2020-07-24 23:21:17.503866	2020-07-24 23:33:07.851706	0 days 00:11:50.347840000	0.25	0.006220721067022512	10	2				COMPLETE
17	7.593535240816191	2020-07-24 23:33:07.852287	2020-07-24 23:47:36.674148	0 days 00:14:28.821861000	0.1	5.035001543634383e-05	9	2		flat		COMPLETE
18	7.904903748374229	2020-07-24 23:47:36.674750	2020-07-25 00:05:20.995870	0 days 00:17:44.321120000		0.0001887100224499591	8	1				COMPLETE
19	7.6002957923144425	2020-07-25 00:05:20.996436	2020-07-25 00:17:19.544430	0 days 00:11:58.547994000	0.25	0.006554115882126208	7	3	pyramid_2			COMPLETE
20	7.641494507349042	2020-07-25 00:17:19.545070	2020-07-25 00:35:47.356849	0 days 00:18:27.811779000	0.0	1.0687785224474695e-05	9	2		pyramid_2		COMPLETE
21	7.568050616876948	2020-07-25 00:35:47.357404	2020-07-25 00:48:08.213097	0 days 00:12:20.855693000	0.30000000000000004	0.0013496276672374235	9	3				COMPLETE
22	7.56108645288923	2020-07-25 00:48:08.213632	2020-07-25 01:01:21.567030	0 days 00:13:13.353398000	0.30000000000000004	0.0009389474905455528	8	3	flat			COMPLETE
23	7.557807387173332	2020-07-25 01:01:21.567547	2020-07-25 01:14:25.728916	0 days 00:13:04.161369000	0.30000000000000004	0.0009292057829297031	8	3	flat			COMPLETE
24	7.568419993434196	2020-07-25 01:14:25.729452	2020-07-25 01:27:26.108440	0 days 00:13:00.378988000	0.5	0.0010440386162595269	8	3	flat			COMPLETE
