number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	8.730796133089317	2020-07-28 08:52:26.704877	2020-07-28 09:13:16.815111	0 days 00:20:50.110234000		0.00023152291975761874	9	1					COMPLETE
1	8.478842324895096	2020-07-28 09:13:16.815622	2020-07-28 09:24:39.744495	0 days 00:11:22.928873000	0.2	0.00028289482822978907	9	2			flat		COMPLETE
2	8.66427017766617	2020-07-28 09:24:39.745066	2020-07-28 09:42:42.343581	0 days 00:18:02.598515000	0.15000000000000002	1.9015766516608046e-05	7	2				flat	COMPLETE
3	8.627378653119978	2020-07-28 09:42:42.344090	2020-07-28 10:04:05.971796	0 days 00:21:23.627706000	0.25	1.2959448282175758e-05	7	2				flat	COMPLETE
4	8.634725089558657	2020-07-28 10:04:05.972298	2020-07-28 10:15:18.543186	0 days 00:11:12.570888000	0.05	0.02326575096549164	10	2					COMPLETE
5	8.51892116408847	2020-07-28 10:15:18.543717	2020-07-28 10:26:05.886645	0 days 00:10:47.342928000	0.2	0.0006293074009558402	7	3	flat				COMPLETE
6	8.525351084349658	2020-07-28 10:26:05.887118	2020-07-28 10:36:56.394049	0 days 00:10:50.506931000	0.15000000000000002	0.00020262720059210863	10	2					COMPLETE
7	8.512390662527167	2020-07-28 10:36:56.394583	2020-07-28 10:48:12.750655	0 days 00:11:16.356072000	0.5	0.007265185146388606	9	3					COMPLETE
8	8.468718160445338	2020-07-28 10:48:12.751190	2020-07-28 11:02:04.168321	0 days 00:13:51.417131000	0.4	1.5600181264455634e-05	10	3					COMPLETE
9	8.784775184011544	2020-07-28 11:02:04.168874	2020-07-28 11:12:22.567307	0 days 00:10:18.398433000		0.018473628411276605	9	1					COMPLETE
10	8.505616076167879	2020-07-28 11:12:22.567797	2020-07-28 11:24:15.959528	0 days 00:11:53.391731000	0.45	5.3367236854412384e-05	6	3		pyramid_4			COMPLETE
11	8.536326980992133	2020-07-28 11:24:15.960005	2020-07-28 11:35:05.796121	0 days 00:10:49.836116000	0.35000000000000003	0.0028629333833327963	10	3					COMPLETE
12	9.11623319838773	2020-07-28 11:35:05.796630	2020-07-28 11:45:36.592060	0 days 00:10:30.795430000		4.873033963098573e-05	8	1					COMPLETE
13	8.540965807042436	2020-07-28 11:45:36.592524	2020-07-28 11:56:14.930496	0 days 00:10:38.337972000	0.35000000000000003	0.0011533507560522757	9	3					COMPLETE
14	8.53081787287736	2020-07-28 11:56:14.931000	2020-07-28 12:07:49.937478	0 days 00:11:35.006478000	0.35000000000000003	9.735604506379259e-05	8	2				pyramid_4	COMPLETE
15	8.47294658182435	2020-07-28 12:07:49.938025	2020-07-28 12:21:26.643802	0 days 00:13:36.705777000	0.25	1.2266520728234293e-05	10	3					COMPLETE
16	8.474932785560345	2020-07-28 12:21:26.644344	2020-07-28 12:38:22.780345	0 days 00:16:56.136001000	0.45	1.0380156416328209e-05	10	3					COMPLETE
17	8.475331441017566	2020-07-28 12:38:22.780811	2020-07-28 12:50:10.076655	0 days 00:11:47.295844000	0.30000000000000004	2.6827461926582914e-05	10	3					COMPLETE
18	8.472667868368394	2020-07-28 12:50:10.077122	2020-07-28 13:02:55.901018	0 days 00:12:45.823896000	0.0	1.0450134170827894e-05	10	3					COMPLETE
19	8.466073675034131	2020-07-28 13:02:55.901513	2020-07-28 13:14:30.070784	0 days 00:11:34.169271000	0.05	3.984316673963524e-05	8	3	pyramid_2				COMPLETE
20	8.575988956988729	2020-07-28 13:14:30.071294	2020-07-28 13:25:46.900430	0 days 00:11:16.829136000	0.05	8.143431818053019e-05	6	3		pyramid_2			COMPLETE
21	8.469988997441018	2020-07-28 13:25:46.900931	2020-07-28 13:37:25.348118	0 days 00:11:38.447187000	0.0	2.8784614029566495e-05	8	3	pyramid_2				COMPLETE
22	8.475338261366309	2020-07-28 13:37:25.348685	2020-07-28 13:49:10.041404	0 days 00:11:44.692719000	0.0	3.482845689525359e-05	8	3	pyramid_2				COMPLETE
23	8.48226384160339	2020-07-28 13:49:10.041912	2020-07-28 14:00:40.338506	0 days 00:11:30.296594000	0.1	9.932704683376621e-05	7	3	pyramid_2				COMPLETE
24	8.471635730165964	2020-07-28 14:00:40.339016	2020-07-28 14:12:24.824359	0 days 00:11:44.485343000	0.0	2.829784127978612e-05	8	3	pyramid_2				COMPLETE
