number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.2904157527008948	2020-06-30 16:57:24.900094	2020-06-30 16:57:41.696322	0 days 00:00:16.796228000	0.05	0.0150877219690051		4	1	COMPLETE
1	1.3570390667831689	2020-06-30 16:57:41.696787	2020-06-30 16:58:03.924231	0 days 00:00:22.227444000	0.15000000000000002	6.464083196019493e-05	flat	4	2	COMPLETE
2	1.305342099819964	2020-06-30 16:58:03.924689	2020-06-30 16:58:17.582130	0 days 00:00:13.657441000	0.5	0.0024136950004299148		5	1	COMPLETE
3	inf	2020-06-30 16:58:17.582573	2020-06-30 16:58:23.866320	0 days 00:00:06.283747000	0.45	0.080923871901624		8	1	COMPLETE
4	1.2889994626853898	2020-06-30 16:58:23.866828	2020-06-30 16:58:36.148324	0 days 00:00:12.281496000	0.25	0.03515770667572766		9	1	COMPLETE
5	1.2682726341381407	2020-06-30 16:58:36.148773	2020-06-30 16:58:50.979871	0 days 00:00:14.831098000	0.0	0.0479520317969117	flat	5	2	COMPLETE
6	1.3383731507418448	2020-06-30 16:58:50.980352	2020-06-30 16:59:16.762085	0 days 00:00:25.781733000	0.45	1.8745559560173646e-05		6	1	COMPLETE
7	1.3199826123421652	2020-06-30 16:59:16.762563	2020-06-30 16:59:31.401003	0 days 00:00:14.638440000	0.05	0.00020828735119850139	pyramid_2	4	3	COMPLETE
8	1.2984111239338478	2020-06-30 16:59:31.401485	2020-06-30 16:59:45.111960	0 days 00:00:13.710475000	0.30000000000000004	0.007715588060041038		4	1	COMPLETE
9	1.2692950733920985	2020-06-30 16:59:45.112435	2020-06-30 16:59:58.814699	0 days 00:00:13.702264000	0.5	0.003546681335406138	flat	5	3	COMPLETE
10	1.300221353943585	2020-06-30 16:59:58.815198	2020-06-30 17:00:11.523934	0 days 00:00:12.708736000	0.0	0.0005977035316474358	pyramid_4	7	2	COMPLETE
11	1.2821559571383292	2020-06-30 17:00:11.524429	2020-06-30 17:00:25.210348	0 days 00:00:13.685919000	0.35000000000000003	0.0031591033339039313	flat	6	3	COMPLETE
12	1.3210905978554173	2020-06-30 17:00:25.210835	2020-06-30 17:00:39.203785	0 days 00:00:13.992950000	0.15000000000000002	0.09947282400981948	flat	6	3	COMPLETE
13	1.278950786032872	2020-06-30 17:00:39.204267	2020-06-30 17:00:51.599169	0 days 00:00:12.394902000	0.15000000000000002	0.017259423413646422	flat	5	2	COMPLETE
14	1.2776912443819102	2020-06-30 17:00:51.599676	2020-06-30 17:01:06.539021	0 days 00:00:14.939345000	0.4	0.0010728258111979041	flat	5	3	COMPLETE
15	1.275882191128201	2020-06-30 17:01:06.539506	2020-06-30 17:01:19.346430	0 days 00:00:12.806924000	0.2	0.005053741371118903	flat	7	2	COMPLETE
16	inf	2020-06-30 17:01:19.346914	2020-06-30 17:01:25.540911	0 days 00:00:06.193997000	0.0	0.044917326275236535	pyramid_2	10	3	COMPLETE
17	1.282851665340669	2020-06-30 17:01:25.541460	2020-06-30 17:01:40.365103	0 days 00:00:14.823643000	0.5	0.0008579487436400018	pyramid_4	5	2	COMPLETE
18	1.3032157462939882	2020-06-30 17:01:40.365583	2020-06-30 17:01:56.957572	0 days 00:00:16.591989000	0.30000000000000004	0.00019197969076621834	flat	6	3	COMPLETE
19	1.2770866260193943	2020-06-30 17:01:56.958086	2020-06-30 17:02:09.519775	0 days 00:00:12.561689000	0.1	0.013157165528127414	flat	8	2	COMPLETE
20	1.2740176964921561	2020-06-30 17:02:09.520255	2020-06-30 17:02:25.186249	0 days 00:00:15.665994000	0.25	0.03233467981281024	pyramid_4	5	3	COMPLETE
21	1.2706840526290804	2020-06-30 17:02:25.186740	2020-06-30 17:02:39.576208	0 days 00:00:14.389468000	0.25	0.03249983325976877	pyramid_4	5	3	COMPLETE
22	1.2839450278477362	2020-06-30 17:02:39.576697	2020-06-30 17:02:53.147216	0 days 00:00:13.570519000	0.35000000000000003	0.06937907773618328	pyramid_4	6	3	COMPLETE
23	1.2733879647059747	2020-06-30 17:02:53.147715	2020-06-30 17:03:06.328731	0 days 00:00:13.181016000	0.2	0.006937327139262244	pyramid_4	5	3	COMPLETE
24	1.2959155813295242	2020-06-30 17:03:06.329217	2020-06-30 17:03:20.226741	0 days 00:00:13.897524000	0.4	0.0025805352175663275	flat	4	2	COMPLETE
25	1.2836284302828604	2020-06-30 17:03:20.227302	2020-06-30 17:03:33.101788	0 days 00:00:12.874486000	0.05	0.02044947251680612	pyramid_2	7	3	COMPLETE
26	1.2680516382407028	2020-06-30 17:03:33.102277	2020-06-30 17:03:51.862688	0 days 00:00:18.760411000	0.30000000000000004	0.09963377037654902	pyramid_4	5	3	COMPLETE
27	1.312135612755491	2020-06-30 17:03:51.863174	2020-06-30 17:04:03.980410	0 days 00:00:12.117236000	0.45	0.08902695096165848	flat	6	2	COMPLETE
