number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.9986085862725887	2020-06-30 18:47:30.405152	2020-06-30 18:47:46.114608	0 days 00:00:15.709456000	0.15000000000000002	0.0014110880795638243	pyramid_2	7	2	COMPLETE
1	1.0194244539420263	2020-06-30 18:47:46.115155	2020-06-30 18:47:58.299297	0 days 00:00:12.184142000	0.35000000000000003	0.0713279349936064		5	1	COMPLETE
2	1.002681497735361	2020-06-30 18:47:58.299773	2020-06-30 18:48:10.645545	0 days 00:00:12.345772000	0.25	0.0037644366315055743	flat	8	2	COMPLETE
3	0.9972040240889616	2020-06-30 18:48:10.646025	2020-06-30 18:48:32.893174	0 days 00:00:22.247149000	0.35000000000000003	5.3693863121182215e-05	flat	8	3	COMPLETE
4	inf	2020-06-30 18:48:32.893670	2020-06-30 18:48:39.301713	0 days 00:00:06.408043000	0.25	0.07781328204369514	flat	8	3	COMPLETE
5	1.0035380369879008	2020-06-30 18:48:39.302433	2020-06-30 18:48:51.842650	0 days 00:00:12.540217000	0.45	0.001813407758600874		9	1	COMPLETE
6	1.0032424497942678	2020-06-30 18:48:51.843123	2020-06-30 18:49:05.225460	0 days 00:00:13.382337000	0.45	0.0017430422381133374		6	1	COMPLETE
7	0.9972137251526796	2020-06-30 18:49:05.225964	2020-06-30 18:49:18.524370	0 days 00:00:13.298406000	0.1	0.002094499216099069	pyramid_2	5	2	COMPLETE
8	0.9998578358320425	2020-06-30 18:49:18.524857	2020-06-30 18:49:31.541426	0 days 00:00:13.016569000	0.0	0.0008626865187447284	pyramid_2	7	3	COMPLETE
9	1.0155655451329701	2020-06-30 18:49:31.541922	2020-06-30 18:49:46.414565	0 days 00:00:14.872643000	0.30000000000000004	0.09299881539244252	pyramid_2	4	3	COMPLETE
10	0.996232191209012	2020-06-30 18:49:46.415058	2020-06-30 18:50:30.231724	0 days 00:00:43.816666000	0.5	1.172645336373554e-05	pyramid_4	10	3	COMPLETE
