number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.9824800442123807	2020-06-30 17:56:02.662592	2020-06-30 17:56:18.628257	0 days 00:00:15.965665000	0.35000000000000003	0.0046139505199174384	pyramid_2	10	3	COMPLETE
1	0.975390911594387	2020-06-30 17:56:18.628784	2020-06-30 17:56:32.258059	0 days 00:00:13.629275000	0.2	0.015485988346087175	pyramid_2	6	3	COMPLETE
2	0.9773651037563463	2020-06-30 17:56:32.258559	2020-06-30 17:56:45.634523	0 days 00:00:13.375964000	0.05	0.0031259892805231785	pyramid_2	7	2	COMPLETE
3	0.9718841435757074	2020-06-30 17:56:45.635012	2020-06-30 17:56:59.240736	0 days 00:00:13.605724000	0.4	0.002185223737486272	pyramid_4	8	3	COMPLETE
4	0.9726191974399752	2020-06-30 17:56:59.241475	2020-06-30 17:57:13.202660	0 days 00:00:13.961185000	0.1	0.0005650999238946139	pyramid_2	7	3	COMPLETE
5	0.9767369761432534	2020-06-30 17:57:13.203156	2020-06-30 17:57:27.379571	0 days 00:00:14.176415000	0.15000000000000002	0.030732131736044232	flat	4	2	COMPLETE
6	0.9811133354194885	2020-06-30 17:57:27.380047	2020-06-30 17:57:41.391549	0 days 00:00:14.011502000	0.30000000000000004	0.0013967612961414985		5	1	COMPLETE
7	0.9749804652406809	2020-06-30 17:57:41.392027	2020-06-30 17:57:57.043435	0 days 00:00:15.651408000	0.05	2.7093842262886412e-05	pyramid_2	10	3	COMPLETE
8	0.9912021147120443	2020-06-30 17:57:57.043916	2020-06-30 17:58:09.297472	0 days 00:00:12.253556000	0.35000000000000003	0.034990477418640635		9	1	COMPLETE
9	0.9727717065958785	2020-06-30 17:58:09.297949	2020-06-30 17:58:39.375665	0 days 00:00:30.077716000	0.35000000000000003	3.341239936506895e-05	flat	6	3	COMPLETE
10	0.9708068186284587	2020-06-30 17:58:39.376149	2020-06-30 17:58:56.621451	0 days 00:00:17.245302000	0.45	0.00014533276728384274	pyramid_4	8	2	COMPLETE
11	0.9702505150780502	2020-06-30 17:58:56.621966	2020-06-30 17:59:13.009438	0 days 00:00:16.387472000	0.5	0.0002026393182799505	pyramid_4	8	2	COMPLETE
12	0.9701820226188749	2020-06-30 17:59:13.009917	2020-06-30 17:59:29.316448	0 days 00:00:16.306531000	0.5	0.00020095276595217442	pyramid_4	8	2	COMPLETE
13	0.9690847485427148	2020-06-30 17:59:29.316930	2020-06-30 17:59:44.047364	0 days 00:00:14.730434000	0.5	0.00020498824131331633	pyramid_4	9	2	COMPLETE
14	0.985805319699323	2020-06-30 17:59:44.047844	2020-06-30 17:59:57.797585	0 days 00:00:13.749741000	0.5	0.00011911368371469563		9	1	COMPLETE
15	0.9703066529346114	2020-06-30 17:59:57.798051	2020-06-30 18:00:39.520846	0 days 00:00:41.722795000	0.5	1.3048175100845982e-05	pyramid_4	9	2	COMPLETE
16	0.9723252289839661	2020-06-30 18:00:39.521351	2020-06-30 18:00:53.537260	0 days 00:00:14.015909000	0.25	0.00031938119693238976	pyramid_4	10	2	COMPLETE
17	1.0229315574271445	2020-06-30 18:00:53.537756	2020-06-30 18:01:08.224711	0 days 00:00:14.686955000	0.45	6.395453359074123e-05		8	1	COMPLETE
18	0.9697648388225562	2020-06-30 18:01:08.225187	2020-06-30 18:01:22.189953	0 days 00:00:13.964766000	0.45	0.000709878556515636	pyramid_4	9	2	COMPLETE
19	0.9694826445817842	2020-06-30 18:01:22.190429	2020-06-30 18:01:35.641249	0 days 00:00:13.450820000	0.4	0.0006980014561586881	pyramid_4	9	2	COMPLETE
20	0.9802183555885348	2020-06-30 18:01:35.641754	2020-06-30 18:01:49.449967	0 days 00:00:13.808213000	0.4	0.0005176972049417474		10	1	COMPLETE
21	0.9700505401327884	2020-06-30 18:01:49.450451	2020-06-30 18:02:02.216558	0 days 00:00:12.766107000	0.45	0.0010138233792161063	pyramid_4	9	2	COMPLETE
22	0.9791546270029393	2020-06-30 18:02:02.217043	2020-06-30 18:02:15.041441	0 days 00:00:12.824398000	0.4	0.009433017661392701	pyramid_4	9	2	COMPLETE
23	0.9693561088857829	2020-06-30 18:02:15.041968	2020-06-30 18:02:28.791533	0 days 00:00:13.749565000	0.45	0.0005772714616500488	pyramid_4	9	2	COMPLETE
