number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.9576415321072277	2020-06-30 16:35:10.528673	2020-06-30 16:35:30.651905	0 days 00:00:20.123232000	0.25	0.00019734679679071738		7	1	COMPLETE
1	0.9571683507005707	2020-06-30 16:35:30.652385	2020-06-30 16:36:29.107254	0 days 00:00:58.454869000	0.5	3.101805876413844e-05	pyramid_2	5	2	COMPLETE
2	0.9567265817765094	2020-06-30 16:36:29.107768	2020-06-30 16:36:41.885842	0 days 00:00:12.778074000	0.1	0.00038080541949298235	pyramid_2	8	3	COMPLETE
3	0.9597637406250342	2020-06-30 16:36:41.886328	2020-06-30 16:36:57.973513	0 days 00:00:16.087185000	0.0	0.02848501401285625	pyramid_4	4	3	COMPLETE
4	0.9555470950129319	2020-06-30 16:36:57.974032	2020-06-30 16:37:10.446152	0 days 00:00:12.472120000	0.5	0.0035887069339725105	pyramid_4	9	3	COMPLETE
5	0.9549680357219792	2020-06-30 16:37:10.446625	2020-06-30 16:37:23.349259	0 days 00:00:12.902634000	0.45	0.0011725596131957948		7	1	COMPLETE
6	0.9568032750896379	2020-06-30 16:37:23.349711	2020-06-30 16:37:35.843687	0 days 00:00:12.493976000	0.15000000000000002	0.0003773044810706425	flat	9	2	COMPLETE
7	0.9580841892573679	2020-06-30 16:37:35.844177	2020-06-30 16:37:48.499063	0 days 00:00:12.654886000	0.1	0.0002815395641923673	flat	9	3	COMPLETE
8	0.9567264214951117	2020-06-30 16:37:48.499519	2020-06-30 16:38:02.719631	0 days 00:00:14.220112000	0.30000000000000004	0.00013502295142252878	pyramid_2	9	2	COMPLETE
9	0.9548101425170898	2020-06-30 16:38:02.720104	2020-06-30 16:38:15.607213	0 days 00:00:12.887109000	0.2	0.00022576577327665913	flat	10	3	COMPLETE
10	0.9572050043848717	2020-06-30 16:38:15.607699	2020-06-30 16:38:33.744747	0 days 00:00:18.137048000	0.35000000000000003	2.4166444254063274e-05	flat	10	3	COMPLETE
