number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.9917461406515213	2020-06-30 19:04:45.725118	2020-06-30 19:05:25.513081	0 days 00:00:39.787963000	0.15000000000000002	4.603651237743483e-05	pyramid_4	5	2	COMPLETE
1	0.9921497084062308	2020-06-30 19:05:25.513624	2020-06-30 19:06:03.873988	0 days 00:00:38.360364000	0.05	2.8764641957633124e-05	flat	7	2	COMPLETE
2	1.032015492067067	2020-06-30 19:06:03.874475	2020-06-30 19:06:18.453084	0 days 00:00:14.578609000	0.2	0.00613522322120376	flat	9	2	COMPLETE
3	0.9898275973714713	2020-06-30 19:06:18.453565	2020-06-30 19:06:34.763877	0 days 00:00:16.310312000	0.5	0.012404804686597753		5	1	COMPLETE
4	1.0117200441396033	2020-06-30 19:06:34.764332	2020-06-30 19:06:50.067147	0 days 00:00:15.302815000	0.1	9.35857060746034e-05		8	1	COMPLETE
5	0.9888248497738292	2020-06-30 19:06:50.067594	2020-06-30 19:07:05.339872	0 days 00:00:15.272278000	0.30000000000000004	0.0023905871279122884	flat	5	2	COMPLETE
6	1.0041419838126164	2020-06-30 19:07:05.340353	2020-06-30 19:07:25.385710	0 days 00:00:20.045357000	0.15000000000000002	8.143452579149173e-05	pyramid_2	6	2	COMPLETE
7	inf	2020-06-30 19:07:25.386204	2020-06-30 19:07:31.675469	0 days 00:00:06.289265000	0.25	0.04258866891531331		10	1	COMPLETE
8	0.9967770896774479	2020-06-30 19:07:31.676011	2020-06-30 19:07:49.431118	0 days 00:00:17.755107000	0.0	0.0006083139737086819		5	1	COMPLETE
9	1.1041281742221412	2020-06-30 19:07:49.431600	2020-06-30 19:09:06.108108	0 days 00:01:16.676508000	0.25	3.483200634735365e-05	pyramid_4	4	3	COMPLETE
10	0.9916384621224835	2020-06-30 19:09:06.108597	2020-06-30 19:09:22.031904	0 days 00:00:15.923307000	0.4	0.0009353303928302794	flat	4	3	COMPLETE
11	0.9916420897894029	2020-06-30 19:09:22.032385	2020-06-30 19:09:39.405557	0 days 00:00:17.373172000	0.5	0.01126424113855958		6	1	COMPLETE
12	0.9840904387417219	2020-06-30 19:09:39.406020	2020-06-30 19:09:55.858666	0 days 00:00:16.452646000	0.4	0.0032268577539905133	pyramid_2	5	3	COMPLETE
13	0.9848779753390388	2020-06-30 19:09:55.859142	2020-06-30 19:10:11.383750	0 days 00:00:15.524608000	0.35000000000000003	0.003101840975504621	pyramid_2	6	3	COMPLETE
14	1.0239656821894216	2020-06-30 19:10:11.384224	2020-06-30 19:10:26.969975	0 days 00:00:15.585751000	0.4	0.07422978897171016	pyramid_2	7	3	COMPLETE
15	0.9884351710921848	2020-06-30 19:10:26.970456	2020-06-30 19:10:45.229817	0 days 00:00:18.259361000	0.4	0.00028427991562160704	pyramid_2	6	3	COMPLETE
16	0.9870266444934245	2020-06-30 19:10:45.230302	2020-06-30 19:11:00.318876	0 days 00:00:15.088574000	0.35000000000000003	0.003064898010199636	pyramid_2	8	3	COMPLETE
17	0.9872741240665347	2020-06-30 19:11:00.319364	2020-06-30 19:11:16.181579	0 days 00:00:15.862215000	0.45	0.021331498733584534	pyramid_2	4	3	COMPLETE
18	0.9864512143200617	2020-06-30 19:11:16.182077	2020-06-30 19:11:31.464735	0 days 00:00:15.282658000	0.30000000000000004	0.0025675454165833	pyramid_2	6	3	COMPLETE
19	0.9879574875208258	2020-06-30 19:11:31.465218	2020-06-30 19:11:47.351787	0 days 00:00:15.886569000	0.35000000000000003	0.00020377264922320662	pyramid_2	8	3	COMPLETE
20	0.9833129801291896	2020-06-30 19:11:47.352284	2020-06-30 19:12:02.684812	0 days 00:00:15.332528000	0.45	0.001474261220868945	pyramid_2	7	3	COMPLETE
21	0.9831450884433347	2020-06-30 19:12:02.685299	2020-06-30 19:12:17.901631	0 days 00:00:15.216332000	0.45	0.0014480495839579357	pyramid_2	7	3	COMPLETE
22	0.9837335007730327	2020-06-30 19:12:17.902117	2020-06-30 19:12:33.814127	0 days 00:00:15.912010000	0.45	0.0005098323712224784	pyramid_2	7	3	COMPLETE
23	0.9846630768343658	2020-06-30 19:12:33.814613	2020-06-30 19:12:49.739888	0 days 00:00:15.925275000	0.5	0.000500964740398753	pyramid_2	7	3	COMPLETE
24	0.9871731132436419	2020-06-30 19:12:49.740385	2020-06-30 19:13:04.581006	0 days 00:00:14.840621000	0.45	0.0010597590433353303	pyramid_2	9	3	COMPLETE
25	0.9892468275984856	2020-06-30 19:13:04.581485	2020-06-30 19:14:04.204380	0 days 00:00:59.622895000	0.45	1.1282313581282285e-05	pyramid_4	8	2	COMPLETE
26	0.9844922266298903	2020-06-30 19:14:04.204927	2020-06-30 19:14:21.191168	0 days 00:00:16.986241000	0.5	0.00025441894157701814	pyramid_2	7	3	COMPLETE
27	0.984575367456844	2020-06-30 19:14:21.191670	2020-06-30 19:14:36.134527	0 days 00:00:14.942857000	0.45	0.0012195018406823044	pyramid_2	9	3	COMPLETE
28	0.9868152275979204	2020-06-30 19:14:36.135015	2020-06-30 19:14:52.106969	0 days 00:00:15.971954000	0.45	0.0004845607412405422	pyramid_2	7	2	COMPLETE
29	0.9874295906535213	2020-06-30 19:14:52.107454	2020-06-30 19:15:06.919275	0 days 00:00:14.811821000	0.30000000000000004	0.0013719230163658773	pyramid_2	8	2	COMPLETE
30	0.9856925563970415	2020-06-30 19:15:06.919793	2020-06-30 19:15:28.574568	0 days 00:00:21.654775000	0.5	0.0001424538421955487	pyramid_4	7	3	COMPLETE
31	0.9869625896781001	2020-06-30 19:15:28.575060	2020-06-30 19:15:43.307391	0 days 00:00:14.732331000	0.4	0.005151639222108063	pyramid_2	6	3	COMPLETE
32	0.9879571410582548	2020-06-30 19:15:43.307879	2020-06-30 19:15:58.611906	0 days 00:00:15.304027000	0.4	0.0060574657092939185	pyramid_2	7	3	COMPLETE
33	0.9884719029180898	2020-06-30 19:15:58.612401	2020-06-30 19:16:13.595929	0 days 00:00:14.983528000	0.45	0.0017898261544686126	pyramid_2	8	3	COMPLETE
34	0.9841694899516615	2020-06-30 19:16:13.596423	2020-06-30 19:16:29.137771	0 days 00:00:15.541348000	0.35000000000000003	0.0006907335143276468	pyramid_2	7	3	COMPLETE
35	0.985662927053841	2020-06-30 19:16:29.138257	2020-06-30 19:16:44.264713	0 days 00:00:15.126456000	0.5	0.0046813380986568285	pyramid_2	6	2	COMPLETE
36	0.9834734058863094	2020-06-30 19:16:44.265191	2020-06-30 19:17:02.211932	0 days 00:00:17.946741000	0.4	0.0003757156633282166	pyramid_2	5	3	COMPLETE
37	0.9855376061072194	2020-06-30 19:17:02.212415	2020-06-30 19:17:18.884433	0 days 00:00:16.672018000	0.45	0.00034068302068019095	pyramid_4	7	3	COMPLETE
38	1.0042605657225638	2020-06-30 19:17:18.884932	2020-06-30 19:17:47.265957	0 days 00:00:28.381025000	0.2	8.182007450258772e-05	flat	5	2	COMPLETE
39	0.9852120637615042	2020-06-30 19:17:47.266448	2020-06-30 19:18:04.088368	0 days 00:00:16.821920000	0.5	0.00011757666114285151	pyramid_2	9	3	COMPLETE
40	0.9943440087192266	2020-06-30 19:18:04.088858	2020-06-30 19:18:24.041671	0 days 00:00:19.952813000	0.35000000000000003	5.2683724374013446e-05	flat	8	2	COMPLETE
41	0.982278928619254	2020-06-30 19:18:24.042189	2020-06-30 19:18:39.558567	0 days 00:00:15.516378000	0.4	0.001682484591276906	pyramid_2	5	3	COMPLETE
42	0.9820028489005805	2020-06-30 19:18:39.559058	2020-06-30 19:18:55.995247	0 days 00:00:16.436189000	0.4	0.0007836391254218605	pyramid_2	5	3	COMPLETE
43	0.9825257118705305	2020-06-30 19:18:55.995740	2020-06-30 19:19:11.469428	0 days 00:00:15.473688000	0.4	0.0015391899957517953	pyramid_2	5	3	COMPLETE
44	0.9845466620138329	2020-06-30 19:19:11.469926	2020-06-30 19:19:27.118718	0 days 00:00:15.648792000	0.30000000000000004	0.0019110023683079312	pyramid_2	4	3	COMPLETE
45	0.9877223685094382	2020-06-30 19:19:27.119211	2020-06-30 19:19:41.719455	0 days 00:00:14.600244000	0.35000000000000003	0.009343053364480283	pyramid_2	5	3	COMPLETE
46	0.9864003284791255	2020-06-30 19:19:41.719942	2020-06-30 19:19:57.993828	0 days 00:00:16.273886000	0.4	0.000780331159864021	pyramid_2	4	3	COMPLETE
47	0.9870820649180099	2020-06-30 19:19:57.994318	2020-06-30 19:20:13.400078	0 days 00:00:15.405760000	0.30000000000000004	0.0016674006913903212	flat	5	3	COMPLETE
48	0.9859807555123146	2020-06-30 19:20:13.400580	2020-06-30 19:20:28.851862	0 days 00:00:15.451282000	0.4	0.003933720445624475	pyramid_2	6	3	COMPLETE
49	0.9908519649128795	2020-06-30 19:20:28.852364	2020-06-30 19:20:44.597829	0 days 00:00:15.745465000	0.05	0.0009167200310027517	pyramid_2	5	3	COMPLETE
50	0.9895051528087435	2020-06-30 19:20:44.598319	2020-06-30 19:20:59.972341	0 days 00:00:15.374022000	0.25	0.0021929427523651283	pyramid_2	6	3	COMPLETE
51	0.9832039633035541	2020-06-30 19:20:59.972856	2020-06-30 19:21:18.908913	0 days 00:00:18.936057000	0.4	0.00037230236739975203	pyramid_2	5	3	COMPLETE
52	0.9858071437973471	2020-06-30 19:21:18.909412	2020-06-30 19:21:47.262437	0 days 00:00:28.353025000	0.4	0.000192286663035115	pyramid_2	4	3	COMPLETE
53	0.982085065827345	2020-06-30 19:21:47.262931	2020-06-30 19:22:03.079589	0 days 00:00:15.816658000	0.35000000000000003	0.001326026039144361	pyramid_2	5	3	COMPLETE
54	0.9811497391666725	2020-06-30 19:22:03.080090	2020-06-30 19:22:19.803102	0 days 00:00:16.723012000	0.35000000000000003	0.0007051001881639343	pyramid_2	5	3	COMPLETE
55	0.981724884017918	2020-06-30 19:22:19.803607	2020-06-30 19:22:36.517857	0 days 00:00:16.714250000	0.35000000000000003	0.0007577011772022297	pyramid_2	5	3	COMPLETE
56	0.9815004645859275	2020-06-30 19:22:36.518353	2020-06-30 19:22:53.259217	0 days 00:00:16.740864000	0.35000000000000003	0.0008382539668740554	pyramid_2	5	3	COMPLETE
57	0.9856070956295391	2020-06-30 19:22:53.259732	2020-06-30 19:23:11.187049	0 days 00:00:17.927317000	0.35000000000000003	0.0007217858044249043	pyramid_2	4	3	COMPLETE
58	0.995882170063286	2020-06-30 19:23:11.187573	2020-06-30 19:23:29.472996	0 days 00:00:18.285423000	0.30000000000000004	0.0009703790180524969		5	1	COMPLETE
59	0.9866624308107452	2020-06-30 19:23:29.473502	2020-06-30 19:24:04.113709	0 days 00:00:34.640207000	0.2	0.00048533855406305274	pyramid_4	4	3	COMPLETE
60	0.985913256451432	2020-06-30 19:24:04.114224	2020-06-30 19:24:20.867095	0 days 00:00:16.752871000	0.25	0.0025059820234697642	pyramid_2	5	3	COMPLETE
61	0.9818546274573571	2020-06-30 19:24:20.867595	2020-06-30 19:24:38.545197	0 days 00:00:17.677602000	0.35000000000000003	0.0006164490879513501	pyramid_2	5	3	COMPLETE
62	0.9813303922238908	2020-06-30 19:24:38.545714	2020-06-30 19:24:56.169958	0 days 00:00:17.624244000	0.35000000000000003	0.0006627169147164782	pyramid_2	5	3	COMPLETE
63	0.9818517164924228	2020-06-30 19:24:56.170497	2020-06-30 19:25:12.819744	0 days 00:00:16.649247000	0.35000000000000003	0.0006082247854377453	pyramid_2	5	3	COMPLETE
64	0.9866918155921309	2020-06-30 19:25:12.820252	2020-06-30 19:25:29.837653	0 days 00:00:17.017401000	0.30000000000000004	0.0006162124343598678	pyramid_2	6	3	COMPLETE
65	0.9831210296748045	2020-06-30 19:25:29.838151	2020-06-30 19:25:51.067505	0 days 00:00:21.229354000	0.35000000000000003	0.0002320446881776522	pyramid_2	5	3	COMPLETE
66	0.985144765105442	2020-06-30 19:25:51.068030	2020-06-30 19:26:13.075683	0 days 00:00:22.007653000	0.35000000000000003	0.0003127922000844744	pyramid_2	4	3	COMPLETE
67	0.9922038890382829	2020-06-30 19:26:13.076188	2020-06-30 19:26:35.411917	0 days 00:00:22.335729000	0.30000000000000004	0.00016842777368195004	pyramid_2	6	3	COMPLETE
68	0.9827937821897695	2020-06-30 19:26:35.412430	2020-06-30 19:26:53.757978	0 days 00:00:18.345548000	0.35000000000000003	0.0004730941883280081	pyramid_2	5	3	COMPLETE
69	0.9848370316152123	2020-06-30 19:26:53.758505	2020-06-30 19:27:11.930186	0 days 00:00:18.171681000	0.30000000000000004	0.0009588262808302334	pyramid_2	4	3	COMPLETE
70	0.990484225464037	2020-06-30 19:27:11.930709	2020-06-30 19:27:29.360985	0 days 00:00:17.430276000	0.25	0.0006182263609273694	pyramid_2	6	3	COMPLETE
71	0.982277787330785	2020-06-30 19:27:29.361511	2020-06-30 19:27:45.267427	0 days 00:00:15.905916000	0.35000000000000003	0.0012606238346064597	pyramid_2	5	3	COMPLETE
72	0.9810495197729857	2020-06-30 19:27:45.267935	2020-06-30 19:28:02.027142	0 days 00:00:16.759207000	0.35000000000000003	0.000758416783478713	pyramid_2	5	3	COMPLETE
73	0.9814363792003763	2020-06-30 19:28:02.027664	2020-06-30 19:28:18.728514	0 days 00:00:16.700850000	0.35000000000000003	0.0007957201604433826	pyramid_2	5	3	COMPLETE
74	0.9821631116164905	2020-06-30 19:28:18.729017	2020-06-30 19:28:36.341865	0 days 00:00:17.612848000	0.30000000000000004	0.0005657934264772227	pyramid_2	5	3	COMPLETE
75	0.9826593309353957	2020-06-30 19:28:36.342366	2020-06-30 19:28:53.532908	0 days 00:00:17.190542000	0.35000000000000003	0.0010840627618619561	pyramid_2	5	3	COMPLETE
