number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.9674421166490544	2020-06-30 17:45:46.487318	2020-06-30 17:46:04.445056	0 days 00:00:17.957738000	0.35000000000000003	0.0043498217844312615	pyramid_2	5	2	COMPLETE
1	0.9667621817466224	2020-06-30 17:46:04.445561	2020-06-30 17:46:20.531489	0 days 00:00:16.085928000	0.35000000000000003	0.00019758152920523167	pyramid_4	7	2	COMPLETE
2	0.9717057988268653	2020-06-30 17:46:20.531971	2020-06-30 17:46:35.670519	0 days 00:00:15.138548000	0.25	0.0006868606522728573		5	1	COMPLETE
3	0.9767002157381599	2020-06-30 17:46:35.671016	2020-06-30 17:46:47.739796	0 days 00:00:12.068780000	0.25	0.006284558947296956	flat	7	2	COMPLETE
4	0.9698291294565731	2020-06-30 17:46:47.740287	2020-06-30 17:47:14.309849	0 days 00:00:26.569562000	0.1	0.00020861438512921566	pyramid_4	5	3	COMPLETE
5	1.0359008530367468	2020-06-30 17:47:14.310340	2020-06-30 17:47:26.979277	0 days 00:00:12.668937000	0.45	0.03604464377484689	flat	9	2	COMPLETE
6	0.9743160148331682	2020-06-30 17:47:26.979764	2020-06-30 17:47:39.106220	0 days 00:00:12.126456000	0.0	0.0035211863818374856	flat	6	2	COMPLETE
7	0.9908331359002839	2020-06-30 17:47:39.106713	2020-06-30 17:47:50.653857	0 days 00:00:11.547144000	0.2	0.01375758794586078		10	1	COMPLETE
8	0.970865051218917	2020-06-30 17:47:50.654335	2020-06-30 17:48:04.183482	0 days 00:00:13.529147000	0.15000000000000002	0.008857000913488932	pyramid_4	5	2	COMPLETE
9	0.9745419624488189	2020-06-30 17:48:04.183965	2020-06-30 17:48:17.783689	0 days 00:00:13.599724000	0.30000000000000004	0.004153596436711995		7	1	COMPLETE
10	0.9690864553849599	2020-06-30 17:48:17.784176	2020-06-30 17:49:28.592974	0 days 00:01:10.808798000	0.5	1.2435912143575829e-05	pyramid_4	8	3	COMPLETE
11	0.97118149148169	2020-06-30 17:49:28.593477	2020-06-30 17:50:16.336923	0 days 00:00:47.743446000	0.4	0.00010392206174210448	pyramid_2	4	3	COMPLETE
12	0.9696501687321478	2020-06-30 17:50:16.337451	2020-06-30 17:50:54.242854	0 days 00:00:37.905403000	0.35000000000000003	2.9725255758219698e-05	pyramid_2	6	2	COMPLETE
13	0.9685861504397546	2020-06-30 17:50:54.243367	2020-06-30 17:51:08.021975	0 days 00:00:13.778608000	0.35000000000000003	0.0006542054113823424	pyramid_2	8	2	COMPLETE
14	0.983429531518143	2020-06-30 17:51:08.022465	2020-06-30 17:51:46.533476	0 days 00:00:38.511011000	0.5	0.00015542693664884698	pyramid_4	4	3	COMPLETE
15	0.9714878988762468	2020-06-30 17:51:46.533975	2020-06-30 17:52:01.501662	0 days 00:00:14.967687000	0.35000000000000003	0.0013879158855101582		6	1	COMPLETE
16	0.9687896197066047	2020-06-30 17:52:01.502141	2020-06-30 17:52:22.329660	0 days 00:00:20.827519000	0.45	3.6020449667000274e-05	pyramid_2	8	2	COMPLETE
17	1.0343519952630464	2020-06-30 17:52:22.330151	2020-06-30 17:52:37.017454	0 days 00:00:14.687303000	0.30000000000000004	0.08424954629571374	pyramid_4	7	2	COMPLETE
18	0.9714617088161107	2020-06-30 17:52:37.017945	2020-06-30 17:52:51.881809	0 days 00:00:14.863864000	0.4	0.00034750963700395194		9	1	COMPLETE
19	0.9662938256379284	2020-06-30 17:52:51.882289	2020-06-30 17:53:05.713772	0 days 00:00:13.831483000	0.30000000000000004	0.001662988379796064	pyramid_2	6	3	COMPLETE
20	0.9700682423998549	2020-06-30 17:53:05.714270	2020-06-30 17:53:18.918335	0 days 00:00:13.204065000	0.1	0.0014518198736219435	pyramid_2	6	3	COMPLETE
21	0.9652979903580088	2020-06-30 17:53:18.918851	2020-06-30 17:53:32.796075	0 days 00:00:13.877224000	0.30000000000000004	0.002155153449041653	pyramid_2	5	3	COMPLETE
22	0.9676194802128444	2020-06-30 17:53:32.796580	2020-06-30 17:53:46.774198	0 days 00:00:13.977618000	0.30000000000000004	0.0017996174249529783	pyramid_2	6	3	COMPLETE
23	0.9687136983383771	2020-06-30 17:53:46.774714	2020-06-30 17:54:04.477625	0 days 00:00:17.702911000	0.2	0.0005049546134842954	pyramid_2	4	3	COMPLETE
24	0.9677230988209625	2020-06-30 17:54:04.478117	2020-06-30 17:54:23.770978	0 days 00:00:19.292861000	0.2	6.984347586591014e-05	pyramid_2	7	3	COMPLETE
25	0.9853053741890923	2020-06-30 17:54:23.771477	2020-06-30 17:54:37.621083	0 days 00:00:13.849606000	0.4	0.018809942877524854	pyramid_4	5	3	COMPLETE
26	0.9671331729184183	2020-06-30 17:54:37.621575	2020-06-30 17:54:56.258444	0 days 00:00:18.636869000	0.30000000000000004	0.00026042742357487296	pyramid_2	6	3	COMPLETE
27	0.972194670576396	2020-06-30 17:54:56.258940	2020-06-30 17:55:08.853924	0 days 00:00:12.594984000	0.25	0.002699576074278829	pyramid_4	8	3	COMPLETE
28	0.9672894978275016	2020-06-30 17:55:08.854427	2020-06-30 17:55:23.603010	0 days 00:00:14.748583000	0.45	0.0008952211433428835	pyramid_2	5	3	COMPLETE
29	0.9673844220330065	2020-06-30 17:55:23.603509	2020-06-30 17:55:41.118109	0 days 00:00:17.514600000	0.30000000000000004	0.00039602580874562645	pyramid_2	4	2	COMPLETE
30	0.9681191440442735	2020-06-30 17:55:41.118606	2020-06-30 17:55:55.011997	0 days 00:00:13.893391000	0.4	0.0018328644858479181	flat	7	3	COMPLETE
31	0.9673042884347933	2020-06-30 17:55:55.012496	2020-06-30 17:56:13.558040	0 days 00:00:18.545544000	0.30000000000000004	0.00024171189956155844	pyramid_2	6	3	COMPLETE
32	0.9679595910710892	2020-06-30 17:56:13.558537	2020-06-30 17:56:49.376165	0 days 00:00:35.817628000	0.25	6.593250584349612e-05	pyramid_2	5	3	COMPLETE
33	0.9658585824933918	2020-06-30 17:56:49.376665	2020-06-30 17:57:03.892786	0 days 00:00:14.516121000	0.35000000000000003	0.0008442107497643569	pyramid_2	6	3	COMPLETE
