number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.9768462875702992	2020-07-06 17:58:46.326347	2020-07-06 18:00:19.357607	0 days 00:01:33.031260000	0.35000000000000003	2.7133649715414877e-05	flat	4	2	COMPLETE
1	1.0037508158745845	2020-07-06 18:00:19.358170	2020-07-06 18:01:00.344022	0 days 00:00:40.985852000	0.30000000000000004	1.3979785977105233e-05		6	1	COMPLETE
2	inf	2020-07-06 18:01:00.344569	2020-07-06 18:01:06.737890	0 days 00:00:06.393321000	0.5	0.04600100179355076	flat	9	3	COMPLETE
3	0.9921687904966707	2020-07-06 18:01:06.738463	2020-07-06 18:01:23.151667	0 days 00:00:16.413204000	0.15000000000000002	0.00014929295095161236	pyramid_2	8	2	COMPLETE
4	0.9778198725771081	2020-07-06 18:01:23.152195	2020-07-06 18:01:39.615005	0 days 00:00:16.462810000	0.15000000000000002	0.001420356259707262	flat	5	2	COMPLETE
5	0.9961040606927791	2020-07-06 18:01:39.615512	2020-07-06 18:01:54.692253	0 days 00:00:15.076741000	0.15000000000000002	0.029034526718813427		7	1	COMPLETE
6	0.9830670808490954	2020-07-06 18:01:54.692754	2020-07-06 18:02:09.858226	0 days 00:00:15.165472000	0.25	0.005425443313146045	pyramid_2	8	2	COMPLETE
7	1.007306384878369	2020-07-06 18:02:09.858739	2020-07-06 18:02:27.363676	0 days 00:00:17.504937000	0.4	2.8635391992799717e-05		10	1	COMPLETE
8	0.9893084989676182	2020-07-06 18:02:27.364174	2020-07-06 18:02:43.124300	0 days 00:00:15.760126000	0.5	0.00037531620099404595		9	1	COMPLETE
9	1.0177765600682653	2020-07-06 18:02:43.124821	2020-07-06 18:06:12.391735	0 days 00:03:29.266914000	0.25	1.5137360334634512e-05	pyramid_4	4	3	COMPLETE
10	0.9866632052444777	2020-07-06 18:06:12.392255	2020-07-06 18:06:40.406745	0 days 00:00:28.014490000	0.0	8.388700698921717e-05	flat	4	3	COMPLETE
11	0.9800819176769419	2020-07-06 18:06:40.407261	2020-07-06 18:06:56.955812	0 days 00:00:16.548551000	0.1	0.004549881973856745	flat	5	2	COMPLETE
12	0.9722322853662635	2020-07-06 18:06:56.956334	2020-07-06 18:07:13.221161	0 days 00:00:16.264827000	0.35000000000000003	0.0014095643058945884	flat	5	2	COMPLETE
13	0.9742844931878272	2020-07-06 18:07:13.221673	2020-07-06 18:07:29.502342	0 days 00:00:16.280669000	0.4	0.0009601414700616859	flat	5	2	COMPLETE
14	0.9769816875187907	2020-07-06 18:07:29.502844	2020-07-06 18:07:45.826733	0 days 00:00:16.323889000	0.4	0.001233000526799689	pyramid_4	6	2	COMPLETE
15	0.9782296526681655	2020-07-06 18:07:45.827239	2020-07-06 18:08:03.138204	0 days 00:00:17.310965000	0.45	0.005939123244926267	flat	5	3	COMPLETE
16	0.9784537228474728	2020-07-06 18:08:03.138710	2020-07-06 18:08:19.411269	0 days 00:00:16.272559000	0.35000000000000003	0.0007226106079852537	flat	6	2	COMPLETE
17	0.9766551269807583	2020-07-06 18:08:19.411782	2020-07-06 18:08:35.225240	0 days 00:00:15.813458000	0.45	0.015772467416158252	flat	5	2	COMPLETE
18	1.0067908036081414	2020-07-06 18:08:35.225743	2020-07-06 18:08:51.485301	0 days 00:00:16.259558000	0.35000000000000003	0.0003428990694232847		7	1	COMPLETE
19	0.9782245025030286	2020-07-06 18:08:51.485801	2020-07-06 18:09:07.193874	0 days 00:00:15.708073000	0.30000000000000004	0.002178756733229299	flat	6	3	COMPLETE
20	0.972682807374014	2020-07-06 18:09:07.194366	2020-07-06 18:09:43.127533	0 days 00:00:35.933167000	0.45	0.00011902744517982434	pyramid_4	4	2	COMPLETE
21	0.9726674518682353	2020-07-06 18:09:43.128019	2020-07-06 18:10:22.824542	0 days 00:00:39.696523000	0.45	0.00010019790539865355	pyramid_4	4	2	COMPLETE
22	0.9729258495734516	2020-07-06 18:10:22.825033	2020-07-06 18:11:03.458122	0 days 00:00:40.633089000	0.45	8.549389471604578e-05	pyramid_4	4	2	COMPLETE
23	0.9722318639577143	2020-07-06 18:11:03.458623	2020-07-06 18:11:41.969906	0 days 00:00:38.511283000	0.5	0.00026428384584347055	pyramid_4	4	2	COMPLETE
24	0.9723545473851116	2020-07-06 18:11:41.970397	2020-07-06 18:12:03.790023	0 days 00:00:21.819626000	0.5	0.000272208609399437	pyramid_4	4	2	COMPLETE
25	0.9752872313762291	2020-07-06 18:12:03.790520	2020-07-06 18:12:23.662195	0 days 00:00:19.871675000	0.5	0.0003075566811014316	pyramid_4	5	2	COMPLETE
26	0.9952156813858455	2020-07-06 18:12:23.662684	2020-07-06 18:12:40.170772	0 days 00:00:16.508088000	0.5	0.000608313872230114		4	1	COMPLETE
27	0.9762851026413059	2020-07-06 18:12:40.171279	2020-07-06 18:12:55.612237	0 days 00:00:15.440958000	0.30000000000000004	0.0030165718616149955	pyramid_4	5	3	COMPLETE
28	0.9781718989719289	2020-07-06 18:12:55.612729	2020-07-06 18:13:15.853009	0 days 00:00:20.240280000	0.4	0.00020601988887356603	pyramid_4	6	2	COMPLETE
29	1.001584104096478	2020-07-06 18:13:15.853500	2020-07-06 18:14:23.782270	0 days 00:01:07.928770000	0.2	3.920927989374072e-05	pyramid_2	4	2	COMPLETE
30	0.9731400373768658	2020-07-06 18:14:23.782777	2020-07-06 18:15:23.175094	0 days 00:00:59.392317000	0.35000000000000003	4.781014729374769e-05	pyramid_4	4	2	COMPLETE
31	0.9718956490189057	2020-07-06 18:15:23.175601	2020-07-06 18:15:42.638839	0 days 00:00:19.463238000	0.45	0.00046295771424842316	pyramid_4	4	2	COMPLETE
32	0.9715430198716929	2020-07-06 18:15:42.639352	2020-07-06 18:15:59.709966	0 days 00:00:17.070614000	0.5	0.0006704422625526953	pyramid_4	4	2	COMPLETE
33	0.975724890060727	2020-07-06 18:15:59.710455	2020-07-06 18:16:17.014620	0 days 00:00:17.304165000	0.4	0.0006019890905926733	pyramid_4	5	2	COMPLETE
34	0.9722910269546725	2020-07-06 18:16:17.015147	2020-07-06 18:16:33.088351	0 days 00:00:16.073204000	0.5	0.0014454718012135049	pyramid_4	4	2	COMPLETE
35	0.9753530816432778	2020-07-06 18:16:33.088842	2020-07-06 18:16:50.769762	0 days 00:00:17.680920000	0.45	0.0005115219054945534	pyramid_4	5	2	COMPLETE
36	0.9750698553753493	2020-07-06 18:16:50.770267	2020-07-06 18:17:06.281269	0 days 00:00:15.511002000	0.30000000000000004	0.002238179826059521	pyramid_4	6	2	COMPLETE
37	0.9713243468305656	2020-07-06 18:17:06.281765	2020-07-06 18:17:23.227791	0 days 00:00:16.946026000	0.5	0.0008965953020076331	pyramid_4	4	2	COMPLETE
38	1.0012278998849347	2020-07-06 18:17:23.228279	2020-07-06 18:17:43.135725	0 days 00:00:19.907446000	0.5	0.00016891363120576867		4	1	COMPLETE
39	0.9841999928291463	2020-07-06 18:17:43.136230	2020-07-06 18:18:06.393059	0 days 00:00:23.256829000	0.5	0.0004369363042411377	pyramid_4	4	3	COMPLETE
40	0.9872566331087295	2020-07-06 18:18:06.393575	2020-07-06 18:18:21.968515	0 days 00:00:15.574940000	0.45	0.00869169448399434		8	1	COMPLETE
41	0.9742891891298149	2020-07-06 18:18:21.968996	2020-07-06 18:18:37.448885	0 days 00:00:15.479889000	0.4	0.0009614727320363281	pyramid_4	5	2	COMPLETE
42	0.9716909308182565	2020-07-06 18:18:37.449378	2020-07-06 18:18:54.085062	0 days 00:00:16.635684000	0.5	0.0015885434590172647	pyramid_4	4	2	COMPLETE
43	0.9721942670613815	2020-07-06 18:18:54.085557	2020-07-06 18:19:09.454243	0 days 00:00:15.368686000	0.5	0.002359818953957977	pyramid_4	4	2	COMPLETE
44	0.9727239586096668	2020-07-06 18:19:09.454739	2020-07-06 18:19:24.559417	0 days 00:00:15.104678000	0.5	0.0026484899298679994	pyramid_4	4	2	COMPLETE
45	0.9798144475983305	2020-07-06 18:19:24.559913	2020-07-06 18:19:41.057675	0 days 00:00:16.497762000	0.45	0.004073862708636531	pyramid_2	4	2	COMPLETE
46	inf	2020-07-06 18:19:41.058175	2020-07-06 18:19:47.245929	0 days 00:00:06.187754000	0.05	0.09896064327963267	pyramid_4	10	2	COMPLETE
47	0.9797456733777015	2020-07-06 18:19:47.246674	2020-07-06 18:20:01.585313	0 days 00:00:14.338639000	0.5	0.001765941389832411	pyramid_4	9	2	COMPLETE
48	0.9741678960052128	2020-07-06 18:20:01.585826	2020-07-06 18:20:17.513438	0 days 00:00:15.927612000	0.45	0.0008909059777040179	pyramid_4	5	2	COMPLETE
49	0.9772998596087781	2020-07-06 18:20:17.513955	2020-07-06 18:20:33.683369	0 days 00:00:16.169414000	0.5	0.010621699959304402	pyramid_4	5	2	COMPLETE
50	0.9786977874807672	2020-07-06 18:20:33.683860	2020-07-06 18:20:50.087510	0 days 00:00:16.403650000	0.4	0.0036218973621522186	pyramid_2	4	2	COMPLETE
51	0.9720844314134789	2020-07-06 18:20:50.088000	2020-07-06 18:21:20.295832	0 days 00:00:30.207832000	0.5	0.00021797402373063216	pyramid_4	4	2	COMPLETE
52	0.9710704274547255	2020-07-06 18:21:20.296345	2020-07-06 18:21:37.688035	0 days 00:00:17.391690000	0.5	0.0011925642134363165	pyramid_4	4	2	COMPLETE
53	0.9722185740446599	2020-07-06 18:21:37.688546	2020-07-06 18:21:54.912345	0 days 00:00:17.223799000	0.45	0.001125912631721754	pyramid_4	4	2	COMPLETE
54	0.9738957645262981	2020-07-06 18:21:54.912877	2020-07-06 18:22:11.895330	0 days 00:00:16.982453000	0.5	0.000707329518434286	pyramid_4	5	2	COMPLETE
55	0.9720807043657373	2020-07-06 18:22:11.895891	2020-07-06 18:22:32.406571	0 days 00:00:20.510680000	0.45	0.00040641798559680275	pyramid_4	4	2	COMPLETE
56	0.9720472058402527	2020-07-06 18:22:32.407079	2020-07-06 18:22:52.351141	0 days 00:00:19.944062000	0.45	0.0004654632301051287	pyramid_4	4	2	COMPLETE
57	0.9750547969280561	2020-07-06 18:22:52.351648	2020-07-06 18:23:08.730953	0 days 00:00:16.379305000	0.4	0.001599567198311758	pyramid_4	5	2	COMPLETE
58	0.9816404989228521	2020-07-06 18:23:08.731461	2020-07-06 18:23:31.727486	0 days 00:00:22.996025000	0.45	0.0008298239686621375	pyramid_4	4	3	COMPLETE
59	0.9797160037979272	2020-07-06 18:23:31.727981	2020-07-06 18:23:49.593155	0 days 00:00:17.865174000	0.4	0.000495892131168611	pyramid_4	7	2	COMPLETE
60	0.9727930540679603	2020-07-06 18:23:49.593668	2020-07-06 18:24:23.789542	0 days 00:00:34.195874000	0.45	0.00013781374982537362	pyramid_4	4	2	COMPLETE
61	0.9722951166900997	2020-07-06 18:24:23.790058	2020-07-06 18:24:44.429010	0 days 00:00:20.638952000	0.45	0.00038886470266807964	pyramid_4	4	2	COMPLETE
62	0.9716695149739584	2020-07-06 18:24:44.429525	2020-07-06 18:25:01.689478	0 days 00:00:17.259953000	0.45	0.001197126294982333	pyramid_4	4	2	COMPLETE
63	0.9718495790474011	2020-07-06 18:25:01.689992	2020-07-06 18:25:19.272878	0 days 00:00:17.582886000	0.5	0.0012639945875106257	pyramid_4	4	2	COMPLETE
64	0.9737385359603804	2020-07-06 18:25:19.273393	2020-07-06 18:25:35.708291	0 days 00:00:16.434898000	0.5	0.0012109788607479045	pyramid_4	5	2	COMPLETE
65	0.9720187918507047	2020-07-06 18:25:35.708784	2020-07-06 18:25:53.134324	0 days 00:00:17.425540000	0.5	0.0016702347464448396	pyramid_4	4	2	COMPLETE
66	0.9733973988315515	2020-07-06 18:25:53.134859	2020-07-06 18:26:09.262498	0 days 00:00:16.127639000	0.5	0.006286002667185811	pyramid_4	4	2	COMPLETE
67	0.9743671289863867	2020-07-06 18:26:09.263007	2020-07-06 18:26:29.573921	0 days 00:00:20.310914000	0.5	0.0007150387465396577	pyramid_2	4	2	COMPLETE
68	0.978190496214784	2020-07-06 18:26:29.574436	2020-07-06 18:26:45.944686	0 days 00:00:16.370250000	0.2	0.0011944294484573046	pyramid_4	5	2	COMPLETE
69	0.9723790167143066	2020-07-06 18:26:45.945208	2020-07-06 18:27:02.290244	0 days 00:00:16.345036000	0.45	0.0032239594664392494	flat	5	2	COMPLETE
70	0.9719780274819168	2020-07-06 18:27:02.290759	2020-07-06 18:27:18.696996	0 days 00:00:16.406237000	0.35000000000000003	0.0021587704428338707	pyramid_4	4	2	COMPLETE
71	0.972586674412294	2020-07-06 18:27:18.697534	2020-07-06 18:27:35.331751	0 days 00:00:16.634217000	0.25	0.0018145868327666566	pyramid_4	4	2	COMPLETE
72	0.9723582986120323	2020-07-06 18:27:35.332272	2020-07-06 18:27:52.368535	0 days 00:00:17.036263000	0.35000000000000003	0.0009988268193121326	pyramid_4	4	2	COMPLETE
73	0.9727259568461065	2020-07-06 18:27:52.369034	2020-07-06 18:28:10.472344	0 days 00:00:18.103310000	0.30000000000000004	0.0005802703398825578	pyramid_4	4	2	COMPLETE
74	0.9736391923490998	2020-07-06 18:28:10.472840	2020-07-06 18:28:26.194211	0 days 00:00:15.721371000	0.35000000000000003	0.005182625623396073	pyramid_4	4	2	COMPLETE
75	0.971406910091588	2020-07-06 18:28:26.194728	2020-07-06 18:28:42.618082	0 days 00:00:16.423354000	0.45	0.0021505809755268173	pyramid_4	4	2	COMPLETE
76	0.9721646682920602	2020-07-06 18:28:42.618583	2020-07-06 18:28:59.049267	0 days 00:00:16.430684000	0.4	0.0013517513837745278	pyramid_4	4	2	COMPLETE
77	0.9737684887819662	2020-07-06 18:28:59.049782	2020-07-06 18:29:16.044979	0 days 00:00:16.995197000	0.5	0.0007900080747949539	pyramid_4	5	2	COMPLETE
78	0.9722806558139457	2020-07-06 18:29:16.045512	2020-07-06 18:29:39.956253	0 days 00:00:23.910741000	0.45	0.0002817233750058878	pyramid_4	4	2	COMPLETE
79	0.9773804211791923	2020-07-06 18:29:39.956759	2020-07-06 18:29:55.220709	0 days 00:00:15.263950000	0.45	0.002673241443277263	pyramid_4	5	2	COMPLETE
80	0.9722274788908859	2020-07-06 18:29:55.221237	2020-07-06 18:30:10.193175	0 days 00:00:14.971938000	0.5	0.0020834757963460277	pyramid_4	4	2	COMPLETE
81	0.9718245017845616	2020-07-06 18:30:10.193681	2020-07-06 18:30:26.374000	0 days 00:00:16.180319000	0.4	0.0021552154078229363	pyramid_4	4	2	COMPLETE
82	0.9798054443083042	2020-07-06 18:30:26.374504	2020-07-06 18:30:41.255915	0 days 00:00:14.881411000	0.45	0.0013045205583183963	pyramid_4	8	2	COMPLETE
83	0.9725274267882091	2020-07-06 18:30:41.256416	2020-07-06 18:30:59.561773	0 days 00:00:18.305357000	0.4	0.000636458192219256	pyramid_4	4	2	COMPLETE
84	0.9711903458202904	2020-07-06 18:30:59.562297	2020-07-06 18:31:17.401265	0 days 00:00:17.838968000	0.5	0.001019457525692491	pyramid_4	4	2	COMPLETE
85	0.9710388235406276	2020-07-06 18:31:17.401784	2020-07-06 18:31:34.775971	0 days 00:00:17.374187000	0.5	0.0010226682334134535	pyramid_4	4	2	COMPLETE
86	0.9755597566303454	2020-07-06 18:31:34.776502	2020-07-06 18:31:50.255859	0 days 00:00:15.479357000	0.5	0.00104504854874703	flat	4	2	COMPLETE
87	0.9738453440296495	2020-07-06 18:31:50.256362	2020-07-06 18:32:05.208598	0 days 00:00:14.952236000	0.5	0.004214836255011167	pyramid_4	4	2	COMPLETE
88	0.9729744721754298	2020-07-06 18:32:05.209095	2020-07-06 18:32:20.202259	0 days 00:00:14.993164000	0.5	0.0028578596476989634	pyramid_4	4	2	COMPLETE
89	0.9754073846252476	2020-07-06 18:32:20.202759	2020-07-06 18:32:35.567378	0 days 00:00:15.364619000	0.45	0.0018596020935462436	pyramid_2	5	2	COMPLETE
90	0.9714334916447811	2020-07-06 18:32:35.567902	2020-07-06 18:32:52.351874	0 days 00:00:16.783972000	0.5	0.0009500073033879262	pyramid_4	4	2	COMPLETE
91	0.9714104782475815	2020-07-06 18:32:52.352373	2020-07-06 18:33:08.805578	0 days 00:00:16.453205000	0.5	0.0008460423179874418	pyramid_4	4	2	COMPLETE
92	0.9716532510218812	2020-07-06 18:33:08.806124	2020-07-06 18:33:25.591002	0 days 00:00:16.784878000	0.5	0.000865880509522462	pyramid_4	4	2	COMPLETE
93	0.9712086511859127	2020-07-06 18:33:25.591532	2020-07-06 18:33:42.270792	0 days 00:00:16.679260000	0.5	0.0008712121866700871	pyramid_4	4	2	COMPLETE
94	0.9714973903066638	2020-07-06 18:33:42.271293	2020-07-06 18:33:58.831725	0 days 00:00:16.560432000	0.5	0.0009090481872263031	pyramid_4	4	2	COMPLETE
95	0.972612660121432	2020-07-06 18:33:58.832223	2020-07-06 18:34:20.279036	0 days 00:00:21.446813000	0.5	0.00035300400445468155	pyramid_4	4	2	COMPLETE
96	0.9719796785744288	2020-07-06 18:34:20.279549	2020-07-06 18:34:37.446513	0 days 00:00:17.166964000	0.5	0.0006400192204154355	pyramid_4	4	2	COMPLETE
97	0.9721238210232297	2020-07-06 18:34:37.447033	2020-07-06 18:34:55.604334	0 days 00:00:18.157301000	0.5	0.00051684091424212	pyramid_4	4	2	COMPLETE
98	0.9736343824195538	2020-07-06 18:34:55.604842	2020-07-06 18:35:11.959006	0 days 00:00:16.354164000	0.5	0.0008182189865529124	pyramid_4	5	2	COMPLETE
