number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.9943555642289725	2020-06-30 16:28:32.298341	2020-06-30 16:29:36.650756	0 days 00:01:04.352415000	0.30000000000000004	1.0470233414755155e-05	pyramid_2	5	2	COMPLETE
1	0.9949583365903263	2020-06-30 16:29:36.651258	2020-06-30 16:30:02.518654	0 days 00:00:25.867396000	0.5	0.00012311542459699523	flat	5	3	COMPLETE
2	0.9921966965435541	2020-06-30 16:30:02.519158	2020-06-30 16:30:18.694757	0 days 00:00:16.175599000	0.5	9.47319614422283e-05		6	1	COMPLETE
3	0.9922205830178066	2020-06-30 16:30:18.695238	2020-06-30 16:30:36.988642	0 days 00:00:18.293404000	0.30000000000000004	1.1887924828190543e-05	pyramid_4	10	3	COMPLETE
4	0.9937844527395148	2020-06-30 16:30:36.989103	2020-06-30 16:30:52.788861	0 days 00:00:15.799758000	0.5	0.0029813577326625114		7	1	COMPLETE
5	0.9920466294762684	2020-06-30 16:30:52.789311	2020-06-30 16:31:06.629164	0 days 00:00:13.839853000	0.15000000000000002	0.0002278184068689836		6	1	COMPLETE
6	0.9884623421563042	2020-06-30 16:31:06.629612	2020-06-30 16:31:19.992160	0 days 00:00:13.362548000	0.25	0.0002755327158541884	flat	10	3	COMPLETE
7	0.9905281847680522	2020-06-30 16:31:19.992638	2020-06-30 16:31:34.774923	0 days 00:00:14.782285000	0.45	3.7121835425018415e-05	pyramid_4	10	3	COMPLETE
8	0.9939800675152338	2020-06-30 16:31:34.775412	2020-06-30 16:31:47.964268	0 days 00:00:13.188856000	0.30000000000000004	0.017222626059056802	flat	6	3	COMPLETE
9	0.9865061330516436	2020-06-30 16:31:47.964747	2020-06-30 16:32:03.905839	0 days 00:00:15.941092000	0.4	0.0011912994615355607	flat	5	2	COMPLETE
10	0.9935546562685604	2020-06-30 16:32:03.906340	2020-06-30 16:32:16.859084	0 days 00:00:12.952744000	0.05	0.002507868924730517	pyramid_2	8	2	COMPLETE
