number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	1.0396968123826866	2020-08-03 17:27:30.505504	2020-08-03 17:40:41.115266	0 days 00:13:10.609762000	0.15000000000000002	0.0062272208609033194	8	3	flat				COMPLETE
1	1.039442465256448	2020-08-03 17:40:41.115964	2020-08-03 17:54:45.418418	0 days 00:14:04.302454000	0.5	0.008859350783884423	9	2			flat		COMPLETE
2	1.1002749791638604	2020-08-03 17:54:45.419029	2020-08-03 18:32:29.414871	0 days 00:37:43.995842000	0.5	1.454460731232075e-05	6	2				pyramid_4	COMPLETE
3	inf	2020-08-03 18:32:29.415480	2020-08-03 18:40:52.776320	0 days 00:08:23.360840000	0.30000000000000004	0.018253169813096635	7	3	pyramid_2				COMPLETE
4	1.0254239395418614	2020-08-03 18:40:52.776911	2020-08-03 18:54:39.569390	0 days 00:13:46.792479000	0.35000000000000003	0.00022997102383498518	8	3	pyramid_2				COMPLETE
5	1.0419703273404042	2020-08-03 18:54:39.570003	2020-08-03 19:07:28.755944	0 days 00:12:49.185941000	0.2	0.027408113852763465	7	2				pyramid_4	COMPLETE
6	1.0387790055020985	2020-08-03 19:07:28.756523	2020-08-03 19:22:06.860315	0 days 00:14:38.103792000	0.1	0.0004468645701493258	6	2				pyramid_2	COMPLETE
7	inf	2020-08-03 19:22:06.860916	2020-08-03 19:31:07.979636	0 days 00:09:01.118720000	0.45	0.010424572469612084	7	3	pyramid_2				COMPLETE
8	1.044148224504212	2020-08-03 19:31:07.980247	2020-08-03 19:48:09.975347	0 days 00:17:01.995100000	0.1	0.0001078119806109833	6	3		flat			COMPLETE
9	inf	2020-08-03 19:48:09.975962	2020-08-03 19:57:34.992204	0 days 00:09:25.016242000	0.25	0.024335530392351735	8	2				pyramid_4	COMPLETE
10	1.1558493256995521	2020-08-03 19:57:34.992793	2020-08-03 20:13:44.490555	0 days 00:16:09.497762000		3.284712863635693e-05	10	1					COMPLETE
11	1.088625558115543	2020-08-03 20:13:44.491128	2020-08-03 20:40:43.667405	0 days 00:26:59.176277000		0.0008148184426782696	9	1					COMPLETE
12	1.0957311456897112	2020-08-03 20:40:43.668014	2020-08-03 21:01:53.190866	0 days 00:21:09.522852000		0.0006166129844681976	9	1					COMPLETE
13	1.0545528782608675	2020-08-03 21:01:53.191499	2020-08-03 21:17:45.796011	0 days 00:15:52.604512000	0.0	0.00012922021623887873	8	3	pyramid_2				COMPLETE
14	1.0666780641332803	2020-08-03 21:17:45.796636	2020-08-03 21:30:43.794321	0 days 00:12:57.997685000	0.35000000000000003	0.0019430154789029136	7	2				pyramid_2	COMPLETE
15	1.0564393791004902	2020-08-03 21:30:43.794960	2020-08-03 21:45:28.054486	0 days 00:14:44.259526000	0.0	0.00016329021977709997	6	3		pyramid_4			COMPLETE
16	1.0843906893688622	2020-08-03 21:45:28.055084	2020-08-03 22:03:44.005918	0 days 00:18:15.950834000		0.0018450632609621524	10	1					COMPLETE
17	1.0347961512944763	2020-08-03 22:03:44.006534	2020-08-03 22:18:16.458110	0 days 00:14:32.451576000	0.4	0.0002925701353645257	9	2			pyramid_2		COMPLETE
18	1.0243445561546458	2020-08-03 22:18:16.458716	2020-08-03 22:38:46.020239	0 days 00:20:29.561523000	0.4	4.206281432414833e-05	9	3					COMPLETE
19	1.0237481350689541	2020-08-03 22:38:46.020794	2020-08-03 22:56:14.836424	0 days 00:17:28.815630000	0.35000000000000003	4.260769063592365e-05	10	3					COMPLETE
20	1.0231666911625328	2020-08-03 22:56:14.836957	2020-08-03 23:13:36.082970	0 days 00:17:21.246013000	0.4	4.4702459443291626e-05	10	3					COMPLETE
21	1.023256724539345	2020-08-03 23:13:36.083559	2020-08-03 23:30:57.896771	0 days 00:17:21.813212000	0.4	4.443830906472033e-05	10	3					COMPLETE
22	1.0243291096973632	2020-08-03 23:30:57.897341	2020-08-04 00:00:36.221175	0 days 00:29:38.323834000	0.4	1.0661564518999379e-05	10	3					COMPLETE
23	1.0244014604886789	2020-08-04 00:00:36.221730	2020-08-04 00:16:25.315284	0 days 00:15:49.093554000	0.30000000000000004	5.296374569612601e-05	10	3					COMPLETE
24	1.0233828347712728	2020-08-04 00:16:25.315811	2020-08-04 00:37:01.199271	0 days 00:20:35.883460000	0.45	2.4041628823027576e-05	10	3					COMPLETE
