number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.00044829104259096057	2020-10-14 18:23:47.322901	2020-10-14 18:33:41.444930	0 days 00:09:54.122029000	0.30000000000000004	4.849754610244468e-05	8	3	pyramid_2			COMPLETE
1	0.0005169471600479367	2020-10-14 18:33:41.445419	2020-10-14 18:42:56.910110	0 days 00:09:15.464691000		0.006221151035821757	10	1				COMPLETE
2	0.00044338950468374584	2020-10-14 18:42:56.910584	2020-10-14 18:52:17.394621	0 days 00:09:20.484037000	0.35000000000000003	0.0012888492600129377	6	2			flat	COMPLETE
3	0.00048645647712828373	2020-10-14 18:52:17.395093	2020-10-14 19:03:37.404369	0 days 00:11:20.009276000		3.0301118511189293e-05	6	1				COMPLETE
4	0.00046893150969342653	2020-10-14 19:03:37.404888	2020-10-14 19:12:46.040243	0 days 00:09:08.635355000		0.0012562112184283025	7	1				COMPLETE
5	0.0004562099938347565	2020-10-14 19:12:46.040705	2020-10-14 19:23:14.487086	0 days 00:10:28.446381000	0.5	1.942602579174103e-05	7	3	pyramid_2			COMPLETE
6	0.00047363040937685604	2020-10-14 19:23:14.487564	2020-10-14 19:32:30.226934	0 days 00:09:15.739370000		0.0005551187114616548	10	1				COMPLETE
7	0.0008518221535944973	2020-10-14 19:32:30.237798	2020-10-14 19:42:00.535221	0 days 00:09:30.297423000	0.30000000000000004	0.005215370093060026	9	3				COMPLETE
8	0.0014478446323399274	2020-10-14 19:42:00.535755	2020-10-14 19:52:29.902149	0 days 00:10:29.366394000	0.0	0.01718431598320327	8	3	flat			COMPLETE
9	0.0006208795064999424	2020-10-14 19:52:29.902621	2020-10-14 20:02:19.424167	0 days 00:09:49.521546000	0.30000000000000004	0.0043876948130733345	8	3	flat			COMPLETE
10	0.00046549236512526175	2020-10-14 20:02:19.424649	2020-10-14 20:12:00.725696	0 days 00:09:41.301047000	0.5	0.0001464095227882959	6	2			flat	COMPLETE
11	0.00045235720788631224	2020-10-14 20:12:00.726234	2020-10-14 20:21:46.835714	0 days 00:09:46.109480000	0.2	9.594576065459079e-05	7	2			pyramid_2	COMPLETE
12	0.00044802602288406424	2020-10-14 20:21:46.836265	2020-10-14 20:31:28.658925	0 days 00:09:41.822660000	0.4	0.00019890636027070866	9	2		pyramid_2		COMPLETE
13	0.00044688485100194246	2020-10-14 20:31:28.659425	2020-10-14 20:40:56.955742	0 days 00:09:28.296317000	0.4	0.0002426086313156801	9	2		pyramid_2		COMPLETE
14	0.00045462379161795606	2020-10-14 20:40:56.956224	2020-10-14 20:50:09.162945	0 days 00:09:12.206721000	0.4	0.001056885424035208	9	2		flat		COMPLETE
15	0.0004453830807441928	2020-10-14 20:50:09.163438	2020-10-14 20:59:25.344288	0 days 00:09:16.180850000	0.15000000000000002	0.0003559572201573422	9	2		pyramid_2		COMPLETE
16	0.00046285239035873035	2020-10-14 20:59:25.344760	2020-10-14 21:09:09.340824	0 days 00:09:43.996064000	0.1	0.0018633249730501133	10	2				COMPLETE
17	0.0004470444311334265	2020-10-14 21:09:09.341294	2020-10-14 21:18:50.749665	0 days 00:09:41.408371000	0.15000000000000002	0.0005361579172443183	6	2			pyramid_4	COMPLETE
18	0.0008676752318342174	2020-10-14 21:18:50.750137	2020-10-14 21:28:28.836014	0 days 00:09:38.085877000	0.05	0.020637987609713512	7	2			flat	COMPLETE
19	0.00046686643225514793	2020-10-14 21:28:28.836545	2020-10-14 21:37:44.152369	0 days 00:09:15.315824000		0.00044593481817035676	8	1				COMPLETE
20	0.0004682105618082503	2020-10-14 21:37:44.152837	2020-10-14 21:46:58.178091	0 days 00:09:14.025254000	0.2	0.001909969178397421	9	2		pyramid_2		COMPLETE
21	0.00044710037460000317	2020-10-14 21:46:58.178576	2020-10-14 21:56:13.039229	0 days 00:09:14.860653000	0.4	0.00023092323897445195	9	2		pyramid_2		COMPLETE
22	0.0004462042648052394	2020-10-14 21:56:13.039696	2020-10-14 22:05:49.777873	0 days 00:09:36.738177000	0.35000000000000003	9.418414296305726e-05	9	2		pyramid_2		COMPLETE
23	0.0004444685462133211	2020-10-14 22:05:49.778357	2020-10-14 22:15:25.651676	0 days 00:09:35.873319000	0.25	7.789561747482176e-05	10	2				COMPLETE
24	0.0004457543788790363	2020-10-14 22:15:25.652156	2020-10-14 22:25:01.888815	0 days 00:09:36.236659000	0.2	5.795513705562955e-05	10	2				COMPLETE
