number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.00047695555279849046	2020-10-14 18:54:03.498339	2020-10-14 19:04:23.259486	0 days 00:10:19.761147000		2.2495187728509157e-05	9	1				COMPLETE
1	0.0004888628197086931	2020-10-14 19:04:23.259924	2020-10-14 19:13:49.453180	0 days 00:09:26.193256000		0.010630075807027246	7	1				COMPLETE
2	0.00044430885867607765	2020-10-14 19:13:49.453633	2020-10-14 19:23:59.472756	0 days 00:10:10.019123000	0.15000000000000002	0.001184969592907479	10	2				COMPLETE
3	0.0007174339555993199	2020-10-14 19:23:59.473218	2020-10-14 19:33:22.079805	0 days 00:09:22.606587000	0.45	0.008829997930747962	10	2				COMPLETE
4	0.0004906628697761833	2020-10-14 19:33:22.080259	2020-10-14 19:43:00.069747	0 days 00:09:37.989488000	0.1	0.010248141996569997	7	3	flat			COMPLETE
5	0.00044133854696829097	2020-10-14 19:43:00.070213	2020-10-14 19:52:53.610190	0 days 00:09:53.539977000	0.45	0.003019311078932734	8	3	flat			COMPLETE
6	0.0004536251134636753	2020-10-14 19:52:53.610682	2020-10-14 20:02:16.211102	0 days 00:09:22.600420000	0.35000000000000003	0.001826088465763051	8	3	flat			COMPLETE
7	0.0004285627778624818	2020-10-14 20:02:16.253357	2020-10-14 20:11:44.631420	0 days 00:09:28.378063000	0.2	9.878207898747626e-05	8	2			pyramid_2	COMPLETE
8	0.0004216411512260445	2020-10-14 20:11:44.631905	2020-10-14 20:21:14.251710	0 days 00:09:29.619805000	0.35000000000000003	0.00022955857067265186	8	2			pyramid_4	COMPLETE
9	0.00046998048357749255	2020-10-14 20:21:14.252189	2020-10-14 20:30:27.439975	0 days 00:09:13.187786000	0.35000000000000003	0.0034303293481367752	8	2			pyramid_2	COMPLETE
10	0.0004585270450120842	2020-10-14 20:30:27.440454	2020-10-14 20:39:58.284103	0 days 00:09:30.843649000		0.00028321230975465343	6	1				COMPLETE
11	0.0004235081046148332	2020-10-14 20:39:58.284569	2020-10-14 20:49:28.616978	0 days 00:09:30.332409000	0.25	0.00010163644755929305	9	2		pyramid_2		COMPLETE
12	0.0004233110344830194	2020-10-14 20:49:28.617464	2020-10-14 20:59:13.941271	0 days 00:09:45.323807000	0.30000000000000004	5.578946413154357e-05	9	2		pyramid_2		COMPLETE
13	0.0004524863435961538	2020-10-14 20:59:13.941761	2020-10-14 21:10:16.419670	0 days 00:11:02.477909000	0.30000000000000004	1.0141210228254122e-05	9	2		flat		COMPLETE
14	0.0004242116791782923	2020-10-14 21:10:16.434088	2020-10-14 21:19:54.899076	0 days 00:09:38.464988000	0.0	5.467716351845544e-05	9	3				COMPLETE
15	0.00046005845662933293	2020-10-14 21:19:54.899557	2020-10-14 21:29:24.217567	0 days 00:09:29.318010000		0.0004050062652633542	7	1				COMPLETE
16	0.00042321634223912394	2020-10-14 21:29:24.218032	2020-10-14 21:39:07.609444	0 days 00:09:43.391412000	0.5	0.00017678131418557083	10	2				COMPLETE
17	0.0004283296420798839	2020-10-14 21:39:07.609929	2020-10-14 21:49:10.251515	0 days 00:10:02.641586000	0.5	0.0002849610442706408	6	2			pyramid_4	COMPLETE
18	0.0004663661586503632	2020-10-14 21:49:10.252067	2020-10-14 21:58:40.981918	0 days 00:09:30.729851000		0.0006210306794199334	10	1				COMPLETE
19	0.0004244710421390406	2020-10-14 21:58:40.982399	2020-10-14 22:09:03.604865	0 days 00:10:22.622466000	0.5	0.00017298786317409225	10	3				COMPLETE
20	0.00044580522298886437	2020-10-14 22:09:03.605402	2020-10-14 22:20:34.988126	0 days 00:11:31.382724000	0.4	2.2394317961201957e-05	7	2			pyramid_4	COMPLETE
21	0.00042445288837903225	2020-10-14 22:20:34.988619	2020-10-14 22:30:45.855160	0 days 00:10:10.866541000	0.30000000000000004	4.348467797066241e-05	9	2		pyramid_2		COMPLETE
22	0.0004230449144225056	2020-10-14 22:30:45.855648	2020-10-14 22:40:33.650946	0 days 00:09:47.795298000	0.25	0.00013479514209401413	9	2		pyramid_2		COMPLETE
23	0.0004277872805050589	2020-10-14 22:40:33.651424	2020-10-14 22:50:21.153084	0 days 00:09:47.501660000	0.15000000000000002	0.0006764087838696226	10	2				COMPLETE
24	0.00042361782601355627	2020-10-14 22:50:21.165223	2020-10-14 23:00:00.070602	0 days 00:09:38.905379000	0.4	0.0001454822550644509	9	2		pyramid_2		COMPLETE
