number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.4833585543753685	2020-06-30 15:59:34.151417	2020-06-30 16:00:25.639928	0 days 00:00:51.488511000	0.05	3.533210538145312e-05	pyramid_4	5	3	COMPLETE
1	1.4552712516195023	2020-06-30 16:00:25.640449	2020-06-30 16:01:06.449604	0 days 00:00:40.809155000	0.30000000000000004	5.2585570154724965e-05		4	1	COMPLETE
2	1.4236173146552429	2020-06-30 16:01:06.450069	2020-06-30 16:01:22.662224	0 days 00:00:16.212155000	0.1	0.002905394749001431	pyramid_2	7	2	COMPLETE
3	1.4333226736347058	2020-06-30 16:01:22.662716	2020-06-30 16:01:54.607442	0 days 00:00:31.944726000	0.45	5.846595886535789e-05		5	1	COMPLETE
4	1.4272762755308284	2020-06-30 16:01:54.607952	2020-06-30 16:02:13.058331	0 days 00:00:18.450379000	0.25	0.000942239507598814	pyramid_2	5	3	COMPLETE
5	1.4510162249578367	2020-06-30 16:02:13.058834	2020-06-30 16:02:36.848159	0 days 00:00:23.789325000	0.0	0.00011163108561716386		6	1	COMPLETE
6	1.4241190597778033	2020-06-30 16:02:36.848648	2020-06-30 16:03:02.624121	0 days 00:00:25.775473000	0.25	6.127307314273225e-05	flat	6	2	COMPLETE
7	1.4537442246063048	2020-06-30 16:03:02.624636	2020-06-30 16:03:22.051454	0 days 00:00:19.426818000	0.1	0.0003613317562569517		4	1	COMPLETE
8	1.4278198146245416	2020-06-30 16:03:22.051944	2020-06-30 16:03:39.116647	0 days 00:00:17.064703000	0.25	0.032025116431180854		4	1	COMPLETE
9	1.4203498294661425	2020-06-30 16:03:39.117142	2020-06-30 16:03:55.523013	0 days 00:00:16.405871000	0.2	0.0016954651018714264	pyramid_4	8	2	COMPLETE
10	1.4547356517333025	2020-06-30 16:03:55.523501	2020-06-30 16:04:12.188563	0 days 00:00:16.665062000	0.4	0.013454503196979734	pyramid_4	10	2	COMPLETE
