number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.6662791902476561	2020-06-30 16:27:42.028357	2020-06-30 16:27:56.185682	0 days 00:00:14.157325000	0.5	0.0018153314378588966		10	1	COMPLETE
1	1.6749622890128306	2020-06-30 16:27:56.186154	2020-06-30 16:28:08.000578	0 days 00:00:11.814424000	0.1	0.05607228187364906	flat	5	3	COMPLETE
2	1.6552816707505988	2020-06-30 16:28:08.001026	2020-06-30 16:28:19.950350	0 days 00:00:11.949324000	0.2	0.0011731908313624422	pyramid_2	9	2	COMPLETE
3	1.6648464359292938	2020-06-30 16:28:19.950856	2020-06-30 16:28:32.298722	0 days 00:00:12.347866000	0.15000000000000002	0.003918981458695907	flat	10	3	COMPLETE
4	1.6504029073902378	2020-06-30 16:28:32.299218	2020-06-30 16:28:46.018482	0 days 00:00:13.719264000	0.0	0.00022956816542820253	flat	10	3	COMPLETE
5	1.6585476617928223	2020-06-30 16:28:46.018956	2020-06-30 16:28:57.924109	0 days 00:00:11.905153000	0.5	0.006814483835294827	pyramid_2	4	2	COMPLETE
6	1.6729025310452035	2020-06-30 16:28:57.924575	2020-06-30 16:29:10.392064	0 days 00:00:12.467489000	0.0	0.07624556825477502	pyramid_4	9	2	COMPLETE
7	1.6512121279470537	2020-06-30 16:29:10.392538	2020-06-30 16:29:29.686509	0 days 00:00:19.293971000	0.0	0.00013785567885210594	pyramid_2	7	2	COMPLETE
8	1.662292075554786	2020-06-30 16:29:29.687004	2020-06-30 16:29:41.717746	0 days 00:00:12.030742000	0.1	0.01084575576196312	pyramid_4	6	3	COMPLETE
9	1.6628085489395212	2020-06-30 16:29:41.718231	2020-06-30 16:30:34.489109	0 days 00:00:52.770878000	0.15000000000000002	1.749848198087598e-05		6	1	COMPLETE
10	1.6499682153785964	2020-06-30 16:30:34.489620	2020-06-30 16:30:51.129428	0 days 00:00:16.639808000	0.35000000000000003	9.944505335461517e-05	flat	8	3	COMPLETE
11	1.6506809314406874	2020-06-30 16:30:51.129917	2020-06-30 16:31:05.198637	0 days 00:00:14.068720000	0.35000000000000003	0.00018083260677706733	flat	8	3	COMPLETE
12	1.6505294205087302	2020-06-30 16:31:05.199122	2020-06-30 16:31:22.478975	0 days 00:00:17.279853000	0.35000000000000003	0.00012119855168813673	flat	8	3	COMPLETE
