number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.6735453849413149	2020-06-30 14:44:26.693299	2020-06-30 14:45:03.737469	0 days 00:00:37.044170000	0.05	0.00011373559743612456	pyramid_4	4	2	COMPLETE
1	1.69245677101178	2020-06-30 14:45:03.738381	2020-06-30 14:46:05.281116	0 days 00:01:01.542735000	0.2	1.4089747652474951e-05	pyramid_2	6	3	COMPLETE
2	1.6646285674819092	2020-06-30 14:46:05.281636	2020-06-30 14:46:17.560597	0 days 00:00:12.278961000	0.25	0.00035794091328942803	flat	8	3	COMPLETE
3	1.7034692644071179	2020-06-30 14:46:17.561073	2020-06-30 14:46:31.203098	0 days 00:00:13.642025000	0.0	0.02608759580458739		9	1	COMPLETE
4	1.6911963384692408	2020-06-30 14:46:31.203568	2020-06-30 14:46:45.244720	0 days 00:00:14.041152000	0.0	0.00018670019787873972		9	1	COMPLETE
5	1.6709538951975291	2020-06-30 14:46:45.245192	2020-06-30 14:46:59.450666	0 days 00:00:14.205474000	0.05	0.00037061909917608676	flat	6	3	COMPLETE
6	1.6796278372532178	2020-06-30 14:46:59.451171	2020-06-30 14:47:14.202270	0 days 00:00:14.751099000	0.4	0.0019993640154015555		7	1	COMPLETE
7	3.3570417115668287	2020-06-30 14:47:14.202738	2020-06-30 14:52:02.196110	0 days 00:04:47.993372000	0.45	0.031205617753950397		10	1	COMPLETE
8	1.6685421940993195	2020-06-30 14:52:02.196588	2020-06-30 14:52:14.876175	0 days 00:00:12.679587000	0.1	0.0002729153773757163	pyramid_4	10	2	COMPLETE
9	1.672748055444712	2020-06-30 14:52:14.876652	2020-06-30 14:53:08.234984	0 days 00:00:53.358332000	0.5	1.8688969929246204e-05	pyramid_2	7	3	COMPLETE
10	1.6753822668593805	2020-06-30 14:53:08.235472	2020-06-30 14:53:20.665927	0 days 00:00:12.430455000	0.30000000000000004	0.0029047389271669184	flat	8	3	COMPLETE
11	1.6715173794775784	2020-06-30 14:53:20.666411	2020-06-30 14:53:37.110742	0 days 00:00:16.444331000	0.2	5.1635052425311125e-05	pyramid_4	10	2	COMPLETE
12	1.672657624680121	2020-06-30 14:53:37.111221	2020-06-30 14:53:49.818064	0 days 00:00:12.706843000	0.15000000000000002	0.0008311725483829401	flat	9	2	COMPLETE
13	1.6698995270982844	2020-06-30 14:53:49.818551	2020-06-30 14:54:01.797413	0 days 00:00:11.978862000	0.30000000000000004	0.006372773513880002	pyramid_4	8	2	COMPLETE
14	1.6699166498264344	2020-06-30 14:54:01.797894	2020-06-30 14:54:15.082187	0 days 00:00:13.284293000	0.1	0.0005399152148017671	pyramid_4	10	3	COMPLETE
15	1.6754430011540902	2020-06-30 14:54:15.082669	2020-06-30 14:55:02.242210	0 days 00:00:47.159541000	0.30000000000000004	6.982317139143257e-05	flat	4	2	COMPLETE
16	1.671452759360733	2020-06-30 14:55:02.242699	2020-06-30 14:55:16.709012	0 days 00:00:14.466313000	0.25	0.00026073942619240506	pyramid_4	8	3	COMPLETE
17	1.6692133444030077	2020-06-30 14:55:16.709570	2020-06-30 14:55:29.038774	0 days 00:00:12.329204000	0.15000000000000002	0.005577463840545813	flat	6	2	COMPLETE
18	1.6706811570319808	2020-06-30 14:55:29.039260	2020-06-30 14:55:55.335839	0 days 00:00:26.296579000	0.4	3.1126551700101646e-05	pyramid_4	9	3	COMPLETE
19	1.6751317961209296	2020-06-30 14:55:55.336518	2020-06-30 14:56:08.311238	0 days 00:00:12.974720000	0.1	0.0013490527408408504	pyramid_2	5	2	COMPLETE
20	1.6981811172821943	2020-06-30 14:56:08.311718	2020-06-30 14:56:23.539054	0 days 00:00:15.227336000	0.25	0.00014289175432311794		8	1	COMPLETE
21	1.669454252018648	2020-06-30 14:56:23.564838	2020-06-30 14:56:35.951092	0 days 00:00:12.386254000	0.15000000000000002	0.008989107783091444	flat	6	2	COMPLETE
22	1.6697168770958395	2020-06-30 14:56:35.951587	2020-06-30 14:56:47.854951	0 days 00:00:11.903364000	0.15000000000000002	0.005675531624014708	flat	6	2	COMPLETE
23	1.6731749368982822	2020-06-30 14:56:47.855443	2020-06-30 14:57:00.956182	0 days 00:00:13.100739000	0.2	0.0006381926055982363	flat	5	2	COMPLETE
24	1.720674103381587	2020-06-30 14:57:00.956670	2020-06-30 14:57:13.166723	0 days 00:00:12.210053000	0.1	0.09972836364219473	flat	5	2	COMPLETE
25	1.6634990053684438	2020-06-30 14:57:13.167212	2020-06-30 14:57:25.132665	0 days 00:00:11.965453000	0.05	0.0013162697800616038	flat	7	3	COMPLETE
26	1.6669888422936618	2020-06-30 14:57:25.133159	2020-06-30 14:57:37.257475	0 days 00:00:12.124316000	0.05	0.0012000853248525611	flat	7	3	COMPLETE
27	1.6635583048107243	2020-06-30 14:57:37.257965	2020-06-30 14:57:49.246485	0 days 00:00:11.988520000	0.05	0.00131722616965156	flat	7	3	COMPLETE
28	1.667204361335904	2020-06-30 14:57:49.246976	2020-06-30 14:58:01.176059	0 days 00:00:11.929083000	0.35000000000000003	0.0029038392295976205	flat	7	3	COMPLETE
29	1.6662333772963835	2020-06-30 14:58:01.176548	2020-06-30 14:58:14.842172	0 days 00:00:13.665624000	0.0	8.711932086984737e-05	flat	8	3	COMPLETE
30	1.664790582923996	2020-06-30 14:58:14.842666	2020-06-30 14:58:26.879443	0 days 00:00:12.036777000	0.05	0.001920937813249906	flat	7	3	COMPLETE
31	1.6645262849097158	2020-06-30 14:58:26.879936	2020-06-30 14:58:38.913545	0 days 00:00:12.033609000	0.05	0.0018947829504632144	flat	7	3	COMPLETE
