number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.3281642582570137	2020-06-30 15:58:06.005611	2020-06-30 15:58:22.191318	0 days 00:00:16.185707000	0.30000000000000004	0.0019285553032175743	pyramid_2	8	3	COMPLETE
1	1.3375859728046493	2020-06-30 15:58:22.191847	2020-06-30 15:58:35.975161	0 days 00:00:13.783314000	0.25	0.023195294851712244	pyramid_2	4	3	COMPLETE
2	1.326023723248551	2020-06-30 15:58:35.975636	2020-06-30 16:02:17.786024	0 days 00:03:41.810388000	0.15000000000000002	1.0375740917463419e-05	flat	4	3	COMPLETE
3	1.3264169941851123	2020-06-30 16:02:17.786503	2020-06-30 16:02:31.574733	0 days 00:00:13.788230000	0.2	0.0006859909761122271	pyramid_4	10	3	COMPLETE
4	1.350020156538664	2020-06-30 16:02:31.575203	2020-06-30 16:02:44.547123	0 days 00:00:12.971920000	0.0	0.0496361487781071	pyramid_4	8	2	COMPLETE
5	1.329114325960776	2020-06-30 16:02:44.547590	2020-06-30 16:02:57.593739	0 days 00:00:13.046149000	0.2	0.0050544066010691545	flat	8	3	COMPLETE
6	2.9555666199585304	2020-06-30 16:02:57.594206	2020-06-30 16:07:18.564023	0 days 00:04:20.969817000	0.4	0.04165605973262882		9	1	COMPLETE
7	1.396406582845412	2020-06-30 16:07:18.564506	2020-06-30 16:07:32.478121	0 days 00:00:13.913615000	0.5	0.0002580368166678582		8	1	COMPLETE
8	1.3264458330264928	2020-06-30 16:07:32.478573	2020-06-30 16:07:46.980286	0 days 00:00:14.501713000	0.5	0.0014400880915340056	flat	7	3	COMPLETE
9	1.324098434347012	2020-06-30 16:07:46.980766	2020-06-30 16:08:04.497956	0 days 00:00:17.517190000	0.15000000000000002	9.579402672274283e-05	pyramid_4	10	3	COMPLETE
10	1.3349385695279603	2020-06-30 16:08:04.498437	2020-06-30 16:08:22.538015	0 days 00:00:18.039578000	0.0	3.0426940334161417e-05	pyramid_4	10	2	COMPLETE
11	1.3917149719931148	2020-06-30 16:08:22.538486	2020-06-30 16:09:40.911466	0 days 00:01:18.372980000	0.1	1.4148983234981471e-05	flat	5	2	COMPLETE
12	1.3313492335314316	2020-06-30 16:09:40.911992	2020-06-30 16:11:03.085847	0 days 00:01:22.173855000	0.1	7.818896434369609e-05	pyramid_4	5	3	COMPLETE
13	1.3453967918183412	2020-06-30 16:11:03.086341	2020-06-30 16:12:52.218134	0 days 00:01:49.131793000	0.1	1.0302241333360247e-05	flat	6	2	COMPLETE
14	1.3319781108115532	2020-06-30 16:12:52.218620	2020-06-30 16:15:09.739324	0 days 00:02:17.520704000	0.15000000000000002	7.240083981321043e-05	pyramid_4	4	3	COMPLETE
15	1.329108178466185	2020-06-30 16:15:09.739826	2020-06-30 16:15:34.588568	0 days 00:00:24.848742000	0.35000000000000003	0.00015546511823746155	flat	6	2	COMPLETE
16	1.3291015377548017	2020-06-30 16:15:34.589045	2020-06-30 16:15:55.775245	0 days 00:00:21.186200000	0.05	2.7529717844717625e-05	flat	9	3	COMPLETE
17	1.373472405801599	2020-06-30 16:15:55.775725	2020-06-30 16:17:40.093764	0 days 00:01:44.318039000	0.2	1.0489154251091882e-05	pyramid_2	6	3	COMPLETE
18	1.326204533600164	2020-06-30 16:17:40.094252	2020-06-30 16:18:05.650048	0 days 00:00:25.555796000	0.25	0.0002737432912814839	pyramid_4	5	2	COMPLETE
19	1.3694402218638277	2020-06-30 16:18:05.650525	2020-06-30 16:18:31.908616	0 days 00:00:26.258091000	0.15000000000000002	4.278590866423073e-05		7	1	COMPLETE
20	1.3290064464570779	2020-06-30 16:18:31.909096	2020-06-30 16:18:49.245954	0 days 00:00:17.336858000	0.05	0.00012980925558402794	pyramid_4	9	3	COMPLETE
21	1.3266469918045343	2020-06-30 16:18:49.246437	2020-06-30 16:19:11.645520	0 days 00:00:22.399083000	0.30000000000000004	0.000316788075557281	pyramid_4	5	2	COMPLETE
22	1.3330252854219145	2020-06-30 16:19:11.645996	2020-06-30 16:19:42.713613	0 days 00:00:31.067617000	0.25	0.00045308812928108143	pyramid_4	4	2	COMPLETE
23	1.3567365173672778	2020-06-30 16:19:42.714098	2020-06-30 16:19:57.131171	0 days 00:00:14.417073000	0.15000000000000002	0.004469916614722731		5	1	COMPLETE
24	1.3281790092071213	2020-06-30 16:19:57.131733	2020-06-30 16:21:05.350825	0 days 00:01:08.219092000	0.30000000000000004	0.00017027397603890638	pyramid_4	4	3	COMPLETE
25	1.3303943371396667	2020-06-30 16:21:05.351314	2020-06-30 16:22:02.679131	0 days 00:00:57.327817000	0.4	5.782031537744797e-05	pyramid_4	6	2	COMPLETE
26	1.339870703144796	2020-06-30 16:22:02.679639	2020-06-30 16:23:27.007409	0 days 00:01:24.327770000	0.2	1.79975760894313e-05	flat	5	3	COMPLETE
27	1.3505807370716327	2020-06-30 16:23:27.007896	2020-06-30 16:23:46.455806	0 days 00:00:19.447910000	0.15000000000000002	0.0008289045361645654	pyramid_4	4	2	COMPLETE
28	1.334985625334375	2020-06-30 16:23:46.456288	2020-06-30 16:24:01.647231	0 days 00:00:15.190943000	0.05	0.0030156147481529595	pyramid_4	5	3	COMPLETE
29	1.3676744500708127	2020-06-30 16:24:01.647709	2020-06-30 16:24:20.529253	0 days 00:00:18.881544000	0.25	0.00010086729407692715		7	1	COMPLETE
30	1.3291954739016802	2020-06-30 16:24:20.529739	2020-06-30 16:24:48.796573	0 days 00:00:28.266834000	0.30000000000000004	0.0002685671272451589	pyramid_2	4	3	COMPLETE
31	1.3266978431869252	2020-06-30 16:24:48.797054	2020-06-30 16:25:03.351285	0 days 00:00:14.554231000	0.2	0.0007199637021093283	pyramid_4	10	3	COMPLETE
32	1.3262538665272081	2020-06-30 16:25:03.351771	2020-06-30 16:25:17.140549	0 days 00:00:13.788778000	0.25	0.001611081145903305	pyramid_4	10	3	COMPLETE
33	1.3261047047217582	2020-06-30 16:25:17.141033	2020-06-30 16:25:30.285326	0 days 00:00:13.144293000	0.25	0.0018192510801316969	pyramid_4	10	3	COMPLETE
34	1.332931954407611	2020-06-30 16:25:30.285814	2020-06-30 16:25:43.423491	0 days 00:00:13.137677000	0.2	0.009553249952806367	pyramid_4	9	3	COMPLETE
35	1.325840342770666	2020-06-30 16:25:43.423962	2020-06-30 16:25:57.775286	0 days 00:00:14.351324000	0.35000000000000003	0.0005011429218367857	pyramid_4	10	3	COMPLETE
36	1.3535626948661865	2020-06-30 16:25:57.775770	2020-06-30 16:26:11.398104	0 days 00:00:13.622334000	0.35000000000000003	0.011085927376808191	flat	10	3	COMPLETE
37	1.3230289063867735	2020-06-30 16:26:11.398597	2020-06-30 16:26:24.468187	0 days 00:00:13.069590000	0.45	0.00231684027527734	pyramid_2	9	3	COMPLETE
38	2.9555666199585304	2020-06-30 16:26:24.468692	2020-06-30 16:31:52.419260	0 days 00:05:27.950568000	0.45	0.09849123355487091	pyramid_2	9	3	COMPLETE
39	1.328537041294211	2020-06-30 16:31:52.419742	2020-06-30 16:32:05.479535	0 days 00:00:13.059793000	0.45	0.002502272507659457	pyramid_2	8	3	COMPLETE
40	1.3233316661368495	2020-06-30 16:32:05.480015	2020-06-30 16:32:19.744664	0 days 00:00:14.264649000	0.45	0.0004652939849988154	pyramid_2	9	3	COMPLETE
41	1.3232874880845122	2020-06-30 16:32:19.745146	2020-06-30 16:32:33.973894	0 days 00:00:14.228748000	0.45	0.0004330670535409856	pyramid_2	9	3	COMPLETE
42	1.32310237544275	2020-06-30 16:32:33.974377	2020-06-30 16:32:48.398919	0 days 00:00:14.424542000	0.45	0.0004901756921340748	pyramid_2	9	3	COMPLETE
43	1.3232221658226664	2020-06-30 16:32:48.399405	2020-06-30 16:33:02.058218	0 days 00:00:13.658813000	0.45	0.0010620015989258713	pyramid_2	9	3	COMPLETE
44	1.3236246571575279	2020-06-30 16:33:02.058700	2020-06-30 16:33:15.794549	0 days 00:00:13.735849000	0.45	0.0009950626848730776	pyramid_2	9	3	COMPLETE
45	1.325746911088397	2020-06-30 16:33:15.795041	2020-06-30 16:33:29.461948	0 days 00:00:13.666907000	0.5	0.0012652801356463832	pyramid_2	8	3	COMPLETE
46	1.327369738307021	2020-06-30 16:33:29.462457	2020-06-30 16:33:43.781078	0 days 00:00:14.318621000	0.4	0.0004824091944779582	pyramid_2	8	3	COMPLETE
47	1.326631529992368	2020-06-30 16:33:43.781594	2020-06-30 16:33:56.863661	0 days 00:00:13.082067000	0.5	0.0031856704653861886	pyramid_2	9	3	COMPLETE
48	1.326503243573591	2020-06-30 16:33:56.864150	2020-06-30 16:34:09.893803	0 days 00:00:13.029653000	0.45	0.006992028024772319	pyramid_2	8	3	COMPLETE
49	1.3266918582232954	2020-06-30 16:34:09.894284	2020-06-30 16:34:22.968232	0 days 00:00:13.073948000	0.4	0.0011023214602180656	pyramid_2	9	3	COMPLETE
50	1.3229048019064997	2020-06-30 16:34:22.968726	2020-06-30 16:34:37.202803	0 days 00:00:14.234077000	0.45	0.0005821763500483086	pyramid_2	9	3	COMPLETE
51	1.323732059191378	2020-06-30 16:34:37.203326	2020-06-30 16:34:51.532431	0 days 00:00:14.329105000	0.45	0.0006356031917813457	pyramid_2	9	3	COMPLETE
52	1.3225056011206138	2020-06-30 16:34:51.532944	2020-06-30 16:35:06.167663	0 days 00:00:14.634719000	0.5	0.0003637600547458778	pyramid_2	9	3	COMPLETE
