number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.2347921851065087	2020-07-06 15:53:21.817294	2020-07-06 15:53:38.912435	0 days 00:00:17.095141000	0.5	0.0009268118948888042	pyramid_4	8	2	COMPLETE
1	1.241408754842771	2020-07-06 15:53:38.912958	2020-07-06 15:53:52.051137	0 days 00:00:13.138179000	0.25	0.007078138627906123	flat	7	3	COMPLETE
2	1.2454536541325698	2020-07-06 15:53:52.051635	2020-07-06 15:54:05.060771	0 days 00:00:13.009136000	0.5	0.00414251762644305	flat	9	2	COMPLETE
3	1.233242652476202	2020-07-06 15:54:05.061275	2020-07-06 15:54:19.019069	0 days 00:00:13.957794000	0.4	0.002375264577998789	pyramid_2	8	3	COMPLETE
4	1.2321656769369644	2020-07-06 15:54:19.019540	2020-07-06 15:54:32.350562	0 days 00:00:13.331022000	0.5	0.0007432244385569941	pyramid_2	9	3	COMPLETE
5	2.826101127532422	2020-07-06 15:54:32.351049	2020-07-06 16:00:16.043111	0 days 00:05:43.692062000	0.5	0.05830121439463504	flat	10	2	COMPLETE
6	1.243779739805886	2020-07-06 16:00:16.043587	2020-07-06 16:01:49.533851	0 days 00:01:33.490264000	0.1	1.6173347449251376e-05		4	1	COMPLETE
7	1.2354393107302561	2020-07-06 16:01:49.534352	2020-07-06 16:02:04.536178	0 days 00:00:15.001826000	0.1	0.00047214224720786485	pyramid_2	7	2	COMPLETE
8	1.2373217445007285	2020-07-06 16:02:04.536672	2020-07-06 16:02:17.516552	0 days 00:00:12.979880000	0.45	0.003734281132430457	pyramid_2	8	2	COMPLETE
9	1.237424457676233	2020-07-06 16:02:17.517039	2020-07-06 16:02:30.405567	0 days 00:00:12.888528000	0.4	0.0023485120000955213	flat	8	2	COMPLETE
10	1.2357338181533188	2020-07-06 16:02:30.406065	2020-07-06 16:03:54.041319	0 days 00:01:23.635254000	0.25	6.48540288057659e-05	pyramid_4	4	3	COMPLETE
11	1.2301874697664241	2020-07-06 16:03:54.041814	2020-07-06 16:04:09.412773	0 days 00:00:15.370959000	0.35000000000000003	0.00015131772636997295	pyramid_2	10	3	COMPLETE
12	1.2299737426791555	2020-07-06 16:04:09.413254	2020-07-06 16:04:24.109329	0 days 00:00:14.696075000	0.35000000000000003	0.00014261858649276026	pyramid_2	10	3	COMPLETE
