number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.2335416895830145	2020-07-06 12:37:38.701733	2020-07-06 12:37:58.844640	0 days 00:00:20.142907000	0.45	0.0030170191487992487	pyramid_4	7	2	COMPLETE
1	2.7066385176923626	2020-07-06 12:37:58.845141	2020-07-06 12:41:17.980809	0 days 00:03:19.135668000	0.25	0.080037140712007		9	1	COMPLETE
2	1.282449349821546	2020-07-06 12:41:17.981300	2020-07-06 12:41:33.568651	0 days 00:00:15.587351000	0.05	0.0003993550418074296	pyramid_2	10	3	COMPLETE
3	1.2411007539107064	2020-07-06 12:41:33.569142	2020-07-06 12:42:01.004788	0 days 00:00:27.435646000	0.30000000000000004	9.111241180125192e-05	flat	4	3	COMPLETE
4	1.2434774209119699	2020-07-06 12:42:01.005305	2020-07-06 12:42:16.171393	0 days 00:00:15.166088000	0.0	0.017427628024442577	flat	8	2	COMPLETE
5	1.2332610294253514	2020-07-06 12:42:16.171929	2020-07-06 12:42:43.178415	0 days 00:00:27.006486000	0.1	4.5020633046745076e-05	pyramid_2	6	2	COMPLETE
6	1.268477820362934	2020-07-06 12:42:43.178921	2020-07-06 12:43:00.029750	0 days 00:00:16.850829000	0.05	0.00010412191440994888	pyramid_4	10	3	COMPLETE
7	1.2509096561618491	2020-07-06 12:43:00.030256	2020-07-06 12:43:15.466775	0 days 00:00:15.436519000	0.4	0.0010281381884248084		6	1	COMPLETE
8	1.2393458989103194	2020-07-06 12:43:15.467261	2020-07-06 12:43:47.564175	0 days 00:00:32.096914000	0.5	0.0001790112002218333	pyramid_4	5	3	COMPLETE
9	1.246837143189747	2020-07-06 12:43:47.564674	2020-07-06 12:44:05.504030	0 days 00:00:17.939356000	0.30000000000000004	0.002506152582515437		6	1	COMPLETE
10	1.2298873059836777	2020-07-06 12:44:05.504520	2020-07-06 12:46:42.559729	0 days 00:02:37.055209000	0.15000000000000002	1.2207087863118531e-05	pyramid_2	4	2	COMPLETE
11	1.2298880991112298	2020-07-06 12:46:42.560229	2020-07-06 12:49:28.078320	0 days 00:02:45.518091000	0.15000000000000002	1.091788560607775e-05	pyramid_2	4	2	COMPLETE
12	1.2298454893100401	2020-07-06 12:49:28.078821	2020-07-06 12:52:10.953295	0 days 00:02:42.874474000	0.15000000000000002	1.039618892197481e-05	pyramid_2	4	2	COMPLETE
13	1.2298490150762034	2020-07-06 12:52:10.953798	2020-07-06 12:55:04.853958	0 days 00:02:53.900160000	0.15000000000000002	1.0411442006291794e-05	pyramid_2	4	2	COMPLETE
14	1.236776410203206	2020-07-06 12:55:04.854468	2020-07-06 12:55:51.806460	0 days 00:00:46.951992000	0.2	2.7241984144073417e-05	pyramid_2	5	2	COMPLETE
15	1.2583318541872461	2020-07-06 12:55:51.806943	2020-07-06 12:58:00.184276	0 days 00:02:08.377333000	0.2	1.1485427403660746e-05		5	1	COMPLETE
16	1.2351853555733137	2020-07-06 12:58:00.184774	2020-07-06 12:58:47.451310	0 days 00:00:47.266536000	0.0	3.414781537265018e-05	pyramid_2	4	2	COMPLETE
17	1.2375078521326008	2020-07-06 12:58:47.451834	2020-07-06 13:00:27.982866	0 days 00:01:40.531032000	0.1	1.0818467673211234e-05	pyramid_2	5	2	COMPLETE
18	1.2488597356335696	2020-07-06 13:00:27.983387	2020-07-06 13:00:44.062643	0 days 00:00:16.079256000	0.35000000000000003	0.0004342931422517521		7	1	COMPLETE
19	1.2475946802044493	2020-07-06 13:00:44.063134	2020-07-06 13:00:59.501265	0 days 00:00:15.438131000	0.2	0.01677828997870058	pyramid_2	4	3	COMPLETE
20	1.2431822144213647	2020-07-06 13:00:59.501803	2020-07-06 13:01:22.973314	0 days 00:00:23.471511000	0.1	2.5878809740649914e-05	flat	8	2	COMPLETE
21	1.229823179837824	2020-07-06 13:01:22.973817	2020-07-06 13:04:34.882247	0 days 00:03:11.908430000	0.15000000000000002	1.0288454045877272e-05	pyramid_2	4	2	COMPLETE
22	1.2367411304630762	2020-07-06 13:04:34.882780	2020-07-06 13:05:04.279217	0 days 00:00:29.396437000	0.15000000000000002	6.192578392268378e-05	pyramid_2	5	2	COMPLETE
23	1.2288308481958077	2020-07-06 13:05:04.279719	2020-07-06 13:06:50.806919	0 days 00:01:46.527200000	0.25	1.918470848234084e-05	pyramid_2	4	2	COMPLETE
24	1.2363133069317078	2020-07-06 13:06:50.807421	2020-07-06 13:08:08.762279	0 days 00:01:17.954858000	0.25	2.4516836914222356e-05	pyramid_2	5	2	COMPLETE
25	1.2323684756070785	2020-07-06 13:08:08.762781	2020-07-06 13:08:26.591221	0 days 00:00:17.828440000	0.30000000000000004	0.00018841703939817257	pyramid_2	6	2	COMPLETE
26	1.248361668514286	2020-07-06 13:08:26.591729	2020-07-06 13:09:41.353657	0 days 00:01:14.761928000	0.2	2.0226379847138002e-05		4	1	COMPLETE
27	1.2556212753914946	2020-07-06 13:09:41.354164	2020-07-06 13:10:16.999405	0 days 00:00:35.645241000	0.25	5.6279296971150654e-05	pyramid_2	5	3	COMPLETE
28	1.2324253124521747	2020-07-06 13:10:16.999893	2020-07-06 13:11:58.987456	0 days 00:01:41.987563000	0.05	1.6622856585394867e-05	pyramid_2	4	2	COMPLETE
29	1.232207348433087	2020-07-06 13:11:58.987946	2020-07-06 13:12:17.222517	0 days 00:00:18.234571000	0.35000000000000003	0.00013813319284133554	pyramid_2	6	2	COMPLETE
30	1.2410732101363156	2020-07-06 13:12:17.223014	2020-07-06 13:12:32.257536	0 days 00:00:15.034522000	0.1	0.00035733860805024916	pyramid_2	8	2	COMPLETE
31	1.2298312690595175	2020-07-06 13:12:32.258018	2020-07-06 13:15:16.065596	0 days 00:02:43.807578000	0.15000000000000002	1.0125800572179945e-05	pyramid_2	4	2	COMPLETE
32	1.2292094927239057	2020-07-06 13:15:16.066085	2020-07-06 13:18:35.638342	0 days 00:03:19.572257000	0.2	1.0365696680046064e-05	pyramid_2	4	2	COMPLETE
33	1.2365219742051414	2020-07-06 13:18:35.638832	2020-07-06 13:19:10.052139	0 days 00:00:34.413307000	0.2	3.966733979846347e-05	pyramid_2	5	2	COMPLETE
34	1.2288616833646226	2020-07-06 13:19:10.052631	2020-07-06 13:20:48.919185	0 days 00:01:38.866554000	0.25	1.7967377391024216e-05	pyramid_2	4	2	COMPLETE
35	1.2286306692553626	2020-07-06 13:20:48.919668	2020-07-06 13:21:20.955055	0 days 00:00:32.035387000	0.30000000000000004	7.8774922541882e-05	pyramid_2	4	2	COMPLETE
36	1.2411988011199409	2020-07-06 13:21:20.955567	2020-07-06 13:22:07.900207	0 days 00:00:46.944640000	0.35000000000000003	8.620154251179353e-05	pyramid_4	5	3	COMPLETE
37	1.2332686414118368	2020-07-06 13:22:07.900702	2020-07-06 13:23:24.557384	0 days 00:01:16.656682000	0.25	1.790549330332116e-05	flat	4	2	COMPLETE
38	1.245577975925987	2020-07-06 13:23:24.557873	2020-07-06 13:23:41.269143	0 days 00:00:16.711270000	0.30000000000000004	6.189323480790038e-05	pyramid_4	9	2	COMPLETE
39	1.2307334508009018	2020-07-06 13:23:41.269633	2020-07-06 13:24:06.588924	0 days 00:00:25.319291000	0.4	3.940914971105111e-05	pyramid_2	7	3	COMPLETE
40	1.2588216571552049	2020-07-06 13:24:06.589419	2020-07-06 13:24:23.541735	0 days 00:00:16.952316000	0.30000000000000004	0.0002827865714596503		5	1	COMPLETE
41	1.228982552946546	2020-07-06 13:24:23.542234	2020-07-06 13:26:37.505570	0 days 00:02:13.963336000	0.25	1.726890010796873e-05	pyramid_2	4	2	COMPLETE
42	1.2285128516010864	2020-07-06 13:26:37.506060	2020-07-06 13:26:53.104260	0 days 00:00:15.598200000	0.25	0.0007524207513046667	pyramid_2	4	2	COMPLETE
43	1.2278001305389448	2020-07-06 13:26:53.104742	2020-07-06 13:27:08.233724	0 days 00:00:15.128982000	0.30000000000000004	0.0014378342860323712	pyramid_2	4	2	COMPLETE
44	1.2291824024078795	2020-07-06 13:27:08.234203	2020-07-06 13:27:22.755010	0 days 00:00:14.520807000	0.30000000000000004	0.002366213813214908	pyramid_2	4	2	COMPLETE
45	1.2455365804421417	2020-07-06 13:27:22.755500	2020-07-06 13:27:37.432954	0 days 00:00:14.677454000	0.4	0.0011414362410941605	flat	6	2	COMPLETE
46	1.2369475270479933	2020-07-06 13:27:37.433433	2020-07-06 13:27:51.612778	0 days 00:00:14.179345000	0.35000000000000003	0.007303620183756591	pyramid_2	4	2	COMPLETE
47	1.2349712671796522	2020-07-06 13:27:51.613257	2020-07-06 13:28:07.300452	0 days 00:00:15.687195000	0.25	0.000633501609280986	pyramid_2	5	2	COMPLETE
48	1.2323074693227094	2020-07-06 13:28:07.300935	2020-07-06 13:28:22.316143	0 days 00:00:15.015208000	0.30000000000000004	0.0014594855090651476	pyramid_4	4	2	COMPLETE
49	1.2393110539467493	2020-07-06 13:28:22.316641	2020-07-06 13:28:36.488256	0 days 00:00:14.171615000	0.25	0.007309802236447833	pyramid_2	5	2	COMPLETE
50	1.2467310441224295	2020-07-06 13:28:36.488757	2020-07-06 13:28:50.708543	0 days 00:00:14.219786000	0.35000000000000003	0.07412632689156229		4	1	COMPLETE
51	1.2327773591845679	2020-07-06 13:28:50.709019	2020-07-06 13:29:05.381616	0 days 00:00:14.672597000	0.30000000000000004	0.0045864095327306335	pyramid_2	4	2	COMPLETE
52	1.2287944696258575	2020-07-06 13:29:05.382127	2020-07-06 13:29:33.161400	0 days 00:00:27.779273000	0.25	9.471845425698856e-05	pyramid_2	4	2	COMPLETE
53	1.2286771512852865	2020-07-06 13:29:33.161915	2020-07-06 13:29:50.173241	0 days 00:00:17.011326000	0.25	0.00047002913759992327	pyramid_2	4	2	COMPLETE
54	1.2283451059729822	2020-07-06 13:29:50.173722	2020-07-06 13:30:06.159117	0 days 00:00:15.985395000	0.30000000000000004	0.0005906515720942272	pyramid_2	4	2	COMPLETE
55	1.2340824768959737	2020-07-06 13:30:06.159605	2020-07-06 13:30:21.375281	0 days 00:00:15.215676000	0.35000000000000003	0.0006681349198339569	pyramid_2	5	2	COMPLETE
56	1.2281223118580524	2020-07-06 13:30:21.375787	2020-07-06 13:30:36.331057	0 days 00:00:14.955270000	0.4	0.00170597840303877	pyramid_2	4	2	COMPLETE
57	1.234790590345591	2020-07-06 13:30:36.331550	2020-07-06 13:30:51.137789	0 days 00:00:14.806239000	0.4	0.0017823730181228186	pyramid_2	5	2	COMPLETE
58	1.2278937280818267	2020-07-06 13:30:51.138276	2020-07-06 13:31:07.059556	0 days 00:00:15.921280000	0.45	0.0007687230760140279	pyramid_2	4	2	COMPLETE
59	1.2622913982827195	2020-07-06 13:31:07.060055	2020-07-06 13:31:21.331799	0 days 00:00:14.271744000	0.5	0.0008419299633105806	flat	10	2	COMPLETE
60	1.2280690585228815	2020-07-06 13:31:21.332290	2020-07-06 13:31:35.677610	0 days 00:00:14.345320000	0.45	0.0037767196379224675	pyramid_2	4	2	COMPLETE
61	1.2278941866352293	2020-07-06 13:31:35.678127	2020-07-06 13:31:50.323706	0 days 00:00:14.645579000	0.45	0.00397455773162977	pyramid_2	4	2	COMPLETE
62	1.2281076058805922	2020-07-06 13:31:50.324224	2020-07-06 13:32:05.168652	0 days 00:00:14.844428000	0.45	0.004218654151529937	pyramid_2	4	2	COMPLETE
63	1.227986683649945	2020-07-06 13:32:05.169139	2020-07-06 13:32:19.782145	0 days 00:00:14.613006000	0.45	0.004015031526190739	pyramid_2	4	2	COMPLETE
64	1.2288566953226085	2020-07-06 13:32:19.782662	2020-07-06 13:32:34.470073	0 days 00:00:14.687411000	0.45	0.004567696773979412	pyramid_2	4	2	COMPLETE
65	1.2397813242380975	2020-07-06 13:32:34.470555	2020-07-06 13:32:49.195139	0 days 00:00:14.724584000	0.45	0.0036358186969845524	pyramid_2	5	2	COMPLETE
66	1.2338156073073114	2020-07-06 13:32:49.195630	2020-07-06 13:33:03.682758	0 days 00:00:14.487128000	0.45	0.011565258742214419	pyramid_2	4	2	COMPLETE
67	1.2353471654823716	2020-07-06 13:33:03.683245	2020-07-06 13:33:18.028784	0 days 00:00:14.345539000	0.5	0.0028568139153889584	pyramid_2	5	2	COMPLETE
68	1.228203222756792	2020-07-06 13:33:18.029272	2020-07-06 13:33:32.914407	0 days 00:00:14.885135000	0.45	0.001681710758991527	pyramid_2	4	2	COMPLETE
69	1.2386896291687464	2020-07-06 13:33:32.914915	2020-07-06 13:33:47.160813	0 days 00:00:14.245898000	0.5	0.007875185272969529	pyramid_2	5	2	COMPLETE
70	1.2286371416517248	2020-07-06 13:33:47.161308	2020-07-06 13:34:01.952395	0 days 00:00:14.791087000	0.45	0.002299803656414566	pyramid_2	4	2	COMPLETE
71	1.22764455865451	2020-07-06 13:34:01.952906	2020-07-06 13:34:17.209943	0 days 00:00:15.257037000	0.45	0.0014547096339932288	pyramid_2	4	2	COMPLETE
72	1.2276934913976196	2020-07-06 13:34:17.210432	2020-07-06 13:34:32.792819	0 days 00:00:15.582387000	0.4	0.0012065926276364507	pyramid_2	4	2	COMPLETE
73	1.2278488730673094	2020-07-06 13:34:32.793307	2020-07-06 13:34:48.214152	0 days 00:00:15.420845000	0.45	0.001176560153917172	pyramid_2	4	2	COMPLETE
74	1.228204601813692	2020-07-06 13:34:48.214640	2020-07-06 13:35:03.914843	0 days 00:00:15.700203000	0.5	0.0011473388571397298	pyramid_2	4	2	COMPLETE
75	1.227504533428774	2020-07-06 13:35:03.915348	2020-07-06 13:35:19.706795	0 days 00:00:15.791447000	0.4	0.0009490997314369571	pyramid_2	4	2	COMPLETE
76	1.227428889100782	2020-07-06 13:35:19.707282	2020-07-06 13:35:35.600050	0 days 00:00:15.892768000	0.4	0.0008606941593273766	pyramid_2	4	2	COMPLETE
77	1.2370053659171916	2020-07-06 13:35:35.600545	2020-07-06 13:35:51.200318	0 days 00:00:15.599773000	0.4	0.00096057041580514	pyramid_4	5	2	COMPLETE
78	1.227546898668149	2020-07-06 13:35:51.200814	2020-07-06 13:36:09.999204	0 days 00:00:18.798390000	0.4	0.0002822126887656325	pyramid_2	4	2	COMPLETE
79	1.2275321960873806	2020-07-06 13:36:09.999697	2020-07-06 13:36:30.018050	0 days 00:00:20.018353000	0.4	0.0002790170255851067	pyramid_2	4	2	COMPLETE
80	1.233767649414769	2020-07-06 13:36:30.018550	2020-07-06 13:36:47.802567	0 days 00:00:17.784017000	0.4	0.00026462746883337964	pyramid_2	5	2	COMPLETE
81	1.2275333424708874	2020-07-06 13:36:47.803054	2020-07-06 13:37:06.761856	0 days 00:00:18.958802000	0.4	0.0003257551328080108	pyramid_2	4	2	COMPLETE
82	1.2279544439490406	2020-07-06 13:37:06.762362	2020-07-06 13:37:28.014505	0 days 00:00:21.252143000	0.4	0.00018013504191960366	pyramid_2	4	2	COMPLETE
83	1.2276571841581987	2020-07-06 13:37:28.015008	2020-07-06 13:37:45.768002	0 days 00:00:17.752994000	0.4	0.00036150130363937045	pyramid_2	4	2	COMPLETE
84	1.2276801729687892	2020-07-06 13:37:45.768498	2020-07-06 13:38:05.380905	0 days 00:00:19.612407000	0.35000000000000003	0.000310936667794138	pyramid_2	4	2	COMPLETE
85	1.2276425800814945	2020-07-06 13:38:05.381425	2020-07-06 13:38:25.346881	0 days 00:00:19.965456000	0.4	0.0002522529376307942	pyramid_2	4	2	COMPLETE
86	1.2318433640271091	2020-07-06 13:38:25.347381	2020-07-06 13:38:44.183856	0 days 00:00:18.836475000	0.35000000000000003	0.0002466003485901189	flat	4	2	COMPLETE
