number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.6811425548860397	2020-07-06 15:46:50.717490	2020-07-06 15:47:07.620481	0 days 00:00:16.902991000	0.45	0.025207581632642306		7	1	COMPLETE
1	1.6873402668598512	2020-07-06 15:47:07.620949	2020-07-06 15:47:23.800948	0 days 00:00:16.179999000	0.5	0.02955082287123602	pyramid_4	5	3	COMPLETE
2	1.683120479985672	2020-07-06 15:47:23.801414	2020-07-06 15:47:40.003836	0 days 00:00:16.202422000	0.35000000000000003	0.012556019898516041		10	1	COMPLETE
3	1.684407030485599	2020-07-06 15:47:40.004286	2020-07-06 15:47:57.089730	0 days 00:00:17.085444000	0.5	5.139348850190935e-05		10	1	COMPLETE
4	1.6810899347181065	2020-07-06 15:47:57.090210	2020-07-06 15:48:12.177883	0 days 00:00:15.087673000	0.45	0.00043910069609424094		7	1	COMPLETE
5	1.6932656500074599	2020-07-06 15:48:12.178324	2020-07-06 15:48:27.019943	0 days 00:00:14.841619000	0.4	0.001228543599956993		5	1	COMPLETE
6	1.6814760065626824	2020-07-06 15:48:27.020383	2020-07-06 15:48:41.786059	0 days 00:00:14.765676000	0.15000000000000002	0.00032096139462868615	flat	10	2	COMPLETE
7	1.6890441165573296	2020-07-06 15:48:41.786500	2020-07-06 15:48:56.087025	0 days 00:00:14.300525000	0.4	0.08939077458728446	flat	4	2	COMPLETE
8	1.684501649776181	2020-07-06 15:48:56.087462	2020-07-06 15:49:19.157829	0 days 00:00:23.070367000	0.1	7.303442465368572e-05		6	1	COMPLETE
9	1.6918502511649296	2020-07-06 15:49:19.158284	2020-07-06 15:49:34.220109	0 days 00:00:15.061825000	0.25	0.0008511182881842848		5	1	COMPLETE
10	1.6915558983082972	2020-07-06 15:49:34.220593	2020-07-06 15:49:48.418731	0 days 00:00:14.198138000	0.0	0.003108336052430221	pyramid_2	8	3	COMPLETE
11	1.6779386412594968	2020-07-06 15:49:48.419210	2020-07-06 15:50:25.026893	0 days 00:00:36.607683000	0.5	1.122517309901971e-05	pyramid_2	8	2	COMPLETE
12	1.6776752718563737	2020-07-06 15:50:25.027390	2020-07-06 15:50:59.229020	0 days 00:00:34.201630000	0.30000000000000004	1.1104225167553418e-05	pyramid_2	8	2	COMPLETE
13	1.6776661416123198	2020-07-06 15:50:59.229544	2020-07-06 15:51:34.149744	0 days 00:00:34.920200000	0.30000000000000004	1.1319693778152003e-05	pyramid_2	8	2	COMPLETE
14	1.6735801514081114	2020-07-06 15:51:34.150233	2020-07-06 15:52:01.959626	0 days 00:00:27.809393000	0.25	1.1208927517242005e-05	pyramid_2	9	2	COMPLETE
15	1.676765259198302	2020-07-06 15:52:01.960114	2020-07-06 15:52:18.462467	0 days 00:00:16.502353000	0.2	4.116900009896204e-05	pyramid_2	9	3	COMPLETE
16	1.6768535087848533	2020-07-06 15:52:18.462988	2020-07-06 15:52:36.022403	0 days 00:00:17.559415000	0.15000000000000002	4.543159611708368e-05	pyramid_2	9	3	COMPLETE
17	1.676966749388596	2020-07-06 15:52:36.022918	2020-07-06 15:52:51.440774	0 days 00:00:15.417856000	0.2	0.00012302514652629757	pyramid_4	9	3	COMPLETE
18	1.6762011535322985	2020-07-06 15:52:51.441261	2020-07-06 15:53:10.443616	0 days 00:00:19.002355000	0.05	2.4273116150526347e-05	pyramid_2	9	3	COMPLETE
19	1.6761363676224632	2020-07-06 15:53:10.444110	2020-07-06 15:53:29.094039	0 days 00:00:18.649929000	0.0	2.3175509906987576e-05	pyramid_2	9	3	COMPLETE
