number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.8808555395649533	2020-06-30 14:44:26.698408	2020-06-30 14:45:04.485341	0 days 00:00:37.786933000	0.45	9.389723155013337e-05	flat	6	2	COMPLETE
1	1.8827930416345136	2020-06-30 14:45:04.485846	2020-06-30 14:47:38.138476	0 days 00:02:33.652630000	0.30000000000000004	2.0788512565139134e-05	flat	4	2	COMPLETE
2	1.8887058202873053	2020-06-30 14:47:38.138953	2020-06-30 14:47:51.131003	0 days 00:00:12.992050000	0.5	0.0004367536046273758	pyramid_4	10	3	COMPLETE
3	1.8909052060868106	2020-06-30 14:47:51.131478	2020-06-30 14:48:03.817072	0 days 00:00:12.685594000	0.30000000000000004	0.00034254060038784725	flat	9	3	COMPLETE
4	3.5873605476308392	2020-06-30 14:48:03.817565	2020-06-30 14:53:31.860686	0 days 00:05:28.043121000	0.0	0.09251171683385112	flat	8	3	COMPLETE
5	1.8820741450106682	2020-06-30 14:53:31.861176	2020-06-30 14:53:45.237524	0 days 00:00:13.376348000	0.25	0.0005623855600810256	pyramid_4	8	2	COMPLETE
6	3.5873605476308392	2020-06-30 14:53:45.238004	2020-06-30 14:58:52.240325	0 days 00:05:07.002321000	0.2	0.09409488748983909	flat	8	2	COMPLETE
7	1.887664865219438	2020-06-30 14:58:52.240822	2020-06-30 14:59:07.956467	0 days 00:00:15.715645000	0.5	0.00012142932244946217	flat	8	3	COMPLETE
8	1.8829340079319945	2020-06-30 14:59:07.956961	2020-06-30 14:59:21.809748	0 days 00:00:13.852787000	0.30000000000000004	0.0019706886146179598	pyramid_2	5	2	COMPLETE
9	1.8904371424159794	2020-06-30 14:59:21.810217	2020-06-30 14:59:34.354303	0 days 00:00:12.544086000	0.35000000000000003	0.0025036143818823902	flat	6	2	COMPLETE
10	1.9012752664063939	2020-06-30 14:59:34.354775	2020-06-30 14:59:58.378774	0 days 00:00:24.023999000	0.45	8.29263146945273e-05		6	1	COMPLETE
11	1.901402966147753	2020-06-30 14:59:58.379253	2020-06-30 15:01:24.029529	0 days 00:01:25.650276000	0.15000000000000002	1.0228273742380634e-05		7	1	COMPLETE
12	1.9019343032492455	2020-06-30 15:01:24.029998	2020-06-30 15:01:37.714129	0 days 00:00:13.684131000	0.05	0.006835693734091683		6	1	COMPLETE
13	1.8842266957616847	2020-06-30 15:01:37.714601	2020-06-30 15:02:41.872522	0 days 00:01:04.157921000	0.4	5.113849160534856e-05	pyramid_4	4	2	COMPLETE
14	1.9038985633832524	2020-06-30 15:02:41.872999	2020-06-30 15:02:53.576528	0 days 00:00:11.703529000	0.1	0.010905968901507712	pyramid_4	7	2	COMPLETE
15	1.900644877226487	2020-06-30 15:02:53.576999	2020-06-30 15:03:07.367662	0 days 00:00:13.790663000	0.2	0.0003650462304672922		10	1	COMPLETE
16	1.8835924430277056	2020-06-30 15:03:07.368130	2020-06-30 15:03:21.832148	0 days 00:00:14.464018000	0.4	0.0007901690479707521	pyramid_4	5	2	COMPLETE
17	1.8904168292321248	2020-06-30 15:03:21.832619	2020-06-30 15:03:35.911580	0 days 00:00:14.078961000	0.25	0.0001523032215041082	pyramid_2	9	2	COMPLETE
18	1.9013241035294821	2020-06-30 15:03:35.912053	2020-06-30 15:04:11.917390	0 days 00:00:36.005337000	0.4	2.767684690032518e-05		7	1	COMPLETE
19	1.9021726176122098	2020-06-30 15:04:11.917862	2020-06-30 15:04:24.220020	0 days 00:00:12.302158000	0.5	0.013332416416811143	pyramid_4	9	3	COMPLETE
20	1.8821712343811188	2020-06-30 15:04:24.220500	2020-06-30 15:04:37.487647	0 days 00:00:13.267147000	0.15000000000000002	0.0013216884311315485	pyramid_2	5	2	COMPLETE
21	1.884674446248661	2020-06-30 15:04:37.488155	2020-06-30 15:04:50.187177	0 days 00:00:12.699022000	0.1	0.002216829806270775	pyramid_2	5	2	COMPLETE
22	1.886696642822333	2020-06-30 15:04:50.187676	2020-06-30 15:05:02.886428	0 days 00:00:12.698752000	0.2	0.00114348017663393	pyramid_2	6	2	COMPLETE
23	1.8866447294778805	2020-06-30 15:05:02.886904	2020-06-30 15:05:22.365903	0 days 00:00:19.478999000	0.1	0.0002173605059699607	pyramid_2	5	2	COMPLETE
24	1.8890312586381646	2020-06-30 15:05:22.366377	2020-06-30 15:05:34.600589	0 days 00:00:12.234212000	0.0	0.004767665170621075	pyramid_2	4	2	COMPLETE
25	1.882047825603016	2020-06-30 15:05:34.601068	2020-06-30 15:05:48.376871	0 days 00:00:13.775803000	0.25	0.0009005519423546657	pyramid_4	6	2	COMPLETE
26	1.9007440417810024	2020-06-30 15:05:48.377406	2020-06-30 15:06:03.152029	0 days 00:00:14.774623000	0.25	0.000673098208629979		7	1	COMPLETE
27	1.8907825846414155	2020-06-30 15:06:03.152501	2020-06-30 15:06:25.189486	0 days 00:00:22.036985000	0.35000000000000003	4.844234407810952e-05	pyramid_4	8	3	COMPLETE
28	1.9055569503841823	2020-06-30 15:06:25.189998	2020-06-30 15:06:36.806043	0 days 00:00:11.616045000	0.35000000000000003	0.030663490909358205	pyramid_4	6	2	COMPLETE
29	1.881438643791967	2020-06-30 15:06:36.806525	2020-06-30 15:08:02.658526	0 days 00:01:25.852001000	0.25	1.9093354969740642e-05	pyramid_4	7	2	COMPLETE
30	1.8815422961429156	2020-06-30 15:08:02.659021	2020-06-30 15:10:28.524957	0 days 00:02:25.865936000	0.45	1.7096234273397364e-05	pyramid_4	6	2	COMPLETE
31	1.882984537820404	2020-06-30 15:10:28.525446	2020-06-30 15:13:22.572715	0 days 00:02:54.047269000	0.45	1.2073542480317451e-05	pyramid_4	6	2	COMPLETE
32	1.881793905181027	2020-06-30 15:13:22.573201	2020-06-30 15:14:49.281447	0 days 00:01:26.708246000	0.45	2.080570009061785e-05	pyramid_4	7	2	COMPLETE
33	1.881822164801423	2020-06-30 15:14:49.281926	2020-06-30 15:16:21.225365	0 days 00:01:31.943439000	0.45	1.9948026409758098e-05	pyramid_4	7	2	COMPLETE
34	1.8907134230868625	2020-06-30 15:16:21.225862	2020-06-30 15:17:33.416642	0 days 00:01:12.190780000	0.5	1.9318410120081603e-05	pyramid_4	7	3	COMPLETE
35	1.8803276611035686	2020-06-30 15:17:33.417138	2020-06-30 15:18:44.735291	0 days 00:01:11.318153000	0.45	3.1291891376749826e-05	pyramid_4	7	2	COMPLETE
36	1.885377635584991	2020-06-30 15:18:44.735776	2020-06-30 15:19:15.916140	0 days 00:00:31.180364000	0.4	4.1684950279295346e-05	flat	8	2	COMPLETE
37	1.8955573413511098	2020-06-30 15:19:15.916638	2020-06-30 15:21:25.225405	0 days 00:02:09.308767000	0.5	1.100395623134789e-05	pyramid_4	6	3	COMPLETE
38	1.8859917157302417	2020-06-30 15:21:25.225895	2020-06-30 15:21:46.421356	0 days 00:00:21.195461000	0.30000000000000004	8.095016490862323e-05	flat	8	2	COMPLETE
39	1.8806383425899664	2020-06-30 15:21:46.421838	2020-06-30 15:22:45.620310	0 days 00:00:59.198472000	0.35000000000000003	3.3610356582367656e-05	pyramid_4	7	2	COMPLETE
