number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	2.509378690778973	2020-06-30 14:44:26.706926	2020-06-30 14:44:55.838940	0 days 00:00:29.132014000	0.25	5.9511899329543785e-05	pyramid_2	8	2	COMPLETE
1	2.5921032372881077	2020-06-30 14:44:55.839467	2020-06-30 14:46:08.028394	0 days 00:01:12.188927000	0.25	1.1222749562209692e-05		6	1	COMPLETE
2	2.586865225739579	2020-06-30 14:46:08.028907	2020-06-30 14:46:27.629905	0 days 00:00:19.600998000	0.25	0.0002323942660530488		6	1	COMPLETE
3	2.507922791598136	2020-06-30 14:46:27.630403	2020-06-30 14:46:44.512128	0 days 00:00:16.881725000	0.1	0.06816968389178739	pyramid_2	6	2	COMPLETE
4	2.531918060354547	2020-06-30 14:46:44.512624	2020-06-30 14:47:01.804022	0 days 00:00:17.291398000	0.35000000000000003	0.023622885608523582	pyramid_4	9	3	COMPLETE
5	2.508246785689021	2020-06-30 14:47:01.804515	2020-06-30 14:47:17.946971	0 days 00:00:16.142456000	0.45	0.004945193071459889	pyramid_4	5	2	COMPLETE
6	2.526635980525122	2020-06-30 14:47:17.947462	2020-06-30 14:48:14.386758	0 days 00:00:56.439296000	0.35000000000000003	6.935683058060246e-05	pyramid_2	5	2	COMPLETE
7	2.5723033842422494	2020-06-30 14:48:14.387258	2020-06-30 14:48:30.334720	0 days 00:00:15.947462000	0.30000000000000004	0.0033149678668351105		6	1	COMPLETE
8	2.56274602832805	2020-06-30 14:48:30.335241	2020-06-30 14:48:51.388948	0 days 00:00:21.053707000	0.0	6.41006718474209e-05		10	1	COMPLETE
9	2.5000615636440204	2020-06-30 14:48:51.389445	2020-06-30 14:49:07.082781	0 days 00:00:15.693336000	0.25	0.006452607208634322	flat	5	2	COMPLETE
10	2.52976012389135	2020-06-30 14:49:07.083284	2020-06-30 14:49:24.612758	0 days 00:00:17.529474000	0.1	0.0012348328956845239	flat	4	3	COMPLETE
11	2.5459842304085094	2020-06-30 14:49:24.613252	2020-06-30 14:49:39.928769	0 days 00:00:15.315517000	0.1	0.08511022190748745	flat	4	2	COMPLETE
12	2.608435574991931	2020-06-30 14:49:39.929266	2020-06-30 14:49:57.094353	0 days 00:00:17.165087000	0.05	0.09075000346967022	pyramid_2	7	3	COMPLETE
13	2.531681097491555	2020-06-30 14:49:57.094873	2020-06-30 14:50:12.250843	0 days 00:00:15.155970000	0.15000000000000002	0.015961992797631906	flat	5	2	COMPLETE
14	2.5438063892997045	2020-06-30 14:50:12.251340	2020-06-30 14:50:27.687804	0 days 00:00:15.436464000	0.15000000000000002	0.021555880626353947	pyramid_2	7	2	COMPLETE
15	2.523761557993001	2020-06-30 14:50:27.688320	2020-06-30 14:50:43.739253	0 days 00:00:16.050933000	0.5	0.0042805927688824895	flat	4	3	COMPLETE
16	2.5206415060892846	2020-06-30 14:50:43.739757	2020-06-30 14:51:00.475047	0 days 00:00:16.735290000	0.15000000000000002	0.054859741838247746	flat	8	2	COMPLETE
17	2.5293378984314208	2020-06-30 14:51:00.475559	2020-06-30 14:51:18.765286	0 days 00:00:18.289727000	0.0	0.0009359587022248972	pyramid_2	5	2	COMPLETE
18	2.570662764768919	2020-06-30 14:51:18.765824	2020-06-30 14:51:33.718210	0 days 00:00:14.952386000	0.2	0.011353195027672987		6	1	COMPLETE
19	2.558056179493514	2020-06-30 14:51:33.718703	2020-06-30 14:51:50.921177	0 days 00:00:17.202474000	0.4	0.042136963074483384	flat	8	3	COMPLETE
20	2.4826412475102355	2020-06-30 14:51:50.921695	2020-06-30 14:52:07.170791	0 days 00:00:16.249096000	0.2	0.001647115085204344	pyramid_4	7	2	COMPLETE
21	2.4745258583884895	2020-06-30 14:52:07.171287	2020-06-30 14:52:24.537140	0 days 00:00:17.365853000	0.2	0.0010008461132236816	pyramid_4	7	2	COMPLETE
22	2.4790927647329957	2020-06-30 14:52:24.537639	2020-06-30 14:52:41.757672	0 days 00:00:17.220033000	0.2	0.0008343846339475393	pyramid_4	7	2	COMPLETE
23	2.48408620388547	2020-06-30 14:52:41.758179	2020-06-30 14:53:00.684111	0 days 00:00:18.925932000	0.2	0.0005248275369105083	pyramid_4	7	2	COMPLETE
24	2.48357414759413	2020-06-30 14:53:00.684606	2020-06-30 14:53:17.754841	0 days 00:00:17.070235000	0.2	0.00025550648243728263	pyramid_4	9	2	COMPLETE
25	2.481012905878608	2020-06-30 14:53:17.755349	2020-06-30 14:53:33.194042	0 days 00:00:15.438693000	0.30000000000000004	0.0018792124841034426	pyramid_4	8	2	COMPLETE
26	2.5804355986184433	2020-06-30 14:53:33.194537	2020-06-30 14:53:48.946766	0 days 00:00:15.752229000	0.30000000000000004	0.00042950675731741794		9	1	COMPLETE
27	2.4935344132583697	2020-06-30 14:53:48.947246	2020-06-30 14:54:03.880760	0 days 00:00:14.933514000	0.30000000000000004	0.002168540607081474	pyramid_4	8	3	COMPLETE
28	2.482194773787891	2020-06-30 14:54:03.881250	2020-06-30 14:54:20.194798	0 days 00:00:16.313548000	0.35000000000000003	0.0007139148432921754	pyramid_4	8	2	COMPLETE
