number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.0004735780721059585	2020-10-14 18:23:47.339929	2020-10-14 18:30:07.421670	0 days 00:06:20.081741000	0.4	0.00014442453137817	9	2			flat		COMPLETE
1	0.0004764190166517138	2020-10-14 18:30:07.422165	2020-10-14 18:36:21.822120	0 days 00:06:14.399955000	0.2	0.0003766747177297558	7	3	flat				COMPLETE
2	0.0009142517154797352	2020-10-14 18:36:21.822623	2020-10-14 18:41:49.030333	0 days 00:05:27.207710000		0.010931823089602156	6	1					COMPLETE
3	0.0041162842474144045	2020-10-14 18:41:49.030904	2020-10-14 18:48:18.868938	0 days 00:06:29.838034000	0.0	0.02084025949711568	10	2					COMPLETE
4	0.0004693485187524137	2020-10-14 18:48:18.869418	2020-10-14 18:54:26.525959	0 days 00:06:07.656541000	0.35000000000000003	9.0593141560083e-05	8	2				pyramid_4	COMPLETE
5	0.0005012064909343895	2020-10-14 18:54:26.526453	2020-10-14 19:00:31.052398	0 days 00:06:04.525945000		0.0001584361504620419	10	1					COMPLETE
6	0.01075074460632765	2020-10-14 19:00:31.052858	2020-10-14 19:06:28.089448	0 days 00:05:57.036590000		0.012902944302973774	9	1					COMPLETE
7	0.00046644755612744297	2020-10-14 19:06:28.089910	2020-10-14 19:12:46.933876	0 days 00:06:18.843966000	0.30000000000000004	0.0005624003843226876	6	2				pyramid_4	COMPLETE
8	0.0005402531351230658	2020-10-14 19:12:46.934360	2020-10-14 19:18:45.627772	0 days 00:05:58.693412000		0.0009717776775599414	10	1					COMPLETE
9	0.0004653562802058041	2020-10-14 19:18:45.628243	2020-10-14 19:25:41.513648	0 days 00:06:55.885405000	0.25	0.0001830599815046426	10	3					COMPLETE
10	0.0004735697558901448	2020-10-14 19:25:41.514088	2020-10-14 19:33:17.598251	0 days 00:07:36.084163000	0.1	1.4225085787274303e-05	8	3	pyramid_2				COMPLETE
11	0.0004801579291105736	2020-10-14 19:33:17.617061	2020-10-14 19:40:31.907748	0 days 00:07:14.290687000	0.25	0.0013817877861923723	6	3		flat			COMPLETE
12	0.0005588447236744753	2020-10-14 19:40:31.908193	2020-10-14 19:47:20.216714	0 days 00:06:48.308521000	0.25	0.0034163160311382365	7	3	pyramid_2				COMPLETE
13	0.0004882811001495569	2020-10-14 19:47:20.217187	2020-10-14 19:55:27.927779	0 days 00:08:07.710592000	0.45	2.1390809159983975e-05	7	2				pyramid_4	COMPLETE
14	0.00047629162411567423	2020-10-14 19:55:27.928246	2020-10-14 20:01:51.079832	0 days 00:06:23.151586000	0.30000000000000004	4.846815696994825e-05	9	3					COMPLETE
15	0.0004735170526245331	2020-10-14 20:01:51.080303	2020-10-14 20:07:57.864256	0 days 00:06:06.783953000	0.15000000000000002	0.0004082148140132791	6	2				flat	COMPLETE
16	0.0005265825080956846	2020-10-14 20:07:57.864721	2020-10-14 20:13:54.489352	0 days 00:05:56.624631000	0.5	0.0029616626372167255	7	3	flat				COMPLETE
17	0.00046552052777234094	2020-10-14 20:13:54.489822	2020-10-14 20:20:03.383927	0 days 00:06:08.894105000	0.35000000000000003	0.00032037609081782807	9	2			pyramid_2		COMPLETE
18	0.00047847114625833813	2020-10-14 20:20:03.384402	2020-10-14 20:26:16.515830	0 days 00:06:13.131428000	0.4	4.1974508662594265e-05	9	3					COMPLETE
19	0.00046228639841506153	2020-10-14 20:26:16.516296	2020-10-14 20:32:31.086824	0 days 00:06:14.570528000	0.05	0.0002509395491421906	10	2					COMPLETE
20	0.00049757049535051	2020-10-14 20:32:31.087277	2020-10-14 20:38:53.286534	0 days 00:06:22.199257000		7.257052133905513e-05	10	1					COMPLETE
21	0.000461749689711233	2020-10-14 20:38:53.288541	2020-10-14 20:45:51.325765	0 days 00:06:58.037224000	0.0	0.0002197713547666853	10	2					COMPLETE
22	0.0004652090984167456	2020-10-14 20:45:51.326211	2020-10-14 20:52:44.801097	0 days 00:06:53.474886000	0.0	0.0001853425761285188	10	2					COMPLETE
23	0.0004635270738141611	2020-10-14 20:52:44.801549	2020-10-14 20:58:54.170459	0 days 00:06:09.368910000	0.0	0.00023372779201597958	10	2					COMPLETE
24	0.0005770842429842229	2020-10-14 20:58:54.170915	2020-10-14 21:05:13.988031	0 days 00:06:19.817116000	0.05	0.0014353402355058303	10	2					COMPLETE
