number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5642511298772119	2020-07-21 00:57:14.419802	2020-07-21 01:03:13.195153	0 days 00:05:58.775351000	0.4	0.00024489545491007057	7	3	pyramid_2			COMPLETE
1	0.5659987882260757	2020-07-21 01:03:13.195719	2020-07-21 01:09:10.957619	0 days 00:05:57.761900000	0.35000000000000003	0.00015533492649945572	9	3				COMPLETE
2	0.5590213171302889	2020-07-21 01:09:10.958196	2020-07-21 01:15:16.656629	0 days 00:06:05.698433000	0.1	6.7642669348275e-05	8	3	pyramid_2			COMPLETE
3	0.5927755549668847	2020-07-21 01:15:16.657203	2020-07-21 01:20:52.828798	0 days 00:05:36.171595000		0.01696306493991897	7	1				COMPLETE
4	inf	2020-07-21 01:20:52.829342	2020-07-21 01:24:54.706689	0 days 00:04:01.877347000	0.2	0.013152357142134492	8	2			flat	COMPLETE
5	0.5634031711000925	2020-07-21 01:24:54.707243	2020-07-21 01:30:28.131069	0 days 00:05:33.423826000		0.00011529808256591529	7	1				COMPLETE
6	0.5517562448310963	2020-07-21 01:30:28.131630	2020-07-21 01:36:40.083487	0 days 00:06:11.951857000	0.45	1.5873468197285627e-05	9	2		flat		COMPLETE
7	0.5511226203022193	2020-07-21 01:36:40.084035	2020-07-21 01:42:24.327614	0 days 00:05:44.243579000	0.5	6.0784844423600555e-05	6	2			pyramid_4	COMPLETE
8	0.5751831362271156	2020-07-21 01:42:24.328204	2020-07-21 01:48:12.084120	0 days 00:05:47.755916000	0.25	0.001459126124532396	9	2		flat		COMPLETE
9	0.5829466083154282	2020-07-21 01:48:12.084718	2020-07-21 01:54:17.082797	0 days 00:06:04.998079000	0.5	0.00197333029206862	10	2				COMPLETE
10	0.5572811029769746	2020-07-21 01:54:17.083338	2020-07-21 01:59:56.084970	0 days 00:05:39.001632000		1.6618527349067547e-05	6	1				COMPLETE
11	0.5516862014065982	2020-07-21 01:59:56.085509	2020-07-21 02:06:48.702964	0 days 00:06:52.617455000	0.5	1.1498550029524655e-05	10	2				COMPLETE
12	0.5519169516772432	2020-07-21 02:06:48.715853	2020-07-21 02:13:34.721211	0 days 00:06:46.005358000	0.5	1.0178111120304505e-05	10	2				COMPLETE
13	0.5518650051186058	2020-07-21 02:13:34.721758	2020-07-21 02:19:16.752823	0 days 00:05:42.031065000	0.35000000000000003	3.819156450919056e-05	6	2			pyramid_4	COMPLETE
14	0.5521710365424722	2020-07-21 02:19:16.753368	2020-07-21 02:25:37.770292	0 days 00:06:21.016924000	0.0	4.193643801832825e-05	10	3				COMPLETE
15	0.5631724233265023	2020-07-21 02:25:37.770848	2020-07-21 02:31:07.013585	0 days 00:05:29.242737000		0.0006415989611040379	6	1				COMPLETE
16	0.553349644387277	2020-07-21 02:31:07.014131	2020-07-21 02:37:14.431133	0 days 00:06:07.417002000	0.5	1.0258550709211883e-05	7	2			pyramid_2	COMPLETE
17	0.5512754817318317	2020-07-21 02:37:14.431676	2020-07-21 02:43:06.294973	0 days 00:05:51.863297000	0.4	2.6033545473564236e-05	9	2		pyramid_2		COMPLETE
18	0.5631101359953176	2020-07-21 02:43:06.295521	2020-07-21 02:48:48.951924	0 days 00:05:42.656403000		0.00035602891197092617	9	1				COMPLETE
19	0.5509194073434603	2020-07-21 02:48:48.952447	2020-07-21 02:54:38.254230	0 days 00:05:49.301783000	0.30000000000000004	2.7938176755654922e-05	8	3	flat			COMPLETE
20	0.5589902117677351	2020-07-21 02:54:38.254772	2020-07-21 03:00:24.309907	0 days 00:05:46.055135000	0.25	8.484115765529822e-05	8	3	flat			COMPLETE
21	0.5510637055290575	2020-07-21 03:00:24.310448	2020-07-21 03:06:20.520759	0 days 00:05:56.210311000	0.35000000000000003	2.8689525077255824e-05	8	3	flat			COMPLETE
22	0.5541405977419703	2020-07-21 03:06:20.521335	2020-07-21 03:12:18.393637	0 days 00:05:57.872302000	0.30000000000000004	4.4772866513234136e-05	8	3	flat			COMPLETE
23	0.5493190187669371	2020-07-21 03:12:18.394387	2020-07-21 03:18:06.815575	0 days 00:05:48.421188000	0.15000000000000002	2.0875940148984887e-05	8	3	flat			COMPLETE
24	0.549107371100064	2020-07-21 03:18:06.816152	2020-07-21 03:24:02.211223	0 days 00:05:55.395071000	0.15000000000000002	2.4220473235703403e-05	8	3	flat			COMPLETE
