number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	inf	2020-07-24 13:25:00.554543	2020-07-24 13:27:29.205051	0 days 00:02:28.650508000	0.2	0.01455432788172401	10	2					COMPLETE
1	0.8477768102815079	2020-07-24 13:27:29.205589	2020-07-24 13:33:28.803491	0 days 00:05:59.597902000	0.1	0.0001222949094051965	8	2				pyramid_4	COMPLETE
2	0.8481217219911773	2020-07-24 13:33:28.804073	2020-07-24 13:39:18.733201	0 days 00:05:49.929128000	0.1	0.00011630182377760189	8	3	flat				COMPLETE
3	inf	2020-07-24 13:39:18.733771	2020-07-24 13:41:43.767235	0 days 00:02:25.033464000		0.008390980940324285	10	1					COMPLETE
4	0.8467618626584144	2020-07-24 13:41:43.767790	2020-07-24 13:49:07.306986	0 days 00:07:23.539196000	0.25	0.005445947991153619	6	3		pyramid_2			COMPLETE
5	inf	2020-07-24 13:49:07.307537	2020-07-24 13:51:32.397862	0 days 00:02:25.090325000		0.022348888791691703	7	1					COMPLETE
6	0.8507638760900342	2020-07-24 13:51:32.398398	2020-07-24 13:57:12.537952	0 days 00:05:40.139554000	0.5	0.002405728250324915	7	2				flat	COMPLETE
7	inf	2020-07-24 13:57:12.538516	2020-07-24 13:59:41.881663	0 days 00:02:29.343147000	0.30000000000000004	0.024576002639503144	10	2					COMPLETE
8	0.8926089020360018	2020-07-24 13:59:41.882226	2020-07-24 14:06:29.162476	0 days 00:06:47.280250000		0.01314794339858472	6	1					COMPLETE
9	0.868671322463643	2020-07-24 14:06:29.163013	2020-07-24 14:12:03.345281	0 days 00:05:34.182268000		0.0008089725974181913	9	1					COMPLETE
10	0.8502228566694499	2020-07-24 14:12:03.345838	2020-07-24 14:19:26.757224	0 days 00:07:23.411386000	0.4	2.4858036586579068e-05	6	3		pyramid_2			COMPLETE
11	0.8464096924331804	2020-07-24 14:19:26.757783	2020-07-24 14:25:36.759864	0 days 00:06:10.002081000	0.0	0.00012045321621444483	8	3	pyramid_2				COMPLETE
12	0.8484067249517331	2020-07-24 14:25:36.760399	2020-07-24 14:32:04.142800	0 days 00:06:27.382401000	0.0	0.00016945816058610975	7	3	pyramid_2				COMPLETE
13	0.848054094084659	2020-07-24 14:32:04.161919	2020-07-24 14:38:40.473363	0 days 00:06:36.311444000	0.30000000000000004	3.2859169389822324e-05	9	3					COMPLETE
14	0.8474609680265724	2020-07-24 14:38:40.473912	2020-07-24 14:46:17.974521	0 days 00:07:37.500609000	0.2	0.0023140683099471685	9	3					COMPLETE
15	0.8453496956480944	2020-07-24 14:46:17.975075	2020-07-24 14:52:23.657006	0 days 00:06:05.681931000	0.0	0.00041371966550656766	8	3	pyramid_2				COMPLETE
16	0.8433049035874784	2020-07-24 14:52:23.657540	2020-07-24 14:59:36.379564	0 days 00:07:12.722024000	0.0	0.00046194888501284914	8	3	pyramid_2				COMPLETE
17	0.8493155579188915	2020-07-24 14:59:36.380133	2020-07-24 15:06:21.966005	0 days 00:06:45.585872000	0.05	0.0005151495262167003	9	2			flat		COMPLETE
18	0.8457816179558271	2020-07-24 15:06:21.966545	2020-07-24 15:13:35.043373	0 days 00:07:13.076828000	0.0	0.0005027206524619259	7	3	pyramid_2				COMPLETE
19	0.8460560416422023	2020-07-24 15:13:35.043974	2020-07-24 15:21:19.855555	0 days 00:07:44.811581000	0.1	0.0010181351364838157	8	3	pyramid_2				COMPLETE
20	0.8478717106493954	2020-07-24 15:21:19.856112	2020-07-24 15:26:59.774450	0 days 00:05:39.918338000	0.15000000000000002	0.00026458032345267555	8	2				pyramid_2	COMPLETE
21	0.8473584089518085	2020-07-24 15:26:59.775004	2020-07-24 15:33:11.229095	0 days 00:06:11.454091000	0.0	0.0003522385504445901	7	3	pyramid_2				COMPLETE
22	0.8467595170591913	2020-07-24 15:33:11.229649	2020-07-24 15:39:00.549324	0 days 00:05:49.319675000	0.0	0.0014658972925621773	7	3	pyramid_2				COMPLETE
23	0.8495228395695326	2020-07-24 15:39:00.563425	2020-07-24 15:45:51.478015	0 days 00:06:50.914590000	0.05	4.866562988401019e-05	7	3	pyramid_2				COMPLETE
24	0.8483037319211457	2020-07-24 15:45:51.487229	2020-07-24 15:53:26.793254	0 days 00:07:35.306025000	0.05	1.035439797617956e-05	8	3	pyramid_2				COMPLETE
