number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.617663504261272	2020-07-24 07:33:28.939094	2020-07-24 07:40:13.812661	0 days 00:06:44.873567000		0.001025533388248967	6	1				COMPLETE
1	0.6075150337207995	2020-07-24 07:40:13.813536	2020-07-24 07:47:55.995076	0 days 00:07:42.181540000	0.0	3.5097976256580804e-05	6	2			pyramid_4	COMPLETE
2	inf	2020-07-24 07:47:55.995685	2020-07-24 07:50:20.124309	0 days 00:02:24.128624000		0.01653662548042532	8	1				COMPLETE
3	0.616541909287259	2020-07-24 07:50:20.124869	2020-07-24 07:59:05.466934	0 days 00:08:45.342065000		0.0024218839922987086	6	1				COMPLETE
4	0.6374874170709773	2020-07-24 07:59:05.467490	2020-07-24 08:05:14.041670	0 days 00:06:08.574180000		0.005375814998934354	10	1				COMPLETE
5	0.6026858403132512	2020-07-24 08:05:14.042208	2020-07-24 08:11:25.518117	0 days 00:06:11.475909000	0.35000000000000003	4.280110241470029e-05	9	2		flat		COMPLETE
6	0.600531520804156	2020-07-24 08:11:25.518670	2020-07-24 08:17:52.306467	0 days 00:06:26.787797000	0.25	0.004063041415100148	8	3	pyramid_2			COMPLETE
7	0.6161862621537851	2020-07-24 08:17:52.306999	2020-07-24 08:24:05.459148	0 days 00:06:13.152149000		0.0072999104744014085	7	1				COMPLETE
8	0.6026925717192767	2020-07-24 08:24:05.459689	2020-07-24 08:29:53.447922	0 days 00:05:47.988233000	0.30000000000000004	0.00026917026378537283	6	2			pyramid_4	COMPLETE
9	inf	2020-07-24 08:29:53.448472	2020-07-24 08:32:19.540779	0 days 00:02:26.092307000	0.4	0.02064672949000053	9	2		flat		COMPLETE
10	0.6000727967212518	2020-07-24 08:32:19.541312	2020-07-24 08:38:59.095413	0 days 00:06:39.554101000	0.1	0.0005092407690516666	8	3	pyramid_2			COMPLETE
11	0.5994909176566486	2020-07-24 08:38:59.095956	2020-07-24 08:45:12.019245	0 days 00:06:12.923289000	0.1	0.0002749481834004574	8	3	pyramid_2			COMPLETE
12	0.6005935577293641	2020-07-24 08:45:12.019790	2020-07-24 08:51:15.244239	0 days 00:06:03.224449000	0.05	0.0002004947472349201	9	3				COMPLETE
13	0.6002763880002544	2020-07-24 08:51:15.245065	2020-07-24 08:57:30.990889	0 days 00:06:15.745824000	0.1	0.0001331102403571036	7	3	pyramid_2			COMPLETE
14	0.602085087100208	2020-07-24 08:57:30.991442	2020-07-24 09:03:59.141867	0 days 00:06:28.150425000	0.15000000000000002	0.0007269167933789211	7	3	flat			COMPLETE
15	0.6013961304097691	2020-07-24 09:03:59.142438	2020-07-24 09:11:32.734276	0 days 00:07:33.591838000	0.15000000000000002	1.178458799384644e-05	8	3	pyramid_2			COMPLETE
16	0.6001860074516316	2020-07-24 09:11:32.734807	2020-07-24 09:18:40.266288	0 days 00:07:07.531481000	0.5	5.923205625228182e-05	10	3				COMPLETE
17	0.60016105553593	2020-07-24 09:18:40.266821	2020-07-24 09:25:00.854883	0 days 00:06:20.588062000	0.0	0.0013257899781563894	9	3				COMPLETE
18	0.6021751230129126	2020-07-24 09:25:00.855410	2020-07-24 09:30:54.106631	0 days 00:05:53.251221000	0.15000000000000002	0.0003460395317036142	7	2			pyramid_2	COMPLETE
19	0.6002103721782798	2020-07-24 09:30:54.107193	2020-07-24 09:36:56.580640	0 days 00:06:02.473447000	0.2	0.00010464655189947893	8	3	pyramid_2			COMPLETE
20	0.6017826233719641	2020-07-24 09:36:56.581180	2020-07-24 09:44:26.238885	0 days 00:07:29.657705000	0.05	1.3310073973136291e-05	8	3	pyramid_2			COMPLETE
21	0.6003680100445196	2020-07-24 09:44:26.253826	2020-07-24 09:50:19.478427	0 days 00:05:53.224601000	0.0	0.0013511238571254634	9	3				COMPLETE
22	0.6004799169264393	2020-07-24 09:50:19.478971	2020-07-24 09:56:31.582970	0 days 00:06:12.103999000	0.05	0.00042836432500967643	9	3				COMPLETE
23	0.6131002097609048	2020-07-24 09:56:31.583518	2020-07-24 10:02:56.360493	0 days 00:06:24.776975000	0.0	0.0023194413977956573	10	3				COMPLETE
24	0.6016429189923166	2020-07-24 10:02:56.361043	2020-07-24 10:08:44.841277	0 days 00:05:48.480234000	0.1	0.0007683373403060624	9	3				COMPLETE
