number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.559065248039104	2020-07-21 01:08:10.277541	2020-07-21 01:14:31.800326	0 days 00:06:21.522785000		0.006781046919591218	9	1				COMPLETE
1	0.5269563495170533	2020-07-21 01:14:31.800867	2020-07-21 01:20:45.609025	0 days 00:06:13.808158000	0.2	4.764513058713389e-05	8	2			pyramid_4	COMPLETE
2	0.5314386923492324	2020-07-21 01:20:45.609604	2020-07-21 01:26:47.642007	0 days 00:06:02.032403000		1.823343788946014e-05	10	1				COMPLETE
3	0.5328267876416787	2020-07-21 01:26:47.642572	2020-07-21 01:32:28.236894	0 days 00:05:40.594322000		0.00015751970793840943	6	1				COMPLETE
4	0.5447948398859916	2020-07-21 01:32:28.237492	2020-07-21 01:38:41.498846	0 days 00:06:13.261354000	0.35000000000000003	8.967164316067556e-05	9	3				COMPLETE
5	inf	2020-07-21 01:38:41.499413	2020-07-21 01:42:04.490155	0 days 00:03:22.990742000	0.2	0.016254968211901935	7	2			pyramid_2	COMPLETE
6	0.6098978000981528	2020-07-21 01:42:04.490738	2020-07-21 01:49:15.466665	0 days 00:07:10.975927000		0.021357628379186307	8	1				COMPLETE
7	0.5959145847374522	2020-07-21 01:49:15.467232	2020-07-21 01:55:48.709426	0 days 00:06:33.242194000	0.25	0.00967573954229579	8	3	flat			COMPLETE
8	0.6195379294573364	2020-07-21 01:55:48.709980	2020-07-21 02:04:22.012529	0 days 00:08:33.302549000		0.02118100527121617	8	1				COMPLETE
9	0.5308130373899964	2020-07-21 02:04:22.013087	2020-07-21 02:10:08.868246	0 days 00:05:46.855159000		2.595630885065397e-05	7	1				COMPLETE
10	0.5412676712916448	2020-07-21 02:10:08.868814	2020-07-21 02:16:08.982159	0 days 00:06:00.113345000	0.0	0.0009644685910831236	6	2			pyramid_4	COMPLETE
11	0.5269364780658752	2020-07-21 02:16:08.982696	2020-07-21 02:22:41.314010	0 days 00:06:32.331314000	0.05	2.1091672685948745e-05	7	2			flat	COMPLETE
12	0.5303037887070687	2020-07-21 02:22:41.314591	2020-07-21 02:28:29.858286	0 days 00:05:48.543695000	0.0	1.016488329689801e-05	7	2			flat	COMPLETE
13	0.5431221715486967	2020-07-21 02:28:29.858834	2020-07-21 02:34:35.160910	0 days 00:06:05.302076000	0.15000000000000002	7.300624234505426e-05	9	2		pyramid_2		COMPLETE
14	0.567074462400718	2020-07-21 02:34:35.161489	2020-07-21 02:40:46.381458	0 days 00:06:11.219969000	0.1	0.0003983016904640521	7	3	pyramid_2			COMPLETE
15	0.5283595301512592	2020-07-21 02:40:46.382063	2020-07-21 02:46:44.146762	0 days 00:05:57.764699000	0.5	2.8361898094098223e-05	6	2			flat	COMPLETE
16	0.5724428911563256	2020-07-21 02:46:44.164027	2020-07-21 02:52:36.946573	0 days 00:05:52.782546000	0.1	0.0019834619465173035	7	2			pyramid_4	COMPLETE
17	0.5256959918331615	2020-07-21 02:52:36.947100	2020-07-21 02:59:16.911907	0 days 00:06:39.964807000	0.30000000000000004	1.0481107489123305e-05	10	3				COMPLETE
18	0.5262684782906827	2020-07-21 02:59:16.912446	2020-07-21 03:05:59.275073	0 days 00:06:42.362627000	0.35000000000000003	1.1723309951529359e-05	10	3				COMPLETE
19	0.5292500329679561	2020-07-21 03:05:59.275599	2020-07-21 03:13:12.922521	0 days 00:07:13.646922000	0.4	1.0871840912005132e-05	10	3				COMPLETE
20	0.5602703816568188	2020-07-21 03:13:12.923646	2020-07-21 03:19:58.842518	0 days 00:06:45.918872000	0.30000000000000004	0.000252524570675527	10	3				COMPLETE
21	0.528095389117402	2020-07-21 03:19:58.843020	2020-07-21 03:26:51.586312	0 days 00:06:52.743292000	0.4	1.2535413342355793e-05	10	3				COMPLETE
22	0.5260828397491145	2020-07-21 03:26:51.586812	2020-07-21 03:32:53.274809	0 days 00:06:01.687997000	0.5	3.8291410591211045e-05	9	3				COMPLETE
23	0.5304086103456195	2020-07-21 03:32:53.275339	2020-07-21 03:39:04.026965	0 days 00:06:10.751626000	0.5	5.332951965591796e-05	9	3				COMPLETE
24	0.5295858124345936	2020-07-21 03:39:04.027500	2020-07-21 03:46:18.757677	0 days 00:07:14.730177000	0.45	1.045391085225227e-05	10	3				COMPLETE
