number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5714047807400605	2020-07-24 07:33:39.001499	2020-07-24 07:39:41.315854	0 days 00:06:02.314355000		6.59959776545532e-05	8	1				COMPLETE
1	0.5632280654974684	2020-07-24 07:39:41.316359	2020-07-24 07:45:50.548574	0 days 00:06:09.232215000	0.2	0.0006856988697431733	9	2		pyramid_2		COMPLETE
2	0.5712573442714881	2020-07-24 07:45:50.549143	2020-07-24 07:51:25.919537	0 days 00:05:35.370394000		0.0002424387496026491	6	1				COMPLETE
3	0.5600473883820255	2020-07-24 07:51:25.920082	2020-07-24 07:57:55.827985	0 days 00:06:29.907903000	0.0	0.0025980850545387706	8	3	pyramid_2			COMPLETE
4	0.567666803923814	2020-07-24 07:57:55.828591	2020-07-24 08:03:52.587828	0 days 00:05:56.759237000	0.35000000000000003	0.010521999956006792	6	2			pyramid_4	COMPLETE
5	0.5705736959532163	2020-07-24 08:03:52.588413	2020-07-24 08:09:36.803197	0 days 00:05:44.214784000		0.00015348592154131255	6	1				COMPLETE
6	0.5804583701379104	2020-07-24 08:09:36.803762	2020-07-24 08:15:20.592199	0 days 00:05:43.788437000		0.011631009978883085	7	1				COMPLETE
7	0.5772952828602632	2020-07-24 08:15:20.594019	2020-07-24 08:20:55.253271	0 days 00:05:34.659252000		0.00990524781170444	7	1				COMPLETE
8	0.555882351664783	2020-07-24 08:20:55.253817	2020-07-24 08:26:51.802805	0 days 00:05:56.548988000	0.35000000000000003	2.5498396093229727e-05	7	3	pyramid_2			COMPLETE
9	inf	2020-07-24 08:26:51.803355	2020-07-24 08:29:16.786652	0 days 00:02:24.983297000	0.15000000000000002	0.02054768968654871	10	3				COMPLETE
10	0.5574716761325125	2020-07-24 08:29:16.787215	2020-07-24 08:36:18.021181	0 days 00:07:01.233966000	0.5	1.0311037997589218e-05	7	3	flat			COMPLETE
11	0.5576274581535917	2020-07-24 08:36:18.021897	2020-07-24 08:43:03.968109	0 days 00:06:45.946212000	0.5	1.1980669758543245e-05	7	3	flat			COMPLETE
12	0.5578770195005076	2020-07-24 08:43:03.968662	2020-07-24 08:50:36.062520	0 days 00:07:32.093858000	0.5	1.309167472920558e-05	7	3	pyramid_2			COMPLETE
13	0.5570945165101806	2020-07-24 08:50:36.063124	2020-07-24 08:56:27.869339	0 days 00:05:51.806215000	0.35000000000000003	3.4601671780992524e-05	8	2			flat	COMPLETE
14	0.5557258658528574	2020-07-24 08:56:27.869883	2020-07-24 09:02:06.714677	0 days 00:05:38.844794000	0.35000000000000003	5.4905056228883485e-05	9	2		flat		COMPLETE
15	0.5557906095154546	2020-07-24 09:02:06.715220	2020-07-24 09:08:08.236811	0 days 00:06:01.521591000	0.35000000000000003	3.605191291745844e-05	10	2				COMPLETE
16	0.5565302603013601	2020-07-24 09:08:08.237331	2020-07-24 09:14:03.866342	0 days 00:05:55.629011000	0.30000000000000004	9.108903175575388e-05	10	2				COMPLETE
17	0.5610990931777662	2020-07-24 09:14:03.866910	2020-07-24 09:19:46.013904	0 days 00:05:42.146994000	0.4	0.0005234573513550487	9	2		flat		COMPLETE
18	0.5568062562950937	2020-07-24 09:19:46.014454	2020-07-24 09:25:29.678858	0 days 00:05:43.664404000	0.25	3.295816077676433e-05	9	2		flat		COMPLETE
19	0.5614472196462617	2020-07-24 09:25:29.679394	2020-07-24 09:31:25.820798	0 days 00:05:56.141404000	0.1	0.00037995261676072135	10	2				COMPLETE
20	0.5632065650991659	2020-07-24 09:31:25.821328	2020-07-24 09:37:08.262145	0 days 00:05:42.440817000	0.4	0.0010354899005232143	9	2		flat		COMPLETE
21	0.5564229589271714	2020-07-24 09:37:08.262712	2020-07-24 09:44:02.818922	0 days 00:06:54.556210000	0.4	2.6885252985717286e-05	10	3				COMPLETE
22	0.5556840252323977	2020-07-24 09:44:02.819798	2020-07-24 09:50:04.260021	0 days 00:06:01.440223000	0.30000000000000004	5.091890263920122e-05	9	2		flat		COMPLETE
23	0.5556187228026588	2020-07-24 09:50:04.267707	2020-07-24 09:55:55.485496	0 days 00:05:51.217789000	0.25	7.498818943108126e-05	9	2		flat		COMPLETE
24	0.5565677830352919	2020-07-24 09:55:55.486043	2020-07-24 10:01:51.829032	0 days 00:05:56.342989000	0.25	8.668234038858706e-05	9	2		flat		COMPLETE
