number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.6001103321470064	2020-07-21 03:48:35.370973	2020-07-21 03:54:49.238793	0 days 00:06:13.867820000		0.020035360569176257	6	1				COMPLETE
1	0.5526879461617306	2020-07-21 03:54:49.239292	2020-07-21 04:06:07.351067	0 days 00:11:18.111775000	0.45	6.201745223941207e-05	9	2		flat		COMPLETE
2	0.5663684130964608	2020-07-21 04:06:07.351620	2020-07-21 04:15:01.902092	0 days 00:08:54.550472000	0.25	0.007389431234312352	7	2			flat	COMPLETE
3	0.5890904366854963	2020-07-21 04:15:01.902624	2020-07-21 04:20:43.473438	0 days 00:05:41.570814000		0.0008382135095000023	9	1				COMPLETE
4	0.5937783677462873	2020-07-21 04:20:43.473973	2020-07-21 04:26:48.953791	0 days 00:06:05.479818000		0.01624390561046399	6	1				COMPLETE
5	0.5902535444062331	2020-07-21 04:26:48.954345	2020-07-21 04:33:00.440082	0 days 00:06:11.485737000		0.001738737124386059	9	1				COMPLETE
6	0.5892432203490159	2020-07-21 04:33:00.440608	2020-07-21 04:39:05.395519	0 days 00:06:04.954911000		3.0069551835553205e-05	10	1				COMPLETE
7	inf	2020-07-21 04:39:05.396060	2020-07-21 04:41:27.152154	0 days 00:02:21.756094000	0.15000000000000002	0.02266739712327783	9	2		flat		COMPLETE
8	inf	2020-07-21 04:41:27.152691	2020-07-21 04:46:47.350027	0 days 00:05:20.197336000	0.15000000000000002	0.008187807196403359	8	2			pyramid_4	COMPLETE
9	0.5538306454888705	2020-07-21 04:46:47.350569	2020-07-21 04:56:40.050806	0 days 00:09:52.700237000	0.35000000000000003	3.1554040659342534e-05	7	2			pyramid_2	COMPLETE
10	0.5463539050529743	2020-07-21 04:56:40.051413	2020-07-21 05:11:04.792869	0 days 00:14:24.741456000	0.5	0.00014755858120995505	10	3				COMPLETE
11	0.545131462610179	2020-07-21 05:11:04.793351	2020-07-21 05:24:46.852633	0 days 00:13:42.059282000	0.5	0.00012944915210308914	10	3				COMPLETE
12	0.5457142224673567	2020-07-21 05:24:46.853125	2020-07-21 05:38:24.142933	0 days 00:13:37.289808000	0.5	0.00015976122148916752	10	3				COMPLETE
13	0.5469581308430639	2020-07-21 05:38:24.143429	2020-07-21 05:49:02.650857	0 days 00:10:38.507428000	0.5	0.0002531106047650657	10	3				COMPLETE
14	0.5511447573431607	2020-07-21 05:49:02.651380	2020-07-21 05:58:46.019645	0 days 00:09:43.368265000	0.4	1.0397810300587823e-05	10	3				COMPLETE
15	0.545640934648185	2020-07-21 05:58:46.020146	2020-07-21 06:07:32.053129	0 days 00:08:46.032983000	0.30000000000000004	0.00023556240896237585	8	3	pyramid_2			COMPLETE
16	0.5468902419123156	2020-07-21 06:07:32.053650	2020-07-21 06:16:17.523315	0 days 00:08:45.469665000	0.0	0.0006383845587166429	8	3	pyramid_2			COMPLETE
17	0.5499878712621229	2020-07-21 06:16:17.523829	2020-07-21 06:24:33.014781	0 days 00:08:15.490952000	0.30000000000000004	0.0015776432576733827	7	3	flat			COMPLETE
18	0.5456117751154407	2020-07-21 06:24:33.015295	2020-07-21 06:33:56.017218	0 days 00:09:23.001923000	0.1	0.00026972072763466133	8	3	pyramid_2			COMPLETE
19	0.5478698404377904	2020-07-21 06:33:56.017767	2020-07-21 06:42:51.365482	0 days 00:08:55.347715000	0.0	6.554514351254162e-05	7	3	pyramid_2			COMPLETE
20	0.5505552493457136	2020-07-21 06:42:51.365996	2020-07-21 06:54:03.295145	0 days 00:11:11.929149000	0.1	1.0535912602266973e-05	9	3				COMPLETE
21	0.5455644121959292	2020-07-21 06:54:03.295654	2020-07-21 07:03:18.331381	0 days 00:09:15.035727000	0.1	0.00031476847123006847	8	3	pyramid_2			COMPLETE
22	0.5456359935102791	2020-07-21 07:03:18.331908	2020-07-21 07:12:01.808313	0 days 00:08:43.476405000	0.1	0.0003398589624835722	8	3	pyramid_2			COMPLETE
23	0.5456958019519674	2020-07-21 07:12:01.836377	2020-07-21 07:21:29.762514	0 days 00:09:27.926137000	0.05	8.808477172515063e-05	8	3	pyramid_2			COMPLETE
24	0.5459844857117225	2020-07-21 07:21:29.763015	2020-07-21 07:29:55.101120	0 days 00:08:25.338105000	0.2	0.0010298225562575915	7	3	pyramid_2			COMPLETE
