number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.6220126585821258	2020-07-24 14:10:40.800099	2020-07-24 14:16:59.868506	0 days 00:06:19.068407000	0.1	0.0015754115828103656	8	3	pyramid_2				COMPLETE
1	0.6218992373721985	2020-07-24 14:16:59.869055	2020-07-24 14:29:07.254092	0 days 00:12:07.385037000	0.1	3.2048253257496106e-05	7	2				pyramid_2	COMPLETE
2	0.6191334464952652	2020-07-24 14:29:07.254624	2020-07-24 14:35:46.897075	0 days 00:06:39.642451000	0.1	0.0004990722129470353	10	3					COMPLETE
3	0.6206064505404228	2020-07-24 14:35:46.897606	2020-07-24 14:42:34.406928	0 days 00:06:47.509322000	0.30000000000000004	0.004799377773516241	8	3	pyramid_2				COMPLETE
4	0.6438738856564361	2020-07-24 14:42:34.407434	2020-07-24 14:48:19.780273	0 days 00:05:45.372839000		7.068712905106909e-05	8	1					COMPLETE
5	0.621868839840674	2020-07-24 14:48:19.780767	2020-07-24 14:55:07.915677	0 days 00:06:48.134910000	0.2	0.0002480676645998946	10	3					COMPLETE
6	0.6481673790268093	2020-07-24 14:55:07.916165	2020-07-24 15:01:01.284971	0 days 00:05:53.368806000		0.008770101979628199	7	1					COMPLETE
7	0.6229926335598703	2020-07-24 15:01:01.285480	2020-07-24 15:14:18.368264	0 days 00:13:17.082784000	0.05	1.2875701573904885e-05	9	2			pyramid_2		COMPLETE
8	0.6223618731916108	2020-07-24 15:14:18.368791	2020-07-24 15:24:24.281064	0 days 00:10:05.912273000	0.35000000000000003	1.4422817826548785e-05	9	3					COMPLETE
9	inf	2020-07-24 15:24:24.285160	2020-07-24 15:28:04.035980	0 days 00:03:39.750820000	0.4	0.009504295315764742	6	3		pyramid_2			COMPLETE
10	0.6209246273833392	2020-07-24 15:28:04.036495	2020-07-24 15:35:18.645818	0 days 00:07:14.609323000	0.5	0.00026629808787929774	10	2					COMPLETE
11	0.6212372110031222	2020-07-24 15:35:18.646300	2020-07-24 15:41:20.482793	0 days 00:06:01.836493000	0.25	0.0018778753584019695	9	3					COMPLETE
12	0.6224660364786784	2020-07-24 15:41:20.483281	2020-07-24 15:47:14.038492	0 days 00:05:53.555211000	0.25	0.0017829337119073922	6	3		flat			COMPLETE
13	inf	2020-07-24 15:47:14.038999	2020-07-24 15:49:34.753877	0 days 00:02:20.714878000	0.0	0.02852009861419729	10	2					COMPLETE
14	0.6194293936030407	2020-07-24 15:49:34.754353	2020-07-24 15:55:30.701899	0 days 00:05:55.947546000	0.35000000000000003	0.0006973084841745326	7	3	pyramid_2				COMPLETE
15	0.6206926752051666	2020-07-24 15:55:30.702395	2020-07-24 16:05:33.339905	0 days 00:10:02.637510000	0.45	0.0004579906893636993	7	2				pyramid_4	COMPLETE
16	0.6207420980654176	2020-07-24 16:05:33.340418	2020-07-24 16:13:26.333315	0 days 00:07:52.992897000	0.15000000000000002	0.000174400818247056	7	3	flat				COMPLETE
17	0.6214174549160122	2020-07-24 16:13:26.333806	2020-07-24 16:19:31.682759	0 days 00:06:05.348953000	0.35000000000000003	0.0008272401669610645	6	3		pyramid_4			COMPLETE
18	0.6188237217802794	2020-07-24 16:19:31.683254	2020-07-24 16:27:40.728438	0 days 00:08:09.045184000	0.0	9.763070004715804e-05	9	2			flat		COMPLETE
19	0.644657133943944	2020-07-24 16:27:40.729003	2020-07-24 16:33:16.309695	0 days 00:05:35.580692000		7.746715784953822e-05	9	1					COMPLETE
20	0.6449596974906617	2020-07-24 16:33:16.313171	2020-07-24 16:39:02.986141	0 days 00:05:46.672970000		8.390081776696038e-05	10	1					COMPLETE
21	0.6198490631076533	2020-07-24 16:39:02.986658	2020-07-24 16:45:50.166273	0 days 00:06:47.179615000	0.0	0.0006396974690715488	9	2			flat		COMPLETE
22	0.6193833513335777	2020-07-24 16:45:50.166792	2020-07-24 16:53:28.992838	0 days 00:07:38.826046000	0.05	0.0001902185690846421	10	2					COMPLETE
23	0.6191788385932578	2020-07-24 16:53:28.993356	2020-07-24 17:01:07.430670	0 days 00:07:38.437314000	0.05	0.00012046116938120523	10	2					COMPLETE
24	0.6191976426560514	2020-07-24 17:01:07.431185	2020-07-24 17:10:01.809022	0 days 00:08:54.377837000	0.0	3.4896097739143486e-05	10	2					COMPLETE
