number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5550771600536073	2020-07-21 06:24:24.265435	2020-07-21 06:36:22.021884	0 days 00:11:57.756449000		0.0008905907998842867	7	1					COMPLETE
1	inf	2020-07-21 06:36:22.022425	2020-07-21 06:40:04.550973	0 days 00:03:42.528548000	0.5	0.008196555618028085	9	2			pyramid_2		COMPLETE
2	0.5541785623902878	2020-07-21 06:40:04.551466	2020-07-21 06:46:17.050653	0 days 00:06:12.499187000	0.2	3.680969675974399e-05	6	3		pyramid_2			COMPLETE
3	0.611777358388184	2020-07-21 06:46:17.051214	2020-07-21 06:52:33.909171	0 days 00:06:16.857957000	0.05	0.015383414812540257	6	3		pyramid_2			COMPLETE
4	0.566683457972411	2020-07-21 06:52:33.909726	2020-07-21 06:58:36.539745	0 days 00:06:02.630019000		0.0027880070874097443	10	1					COMPLETE
5	0.6075184428908992	2020-07-21 06:58:36.540479	2020-07-21 07:05:27.874188	0 days 00:06:51.333709000	0.1	0.0006226722677415162	10	3					COMPLETE
6	0.617675152104898	2020-07-21 07:05:27.874737	2020-07-21 07:11:55.838716	0 days 00:06:27.963979000	0.1	0.0029285459306352363	9	2			pyramid_2		COMPLETE
7	0.6007316005649449	2020-07-21 07:11:55.839264	2020-07-21 07:18:45.557036	0 days 00:06:49.717772000	0.25	9.85988769361087e-05	10	3					COMPLETE
8	0.6068139198363934	2020-07-21 07:18:45.557568	2020-07-21 07:25:02.097349	0 days 00:06:16.539781000	0.2	0.0019254885449587803	8	2				pyramid_4	COMPLETE
9	0.5510486917672802	2020-07-21 07:25:02.097883	2020-07-21 07:32:27.606850	0 days 00:07:25.508967000	0.0	1.0805706411159681e-05	9	3					COMPLETE
10	0.5541604691563614	2020-07-21 07:32:27.608732	2020-07-21 07:38:39.709780	0 days 00:06:12.101048000	0.45	1.014846366784337e-05	8	3	flat				COMPLETE
11	0.5558918819410626	2020-07-21 07:38:39.710289	2020-07-21 07:45:21.660345	0 days 00:06:41.950056000	0.5	1.2474024773628459e-05	8	3	flat				COMPLETE
12	0.5542365079520551	2020-07-21 07:45:21.660866	2020-07-21 07:51:40.052370	0 days 00:06:18.391504000	0.35000000000000003	1.056187841778291e-05	9	3					COMPLETE
13	0.5791617059547431	2020-07-21 07:51:40.061935	2020-07-21 07:57:39.387111	0 days 00:05:59.325176000	0.4	0.00010795846524601581	7	2				pyramid_2	COMPLETE
14	0.5507183468832999	2020-07-21 07:57:39.387607	2020-07-21 08:03:42.416645	0 days 00:06:03.029038000	0.0	3.1964236203313826e-05	8	3	flat				COMPLETE
15	0.552892419951664	2020-07-21 08:03:42.417184	2020-07-21 08:09:33.418837	0 days 00:05:51.001653000	0.0	4.01959349195988e-05	7	2				flat	COMPLETE
16	0.5969045182556099	2020-07-21 08:09:33.419386	2020-07-21 08:17:06.147288	0 days 00:07:32.727902000	0.0	0.00017458544636304396	9	3					COMPLETE
17	0.550366451374732	2020-07-21 08:17:06.147837	2020-07-21 08:23:02.536410	0 days 00:05:56.388573000	0.0	2.885762206663298e-05	9	3					COMPLETE
18	0.5497888192025884	2020-07-21 08:23:02.536910	2020-07-21 08:28:55.548276	0 days 00:05:53.011366000	0.1	3.0347495039051793e-05	8	2				flat	COMPLETE
19	0.5586404238025453	2020-07-21 08:28:55.548804	2020-07-21 08:34:33.041080	0 days 00:05:37.492276000		0.0002511199162934402	7	1					COMPLETE
20	0.5574623246399519	2020-07-21 08:34:33.041617	2020-07-21 08:40:26.289206	0 days 00:05:53.247589000		2.2981326196738246e-05	9	1					COMPLETE
21	0.5559590829230324	2020-07-21 08:40:26.289729	2020-07-21 08:46:37.767935	0 days 00:06:11.478206000	0.1	5.228238750994196e-05	8	2				flat	COMPLETE
22	0.5516220173721921	2020-07-21 08:46:37.768515	2020-07-21 08:52:32.724992	0 days 00:05:54.956477000	0.05	2.5738680522239248e-05	8	2				flat	COMPLETE
23	0.5956369206490082	2020-07-21 08:52:32.725549	2020-07-21 08:58:51.735173	0 days 00:06:19.009624000	0.15000000000000002	7.2900532502876e-05	8	3	pyramid_2				COMPLETE
24	0.5513934659274883	2020-07-21 08:58:51.735722	2020-07-21 09:04:46.749510	0 days 00:05:55.013788000	0.05	1.9325293009619696e-05	7	3	flat				COMPLETE
