number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5848427629276887	2020-07-20 22:34:46.858204	2020-07-20 22:40:46.917364	0 days 00:06:00.059160000	0.1	9.320902507077945e-05	6	2				pyramid_4	COMPLETE
1	inf	2020-07-20 22:40:46.917910	2020-07-20 22:45:54.606909	0 days 00:05:07.688999000	0.1	0.011665818430913426	6	3		flat			COMPLETE
2	0.575079990248676	2020-07-20 22:45:54.607459	2020-07-20 22:51:50.105576	0 days 00:05:55.498117000		1.2652641417036536e-05	10	1					COMPLETE
3	0.5746011284542337	2020-07-20 22:51:50.106062	2020-07-20 22:57:37.440743	0 days 00:05:47.334681000		3.448878571381034e-05	7	1					COMPLETE
4	0.5770476509856504	2020-07-20 22:57:37.441221	2020-07-20 23:03:52.892733	0 days 00:06:15.451512000		7.028488014433329e-05	9	1					COMPLETE
5	0.6214853580855986	2020-07-20 23:03:52.893270	2020-07-20 23:12:02.402085	0 days 00:08:09.508815000	0.0	9.968692705461898e-05	8	3	pyramid_2				COMPLETE
6	0.575494683202445	2020-07-20 23:12:02.402615	2020-07-20 23:17:46.424339	0 days 00:05:44.021724000		1.0388778370277135e-05	9	1					COMPLETE
7	0.6372911064930451	2020-07-20 23:17:46.424821	2020-07-20 23:23:40.715198	0 days 00:05:54.290377000	0.1	0.003884908820211542	6	2				pyramid_4	COMPLETE
8	0.5780806048297966	2020-07-20 23:23:40.715696	2020-07-20 23:30:01.595715	0 days 00:06:20.880019000		0.0037689315182187337	7	1					COMPLETE
9	0.6333543103131227	2020-07-20 23:30:01.596197	2020-07-20 23:35:57.300717	0 days 00:05:55.704520000	0.30000000000000004	0.0013071036870246026	8	2				flat	COMPLETE
10	0.5745061343907256	2020-07-20 23:35:57.301229	2020-07-20 23:42:01.330608	0 days 00:06:04.029379000		3.0358237556922626e-05	7	1					COMPLETE
11	0.5744767704903816	2020-07-20 23:42:01.337421	2020-07-20 23:48:09.917892	0 days 00:06:08.580471000		2.8869924443794905e-05	7	1					COMPLETE
12	0.5766315392613095	2020-07-20 23:48:09.918391	2020-07-20 23:54:17.928884	0 days 00:06:08.010493000		0.0002317627511599005	7	1					COMPLETE
13	0.572626548186959	2020-07-20 23:54:17.929371	2020-07-21 00:00:06.088277	0 days 00:05:48.158906000	0.5	1.528329545730251e-05	7	2				pyramid_2	COMPLETE
14	0.5703241375316886	2020-07-21 00:00:06.088873	2020-07-21 00:06:32.150625	0 days 00:06:26.061752000	0.5	1.06123756212504e-05	8	2				pyramid_2	COMPLETE
15	0.5706954460987256	2020-07-21 00:06:32.151209	2020-07-21 00:13:16.102418	0 days 00:06:43.951209000	0.5	1.0612068471863285e-05	9	2			pyramid_2		COMPLETE
16	0.6145120777801325	2020-07-21 00:13:16.102974	2020-07-21 00:19:38.378135	0 days 00:06:22.275161000	0.5	0.00037350978874830653	9	3					COMPLETE
17	0.5703976045333633	2020-07-21 00:19:38.378705	2020-07-21 00:26:32.713585	0 days 00:06:54.334880000	0.4	1.0754379728842131e-05	10	2					COMPLETE
18	0.6239115157730278	2020-07-21 00:26:32.714157	2020-07-21 00:32:58.860650	0 days 00:06:26.146493000	0.35000000000000003	0.001107553804597782	10	2					COMPLETE
19	0.6210861906427709	2020-07-21 00:32:58.861203	2020-07-21 00:39:37.164566	0 days 00:06:38.303363000	0.4	0.0002266293994776595	10	3					COMPLETE
20	inf	2020-07-21 00:39:37.165099	2020-07-21 00:41:57.894710	0 days 00:02:20.729611000	0.4	0.023414438449101186	8	2				pyramid_2	COMPLETE
21	0.5706473848459259	2020-07-21 00:41:57.895288	2020-07-21 00:48:41.587778	0 days 00:06:43.692490000	0.5	1.0590997036644162e-05	9	2			pyramid_2		COMPLETE
22	0.5702009151806144	2020-07-21 00:48:41.604735	2020-07-21 00:54:55.104186	0 days 00:06:13.499451000	0.45	2.0234512457775518e-05	9	2			pyramid_2		COMPLETE
23	0.5707304611475883	2020-07-21 00:54:55.104728	2020-07-21 01:01:16.439767	0 days 00:06:21.335039000	0.4	2.3940585770200376e-05	10	2					COMPLETE
24	0.5749773969911665	2020-07-21 01:01:16.440328	2020-07-21 01:07:05.316919	0 days 00:05:48.876591000	0.45	4.757769474746772e-05	8	2				pyramid_2	COMPLETE
