number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.543249707791819	2020-07-24 00:32:28.097535	2020-07-24 00:44:50.192469	0 days 00:12:22.094934000	0.0	0.0005431406670583139	8	2				flat	COMPLETE
1	0.5402298153742869	2020-07-24 00:44:50.193249	2020-07-24 00:54:19.878902	0 days 00:09:29.685653000	0.25	0.00014528087076089743	10	3					COMPLETE
2	0.5398385658200683	2020-07-24 00:54:19.879440	2020-07-24 01:08:45.591328	0 days 00:14:25.711888000	0.15000000000000002	2.351438432116754e-05	8	3	flat				COMPLETE
3	0.5406645499719824	2020-07-24 01:08:45.591883	2020-07-24 01:18:03.909128	0 days 00:09:18.317245000	0.05	4.463773211732622e-05	10	3					COMPLETE
4	0.5741588156062594	2020-07-24 01:18:03.909689	2020-07-24 01:41:36.234462	0 days 00:23:32.324773000		1.854867435392748e-05	8	1					COMPLETE
5	inf	2020-07-24 01:41:36.242777	2020-07-24 01:44:36.209265	0 days 00:02:59.966488000	0.4	0.015662714025428185	8	2				pyramid_2	COMPLETE
6	0.5790936399780384	2020-07-24 01:44:36.209793	2020-07-24 01:50:31.204318	0 days 00:05:54.994525000		0.006366678003782629	6	1					COMPLETE
7	0.5396406449432964	2020-07-24 01:50:31.204865	2020-07-24 02:06:08.454099	0 days 00:15:37.249234000	0.4	0.0005041878068334632	6	3		pyramid_2			COMPLETE
8	0.5420167240481315	2020-07-24 02:06:08.454672	2020-07-24 02:18:35.518028	0 days 00:12:27.063356000	0.35000000000000003	0.0009761056722548592	7	3	flat				COMPLETE
9	0.5404610265526719	2020-07-24 02:18:35.518571	2020-07-24 02:29:21.269313	0 days 00:10:45.750742000	0.1	2.7233225435075045e-05	10	3					COMPLETE
10	0.5453039225627958	2020-07-24 02:29:21.269857	2020-07-24 02:46:07.700003	0 days 00:16:46.430146000	0.5	0.002333991104861522	6	2				pyramid_4	COMPLETE
11	0.5399274120466973	2020-07-24 02:46:07.700747	2020-07-24 02:56:03.041516	0 days 00:09:55.340769000	0.2	0.00015538815265316448	9	3					COMPLETE
12	0.5402641677720856	2020-07-24 02:56:03.051708	2020-07-24 03:08:34.935567	0 days 00:12:31.883859000	0.2	0.00013349231921851352	7	3	pyramid_2				COMPLETE
13	0.5433012692400518	2020-07-24 03:08:34.936119	2020-07-24 03:37:42.104058	0 days 00:29:07.167939000	0.5	1.2205749616891685e-05	7	2				pyramid_4	COMPLETE
14	0.5401553956798547	2020-07-24 03:37:42.104622	2020-07-24 03:49:48.133228	0 days 00:12:06.028606000	0.35000000000000003	0.0007842320576144831	9	3					COMPLETE
15	0.5433972135432914	2020-07-24 03:49:48.142302	2020-07-24 03:59:15.654403	0 days 00:09:27.512101000	0.15000000000000002	5.7738653665572864e-05	9	2			pyramid_2		COMPLETE
16	inf	2020-07-24 03:59:15.655005	2020-07-24 04:01:39.308012	0 days 00:02:23.653007000	0.30000000000000004	0.026519518032099728	7	3	flat				COMPLETE
17	0.5439025822728102	2020-07-24 04:01:39.322626	2020-07-24 04:11:45.402674	0 days 00:10:06.080048000	0.45	0.0028735611941269478	6	3		pyramid_2			COMPLETE
18	0.5436353073407888	2020-07-24 04:11:45.403212	2020-07-24 04:23:33.808182	0 days 00:11:48.404970000	0.1	0.000368470109603336	9	2			flat		COMPLETE
19	0.5742054790323388	2020-07-24 04:23:33.808719	2020-07-24 04:47:11.575610	0 days 00:23:37.766891000		7.269362229324763e-05	8	1					COMPLETE
20	0.5404996701838679	2020-07-24 04:47:11.576151	2020-07-24 05:17:17.315931	0 days 00:30:05.739780000	0.25	1.1428164799877397e-05	7	3	flat				COMPLETE
21	0.5401719590998207	2020-07-24 05:17:17.316488	2020-07-24 05:27:12.633758	0 days 00:09:55.317270000	0.2	0.00027290853175893754	9	3					COMPLETE
22	0.5402924428383492	2020-07-24 05:27:12.634316	2020-07-24 05:35:44.816198	0 days 00:08:32.181882000	0.15000000000000002	0.0001675243332353643	9	3					COMPLETE
23	0.5397321933334439	2020-07-24 05:35:44.816741	2020-07-24 05:47:04.377383	0 days 00:11:19.560642000	0.2	9.109100868408297e-05	8	3	flat				COMPLETE
24	0.539780708155989	2020-07-24 05:47:04.377950	2020-07-24 06:05:08.946855	0 days 00:18:04.568905000	0.30000000000000004	3.0118177173449985e-05	8	3	flat				COMPLETE
