number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.8463656269744569	2020-07-23 20:41:49.174256	2020-07-23 20:50:30.548979	0 days 00:08:41.374723000	0.0	0.0035999953604153026	10	2				COMPLETE
1	0.8774569862138313	2020-07-23 20:50:30.549488	2020-07-23 20:56:24.207697	0 days 00:05:53.658209000		0.0008496846675728674	6	1				COMPLETE
2	0.8481552782175765	2020-07-23 20:56:24.208202	2020-07-23 21:05:13.648130	0 days 00:08:49.439928000	0.2	1.5871293806327138e-05	9	3				COMPLETE
3	0.8493544610724123	2020-07-23 21:05:13.648678	2020-07-23 21:12:34.717858	0 days 00:07:21.069180000	0.45	0.00039703319482095454	9	3				COMPLETE
4	0.87057778115554	2020-07-23 21:12:34.718387	2020-07-23 21:18:34.632962	0 days 00:05:59.914575000		2.9473918188056874e-05	6	1				COMPLETE
5	0.846077917039917	2020-07-23 21:18:34.633493	2020-07-23 21:27:20.267747	0 days 00:08:45.634254000	0.30000000000000004	0.00033489136775856425	10	2				COMPLETE
6	0.8754488565521864	2020-07-23 21:27:20.268289	2020-07-23 21:33:05.865842	0 days 00:05:45.597553000		0.00011719623694887287	7	1				COMPLETE
7	0.8497146368779194	2020-07-23 21:33:05.866345	2020-07-23 21:42:17.616566	0 days 00:09:11.750221000	0.4	0.00012184229126715088	7	3	flat			COMPLETE
8	0.8823083147041146	2020-07-23 21:42:17.617110	2020-07-23 21:49:01.430671	0 days 00:06:43.813561000		0.005394746918470412	8	1				COMPLETE
9	0.8744430987359766	2020-07-23 21:49:01.431187	2020-07-23 21:54:51.993843	0 days 00:05:50.562656000		3.6276948541473275e-05	10	1				COMPLETE
10	inf	2020-07-23 21:54:51.994381	2020-07-23 21:57:24.092085	0 days 00:02:32.097704000	0.2	0.020674959637723745	9	2		pyramid_2		COMPLETE
11	0.8602425855483875	2020-07-23 21:57:24.115320	2020-07-23 22:05:30.702418	0 days 00:08:06.587098000	0.0	0.002772333872501918	10	2				COMPLETE
12	0.846685704394574	2020-07-23 22:05:30.702946	2020-07-23 22:14:04.173044	0 days 00:08:33.470098000	0.0	0.002330751223332502	10	2				COMPLETE
13	inf	2020-07-23 22:14:04.173576	2020-07-23 22:16:27.357825	0 days 00:02:23.184249000	0.30000000000000004	0.023521915184278177	10	2				COMPLETE
14	0.847960674774152	2020-07-23 22:16:27.358367	2020-07-23 22:24:31.408646	0 days 00:08:04.050279000	0.1	0.0004946028731543121	9	2		flat		COMPLETE
15	0.8512780438706863	2020-07-23 22:24:31.409181	2020-07-23 22:33:14.809656	0 days 00:08:43.400475000	0.30000000000000004	0.00734738119543091	8	2			pyramid_4	COMPLETE
16	0.8500775450054907	2020-07-23 22:33:14.810208	2020-07-23 22:40:52.848988	0 days 00:07:38.038780000	0.35000000000000003	0.0011699765137428626	10	3				COMPLETE
17	0.8459248111441705	2020-07-23 22:40:52.849522	2020-07-23 22:51:13.983290	0 days 00:10:21.133768000	0.5	0.00016478234900377766	9	2		flat		COMPLETE
18	0.8463804837644344	2020-07-23 22:51:13.983873	2020-07-23 23:01:36.075983	0 days 00:10:22.092110000	0.5	0.00016803091728440024	9	2		flat		COMPLETE
19	0.8494510494033751	2020-07-23 23:01:36.076559	2020-07-23 23:08:56.970053	0 days 00:07:20.893494000	0.5	0.000261100791013067	8	3	pyramid_2			COMPLETE
20	0.8483923277774099	2020-07-23 23:08:56.970617	2020-07-23 23:15:57.458317	0 days 00:07:00.487700000	0.1	6.317070792697262e-05	9	2		flat		COMPLETE
21	0.8491326505659896	2020-07-23 23:15:57.458889	2020-07-23 23:23:38.346171	0 days 00:07:40.887282000	0.1	0.001311476332992491	10	2				COMPLETE
22	0.8468891345971095	2020-07-23 23:23:38.346731	2020-07-23 23:32:14.236397	0 days 00:08:35.889666000	0.2	0.00027634445221607853	10	2				COMPLETE
23	0.8595557723455022	2020-07-23 23:32:14.236931	2020-07-23 23:40:05.627848	0 days 00:07:51.390917000	0.4	0.007139397527433676	9	2		pyramid_2		COMPLETE
24	0.8488374265116743	2020-07-23 23:40:05.628398	2020-07-23 23:47:43.412882	0 days 00:07:37.784484000	0.25	7.071023374238698e-05	10	2				COMPLETE
