number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.7562803560669193	2020-07-21 01:25:25.171085	2020-07-21 01:31:07.694838	0 days 00:05:42.523753000	0.15000000000000002	0.0012884976007254392	9	2			flat		COMPLETE
1	0.7571939168545281	2020-07-21 01:31:07.695409	2020-07-21 01:37:06.388894	0 days 00:05:58.693485000	0.05	8.67545985204545e-05	9	2			flat		COMPLETE
2	0.7531577458636128	2020-07-21 01:37:06.389520	2020-07-21 01:43:11.608658	0 days 00:06:05.219138000	0.1	0.0011420240971335284	6	3		pyramid_4			COMPLETE
3	0.7544032962537781	2020-07-21 01:43:11.609294	2020-07-21 01:49:17.815917	0 days 00:06:06.206623000	0.05	4.4359587068556745e-05	9	3					COMPLETE
4	0.7568614519322147	2020-07-21 01:49:17.816463	2020-07-21 01:55:22.261838	0 days 00:06:04.445375000	0.05	8.854793677223471e-05	8	2				pyramid_4	COMPLETE
5	0.7826347096747801	2020-07-21 01:55:22.262367	2020-07-21 02:00:48.796866	0 days 00:05:26.534499000		0.004865860535706129	8	1					COMPLETE
6	0.7579619816138254	2020-07-21 02:00:48.797391	2020-07-21 02:06:59.919277	0 days 00:06:11.121886000	0.25	4.001322566656012e-05	9	2			flat		COMPLETE
7	inf	2020-07-21 02:06:59.919849	2020-07-21 02:10:30.805895	0 days 00:03:30.886046000	0.25	0.02657164643158331	6	2				pyramid_2	COMPLETE
8	0.7606808651379809	2020-07-21 02:10:30.806431	2020-07-21 02:20:22.910206	0 days 00:09:52.103775000	0.45	1.0361360116302888e-05	8	2				flat	COMPLETE
9	inf	2020-07-21 02:20:22.910778	2020-07-21 02:22:49.156294	0 days 00:02:26.245516000	0.2	0.016060480638951505	9	2			flat		COMPLETE
10	0.7521146398354561	2020-07-21 02:22:49.156834	2020-07-21 02:28:59.040812	0 days 00:06:09.883978000	0.35000000000000003	0.0004982128184077583	6	3		pyramid_4			COMPLETE
11	0.7517314219112855	2020-07-21 02:28:59.041350	2020-07-21 02:35:04.818266	0 days 00:06:05.776916000	0.4	0.0006517225014894117	6	3		pyramid_4			COMPLETE
12	0.7528672047249432	2020-07-21 02:35:04.818790	2020-07-21 02:41:22.080072	0 days 00:06:17.261282000	0.4	0.000404415421411786	7	3	pyramid_2				COMPLETE
13	0.7531470320189811	2020-07-21 02:41:22.080630	2020-07-21 02:47:17.704477	0 days 00:05:55.623847000	0.35000000000000003	0.0003294952570395785	7	3	flat				COMPLETE
14	0.7566770281411839	2020-07-21 02:47:17.705011	2020-07-21 02:54:05.921683	0 days 00:06:48.216672000	0.5	0.003496826776928096	6	3		pyramid_4			COMPLETE
15	0.7819293291616393	2020-07-21 02:54:05.922215	2020-07-21 02:59:31.994689	0 days 00:05:26.072474000		0.0002245583068358094	7	1					COMPLETE
16	0.753185480036107	2020-07-21 02:59:31.995206	2020-07-21 03:05:26.678234	0 days 00:05:54.683028000	0.35000000000000003	0.0010396525112275762	6	3		flat			COMPLETE
17	0.7558742831250711	2020-07-21 03:05:26.679501	2020-07-21 03:11:56.924323	0 days 00:06:30.244822000	0.35000000000000003	0.004534637769769686	7	3	flat				COMPLETE
18	0.752957678593917	2020-07-21 03:11:56.924853	2020-07-21 03:18:19.768120	0 days 00:06:22.843267000	0.5	0.00021801130998832326	10	3					COMPLETE
19	0.7538994605632398	2020-07-21 03:18:19.768672	2020-07-21 03:24:01.487652	0 days 00:05:41.718980000	0.30000000000000004	0.002196787766002598	6	3		pyramid_2			COMPLETE
20	0.7827009504748981	2020-07-21 03:24:01.488198	2020-07-21 03:29:38.018593	0 days 00:05:36.530395000		0.0006414258405755395	7	1					COMPLETE
21	0.7528301772422538	2020-07-21 03:29:38.019118	2020-07-21 03:35:36.374845	0 days 00:05:58.355727000	0.4	0.0005724821659262877	7	3	pyramid_2				COMPLETE
22	0.7523325783837364	2020-07-21 03:35:36.375399	2020-07-21 03:41:37.358191	0 days 00:06:00.982792000	0.45	0.0005976663783129735	6	3		pyramid_4			COMPLETE
23	0.7512854747422966	2020-07-21 03:41:37.358733	2020-07-21 03:50:33.243085	0 days 00:08:55.884352000	0.45	0.0001044254715195629	6	3		pyramid_4			COMPLETE
24	0.7505102358009155	2020-07-21 03:50:33.243618	2020-07-21 03:59:43.472605	0 days 00:09:10.228987000	0.45	0.00012063476123269118	6	3		pyramid_4			COMPLETE
