number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5592639568406433	2020-07-24 12:38:24.916119	2020-07-24 12:44:11.711382	0 days 00:05:46.795263000	0.0	0.0016533790686539848	9	2			flat		COMPLETE
1	0.5537511182942996	2020-07-24 12:44:11.711943	2020-07-24 12:50:16.693583	0 days 00:06:04.981640000	0.0	0.0002446544883026174	10	2					COMPLETE
2	0.5707065294683419	2020-07-24 12:50:16.694125	2020-07-24 12:55:59.964732	0 days 00:05:43.270607000		0.0008852959733991252	10	1					COMPLETE
3	0.5569348263952748	2020-07-24 12:55:59.965256	2020-07-24 13:01:40.962604	0 days 00:05:40.997348000	0.30000000000000004	0.0007903675578814783	6	2				pyramid_4	COMPLETE
4	inf	2020-07-24 13:01:40.963180	2020-07-24 13:04:04.662811	0 days 00:02:23.699631000	0.4	0.012837883417942062	10	2					COMPLETE
5	inf	2020-07-24 13:04:04.663348	2020-07-24 13:07:27.316665	0 days 00:03:22.653317000	0.4	0.004407096952593436	9	3					COMPLETE
6	0.5498896986727795	2020-07-24 13:07:27.317213	2020-07-24 13:13:21.868079	0 days 00:05:54.550866000	0.45	0.00014106879165925768	7	3	pyramid_2				COMPLETE
7	inf	2020-07-24 13:13:21.868651	2020-07-24 13:15:45.376183	0 days 00:02:23.507532000	0.05	0.014954874497301512	9	2			flat		COMPLETE
8	0.5709365675904003	2020-07-24 13:15:45.376748	2020-07-24 13:21:22.518416	0 days 00:05:37.141668000		0.002423374534374489	8	1					COMPLETE
9	0.5543910849987495	2020-07-24 13:21:22.518974	2020-07-24 13:27:18.005222	0 days 00:05:55.486248000	0.1	0.0016228450986854686	7	3	flat				COMPLETE
10	0.5511520794194742	2020-07-24 13:27:18.005804	2020-07-24 13:38:10.041647	0 days 00:10:52.035843000	0.5	1.3875485147833357e-05	6	3		flat			COMPLETE
11	0.5509458282497686	2020-07-24 13:38:10.042222	2020-07-24 13:48:54.232487	0 days 00:10:44.190265000	0.5	1.1508846399063666e-05	6	3		flat			COMPLETE
12	0.5474267989523179	2020-07-24 13:48:54.244437	2020-07-24 13:56:22.881717	0 days 00:07:28.637280000	0.5	1.2266095897256279e-05	7	3	pyramid_2				COMPLETE
13	0.548049310161974	2020-07-24 13:56:22.882300	2020-07-24 14:02:21.307258	0 days 00:05:58.424958000	0.4	8.22673460557793e-05	7	3	pyramid_2				COMPLETE
14	0.5483942296606863	2020-07-24 14:02:21.307846	2020-07-24 14:08:44.198458	0 days 00:06:22.890612000	0.30000000000000004	4.619605404334248e-05	7	3	pyramid_2				COMPLETE
15	0.5476240783925257	2020-07-24 14:08:44.199052	2020-07-24 14:14:49.571228	0 days 00:06:05.372176000	0.2	5.1218345160730716e-05	8	3	pyramid_2				COMPLETE
16	0.5472745009314652	2020-07-24 14:14:49.571795	2020-07-24 14:21:19.182477	0 days 00:06:29.610682000	0.15000000000000002	2.764862529688846e-05	8	3	pyramid_2				COMPLETE
17	0.547223221337869	2020-07-24 14:21:19.183084	2020-07-24 14:27:55.525855	0 days 00:06:36.342771000	0.15000000000000002	2.2370759562856775e-05	8	3	pyramid_2				COMPLETE
18	0.551223566194147	2020-07-24 14:27:55.526447	2020-07-24 14:34:58.771987	0 days 00:07:03.245540000	0.15000000000000002	2.5816395305523055e-05	8	2				pyramid_2	COMPLETE
19	0.5707943333255623	2020-07-24 14:34:58.772612	2020-07-24 14:41:20.366813	0 days 00:06:21.594201000		0.00026210748766603877	9	1					COMPLETE
20	0.5485495787445437	2020-07-24 14:41:20.367360	2020-07-24 14:47:41.314837	0 days 00:06:20.947477000	0.2	3.2022580166060856e-05	8	3	flat				COMPLETE
21	0.5474722865492835	2020-07-24 14:47:41.315410	2020-07-24 14:55:52.766696	0 days 00:08:11.451286000	0.1	1.128569327366668e-05	7	3	pyramid_2				COMPLETE
22	0.5470052909839831	2020-07-24 14:55:52.767287	2020-07-24 15:02:50.724941	0 days 00:06:57.957654000	0.2	1.8197287920058226e-05	8	3	pyramid_2				COMPLETE
23	0.5473610116658997	2020-07-24 15:02:50.725563	2020-07-24 15:09:35.738195	0 days 00:06:45.012632000	0.2	2.2486002407067565e-05	8	3	pyramid_2				COMPLETE
24	0.5475807063931601	2020-07-24 15:09:35.738759	2020-07-24 15:15:30.235358	0 days 00:05:54.496599000	0.25	8.655137247007807e-05	9	3					COMPLETE
