number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.9044544562450244	2020-07-23 18:18:21.953313	2020-07-23 18:27:06.605078	0 days 00:08:44.651765000	0.45	2.48539119998365e-05	10	2				COMPLETE
1	0.9063087813818381	2020-07-23 18:27:06.605606	2020-07-23 18:36:30.612098	0 days 00:09:24.006492000	0.30000000000000004	2.1296133718748e-05	9	2		flat		COMPLETE
2	0.9787449254475263	2020-07-23 18:36:30.612641	2020-07-23 18:44:31.191743	0 days 00:08:00.579102000		0.008747925988038944	9	1				COMPLETE
3	0.9371097007501874	2020-07-23 18:44:31.192267	2020-07-23 18:50:30.760485	0 days 00:05:59.568218000		0.0011176975056957567	10	1				COMPLETE
4	0.9303052221647308	2020-07-23 18:50:30.760976	2020-07-23 18:56:25.383819	0 days 00:05:54.622843000		0.00014980672862182728	6	1				COMPLETE
5	0.9030600092826324	2020-07-23 18:56:25.384333	2020-07-23 19:03:16.492700	0 days 00:06:51.108367000	0.0	0.010794023342097501	10	2				COMPLETE
6	0.9045149142790642	2020-07-23 19:03:16.493224	2020-07-23 19:09:47.629538	0 days 00:06:31.136314000	0.1	0.00022141585928557223	10	3				COMPLETE
7	0.9049825692417135	2020-07-23 19:09:47.630094	2020-07-23 19:17:23.344613	0 days 00:07:35.714519000	0.30000000000000004	6.376531876648583e-05	7	2			pyramid_2	COMPLETE
8	0.9248734981762846	2020-07-23 19:17:23.345154	2020-07-23 19:23:12.547913	0 days 00:05:49.202759000		1.09201047759475e-05	9	1				COMPLETE
9	inf	2020-07-23 19:23:12.587448	2020-07-23 19:26:59.609162	0 days 00:03:47.021714000	0.35000000000000003	0.01105625664192672	8	3	flat			COMPLETE
10	0.9044079323118498	2020-07-23 19:26:59.609712	2020-07-23 19:34:44.460469	0 days 00:07:44.850757000	0.0	0.002203292116545456	8	3	pyramid_2			COMPLETE
11	0.9049904697866802	2020-07-23 19:34:44.460978	2020-07-23 19:40:36.027168	0 days 00:05:51.566190000	0.0	0.002353479220155564	7	3	pyramid_2			COMPLETE
12	inf	2020-07-23 19:40:36.027723	2020-07-23 19:42:55.910318	0 days 00:02:19.882595000	0.0	0.028539406739196707	8	3	pyramid_2			COMPLETE
13	0.9036965563948655	2020-07-23 19:42:55.910857	2020-07-23 19:48:55.740068	0 days 00:05:59.829211000	0.15000000000000002	0.0037619954652923135	6	2			pyramid_4	COMPLETE
14	0.9029800396555826	2020-07-23 19:48:55.740564	2020-07-23 19:56:33.113912	0 days 00:07:37.373348000	0.15000000000000002	0.010549698693347667	6	2			pyramid_4	COMPLETE
15	inf	2020-07-23 19:56:33.114496	2020-07-23 19:58:56.325232	0 days 00:02:23.210736000	0.15000000000000002	0.016867323898601114	7	2			pyramid_4	COMPLETE
16	0.9034102292318033	2020-07-23 19:58:56.325797	2020-07-23 20:05:48.958155	0 days 00:06:52.632358000	0.1	0.005090434197253489	6	2			flat	COMPLETE
17	inf	2020-07-23 20:05:48.958718	2020-07-23 20:08:12.556640	0 days 00:02:23.597922000	0.2	0.027026723931791063	7	2			pyramid_4	COMPLETE
18	0.9044223078922504	2020-07-23 20:08:12.557198	2020-07-23 20:16:08.848833	0 days 00:07:56.291635000	0.05	0.000505291855613906	9	2		pyramid_2		COMPLETE
19	0.9347297051494676	2020-07-23 20:16:08.849398	2020-07-23 20:22:17.368961	0 days 00:06:08.519563000		0.0006329569123284364	6	1				COMPLETE
20	inf	2020-07-23 20:22:17.369516	2020-07-23 20:26:04.294628	0 days 00:03:46.925112000	0.25	0.007558755908967482	10	2				COMPLETE
21	0.9044311019803021	2020-07-23 20:26:04.295165	2020-07-23 20:32:22.226551	0 days 00:06:17.931386000	0.1	0.004718254069965599	6	2			flat	COMPLETE
22	0.9051963092591465	2020-07-23 20:32:22.227106	2020-07-23 20:38:10.204096	0 days 00:05:47.976990000	0.1	0.017642131345379057	6	2			flat	COMPLETE
23	0.9038719852761186	2020-07-23 20:38:10.204634	2020-07-23 20:45:29.200932	0 days 00:07:18.996298000	0.05	0.0043094611675932185	7	2			flat	COMPLETE
24	0.9027671954950118	2020-07-23 20:45:29.201476	2020-07-23 20:51:31.857813	0 days 00:06:02.656337000	0.2	0.0015613183615420388	6	2			pyramid_4	COMPLETE
