number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5502603095745218	2020-07-23 15:58:02.492147	2020-07-23 16:06:45.107435	0 days 00:08:42.615288000	0.05	6.029417266918193e-05	9	2			pyramid_2		COMPLETE
1	inf	2020-07-23 16:06:45.107974	2020-07-23 16:10:06.789145	0 days 00:03:21.681171000	0.4	0.010657455820999443	9	2			flat		COMPLETE
2	0.5488633933231748	2020-07-23 16:10:06.789675	2020-07-23 16:19:04.445376	0 days 00:08:57.655701000	0.1	0.0002723714439952175	10	3					COMPLETE
3	0.573261084799931	2020-07-23 16:19:04.445871	2020-07-23 16:24:50.042589	0 days 00:05:45.596718000		6.676706754539235e-05	6	1					COMPLETE
4	0.5758245412629226	2020-07-23 16:24:50.043098	2020-07-23 16:30:27.857870	0 days 00:05:37.814772000		0.0004082218784814984	8	1					COMPLETE
5	0.5510638120848557	2020-07-23 16:30:27.858382	2020-07-23 16:38:53.502438	0 days 00:08:25.644056000	0.35000000000000003	0.0028897101244882493	7	3	flat				COMPLETE
6	0.5510043948864115	2020-07-23 16:38:53.502950	2020-07-23 16:47:18.018860	0 days 00:08:24.515910000	0.35000000000000003	0.0002275311706522874	10	2					COMPLETE
7	0.5514260113420157	2020-07-23 16:47:18.019359	2020-07-23 16:55:36.781935	0 days 00:08:18.762576000	0.35000000000000003	0.0002317190113785644	10	2					COMPLETE
8	0.5736345640379807	2020-07-23 16:55:36.782432	2020-07-23 17:03:03.153704	0 days 00:07:26.371272000	0.1	0.0028543187111091882	6	2				flat	COMPLETE
9	0.5510316673147267	2020-07-23 17:03:03.179513	2020-07-23 17:12:02.147099	0 days 00:08:58.967586000	0.30000000000000004	3.5356917661856664e-05	8	2				flat	COMPLETE
10	0.5501791063506027	2020-07-23 17:12:02.156219	2020-07-23 17:21:46.207053	0 days 00:09:44.050834000	0.15000000000000002	1.3439643336439493e-05	10	3					COMPLETE
11	0.5497947823886213	2020-07-23 17:21:46.207566	2020-07-23 17:30:56.062174	0 days 00:09:09.854608000	0.15000000000000002	2.2781154766463426e-05	10	3					COMPLETE
12	0.5487669812695734	2020-07-23 17:30:56.062683	2020-07-23 17:41:18.524953	0 days 00:10:22.462270000	0.2	1.211090126155796e-05	9	3					COMPLETE
13	0.548912178684103	2020-07-23 17:41:18.525476	2020-07-23 17:50:54.706465	0 days 00:09:36.180989000	0.2	0.0010747074688769234	9	3					COMPLETE
14	inf	2020-07-23 17:50:54.706969	2020-07-23 17:53:13.064134	0 days 00:02:18.357165000	0.0	0.017562428397531298	9	3					COMPLETE
15	0.5488827698806237	2020-07-23 17:53:13.064643	2020-07-23 18:03:33.161783	0 days 00:10:20.097140000	0.25	1.0680174519535195e-05	9	3					COMPLETE
16	0.5487762245441306	2020-07-23 18:03:33.162314	2020-07-23 18:12:11.313377	0 days 00:08:38.151063000	0.5	0.00012226140104998483	8	3	pyramid_2				COMPLETE
17	0.5483637751875252	2020-07-23 18:12:11.314076	2020-07-23 18:28:28.060836	0 days 00:16:16.746760000	0.5	0.00010290263488858154	7	3	pyramid_2				COMPLETE
18	0.5491104926536823	2020-07-23 18:28:28.061429	2020-07-23 18:42:42.558690	0 days 00:14:14.497261000	0.5	2.7227298988528125e-05	7	3	pyramid_2				COMPLETE
19	0.5750671825277395	2020-07-23 18:42:42.559246	2020-07-23 18:48:40.786602	0 days 00:05:58.227356000		0.000881091047181065	7	1					COMPLETE
20	0.5481563978918668	2020-07-23 18:48:40.787118	2020-07-23 18:59:35.962236	0 days 00:10:55.175118000	0.45	6.0453859095718784e-05	7	3	pyramid_2				COMPLETE
21	0.5484262102587469	2020-07-23 18:59:35.962771	2020-07-23 19:10:05.855123	0 days 00:10:29.892352000	0.45	8.53400623202584e-05	7	3	pyramid_2				COMPLETE
22	0.5484593695541908	2020-07-23 19:10:05.855661	2020-07-23 19:21:45.288740	0 days 00:11:39.433079000	0.45	0.00010866879826531337	7	3	pyramid_2				COMPLETE
23	0.548653047206484	2020-07-23 19:21:45.289262	2020-07-23 19:31:16.127201	0 days 00:09:30.837939000	0.45	6.962234658284411e-05	6	3		pyramid_4			COMPLETE
24	0.5485461732798609	2020-07-23 19:31:16.127717	2020-07-23 19:44:45.648798	0 days 00:13:29.521081000	0.45	0.00013614974327224395	7	3	pyramid_2				COMPLETE
