number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	inf	2020-07-23 21:34:18.800659	2020-07-23 21:36:46.180223	0 days 00:02:27.379564000		0.014738135582374454	9	1				COMPLETE
1	0.53675707683344	2020-07-23 21:36:46.180729	2020-07-23 21:42:46.822663	0 days 00:06:00.641934000		2.6896535685440404e-05	7	1				COMPLETE
2	inf	2020-07-23 21:42:46.823182	2020-07-23 21:45:10.821907	0 days 00:02:23.998725000		0.018253273648918322	10	1				COMPLETE
3	0.5402377934814238	2020-07-23 21:45:10.822393	2020-07-23 21:51:19.240067	0 days 00:06:08.417674000		0.0005074112041112675	10	1				COMPLETE
4	0.5306424064804873	2020-07-23 21:51:19.240540	2020-07-23 21:58:27.968759	0 days 00:07:08.728219000	0.45	1.1112894177317805e-05	8	2			pyramid_2	COMPLETE
5	0.5323571211446396	2020-07-23 21:58:27.969319	2020-07-23 22:06:18.441524	0 days 00:07:50.472205000	0.0	1.342663580120113e-05	8	2			flat	COMPLETE
6	0.5406172760171662	2020-07-23 22:06:18.442057	2020-07-23 22:11:58.834409	0 days 00:05:40.392352000		0.0025674351239089953	8	1				COMPLETE
7	0.5394804321477942	2020-07-23 22:11:58.834926	2020-07-23 22:17:32.907890	0 days 00:05:34.072964000		0.0017761908955740858	7	1				COMPLETE
8	0.5404021287171004	2020-07-23 22:17:32.908410	2020-07-23 22:23:52.174662	0 days 00:06:19.266252000		0.0013145083031316368	8	1				COMPLETE
9	0.5356685746898702	2020-07-23 22:23:52.175193	2020-07-23 22:30:10.730289	0 days 00:06:18.555096000	0.5	2.3260372808453485e-05	9	3				COMPLETE
10	0.5359590480005078	2020-07-23 22:30:10.730847	2020-07-23 22:36:38.894792	0 days 00:06:28.163945000	0.5	0.00010964861558646734	6	3	flat			COMPLETE
11	0.5340182066629884	2020-07-23 22:36:38.895322	2020-07-23 22:44:07.403095	0 days 00:07:28.507773000	0.0	1.0588825683858912e-05	7	2			pyramid_2	COMPLETE
12	0.5541429254749409	2020-07-23 22:44:07.403640	2020-07-23 22:50:03.112333	0 days 00:05:55.708693000	0.2	0.000119176672051892	9	2		flat		COMPLETE
13	0.5314280250947313	2020-07-23 22:50:03.112868	2020-07-23 22:56:37.677904	0 days 00:06:34.565036000	0.30000000000000004	1.3054861904646291e-05	8	2			flat	COMPLETE
14	0.5319784846419681	2020-07-23 22:56:37.678461	2020-07-23 23:02:41.840799	0 days 00:06:04.162338000	0.30000000000000004	7.053525662219035e-05	6	2			flat	COMPLETE
15	0.5553412092227413	2020-07-23 23:02:41.841333	2020-07-23 23:08:44.459536	0 days 00:06:02.618203000	0.35000000000000003	0.0002634279268226813	9	3				COMPLETE
16	0.5307865758502937	2020-07-23 23:08:44.460069	2020-07-23 23:14:28.652255	0 days 00:05:44.192186000	0.4	4.2499728565447136e-05	7	2			pyramid_2	COMPLETE
17	0.530978753829403	2020-07-23 23:14:28.652784	2020-07-23 23:20:20.773564	0 days 00:05:52.120780000	0.4	4.339164500056438e-05	7	2			pyramid_2	COMPLETE
18	0.5569375104862014	2020-07-23 23:20:20.774123	2020-07-23 23:26:33.620814	0 days 00:06:12.846691000	0.45	0.00031054452855458926	6	3	pyramid_4			COMPLETE
19	0.5307336572972575	2020-07-23 23:26:33.621349	2020-07-23 23:32:31.094772	0 days 00:05:57.473423000	0.15000000000000002	4.2955809472247286e-05	7	2			pyramid_2	COMPLETE
20	0.5307429049396599	2020-07-23 23:32:31.095307	2020-07-23 23:39:51.174106	0 days 00:07:20.078799000	0.15000000000000002	1.1521880497166325e-05	7	2			pyramid_4	COMPLETE
21	0.5307996024714435	2020-07-23 23:39:51.174633	2020-07-23 23:46:57.898198	0 days 00:07:06.723565000	0.15000000000000002	1.0122720669990065e-05	7	2			pyramid_4	COMPLETE
22	0.5307887754971532	2020-07-23 23:46:57.898758	2020-07-23 23:53:38.584512	0 days 00:06:40.685754000	0.1	1.992124639149161e-05	8	2			pyramid_4	COMPLETE
23	0.5305254576098698	2020-07-23 23:53:38.585051	2020-07-24 00:01:26.828513	0 days 00:07:48.243462000	0.1	1.0350403270294178e-05	6	2			pyramid_2	COMPLETE
24	0.5311752322438963	2020-07-24 00:01:26.829051	2020-07-24 00:07:17.616654	0 days 00:05:50.787603000	0.05	4.435024154469429e-05	6	2			pyramid_2	COMPLETE
