number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.6130008024910192	2020-07-23 15:58:02.492190	2020-07-23 16:04:26.487384	0 days 00:06:23.995194000		4.8304525045549894e-05	8	1				COMPLETE
1	0.6039655372847039	2020-07-23 16:04:26.487881	2020-07-23 16:10:21.393125	0 days 00:05:54.905244000	0.25	1.938466565740565e-05	8	3	flat			COMPLETE
2	0.6090555603098688	2020-07-23 16:10:21.393724	2020-07-23 16:16:36.451047	0 days 00:06:15.057323000	0.0	1.9598796232103662e-05	7	2			flat	COMPLETE
3	0.6252125558858723	2020-07-23 16:16:36.451634	2020-07-23 16:22:58.867066	0 days 00:06:22.415432000	0.45	0.00013401471164442417	10	3				COMPLETE
4	0.605676230809063	2020-07-23 16:22:58.867632	2020-07-23 16:29:03.434073	0 days 00:06:04.566441000	0.30000000000000004	1.298135179874312e-05	6	2			pyramid_2	COMPLETE
5	0.6147146542146149	2020-07-23 16:29:03.434652	2020-07-23 16:34:40.324415	0 days 00:05:36.889763000		0.00027282346681747796	7	1				COMPLETE
6	0.6451194463314054	2020-07-23 16:34:40.324949	2020-07-23 16:41:20.663845	0 days 00:06:40.338896000	0.4	0.010060330294591068	8	3	flat			COMPLETE
7	0.7151221781629766	2020-07-23 16:41:20.664418	2020-07-23 16:48:41.027288	0 days 00:07:20.362870000	0.15000000000000002	0.015074778371857125	9	3				COMPLETE
8	0.6150855704150933	2020-07-23 16:48:41.027844	2020-07-23 16:54:45.407843	0 days 00:06:04.379999000		0.0010993965261937694	7	1				COMPLETE
9	0.6354692422587017	2020-07-23 16:54:45.408399	2020-07-23 17:00:55.450436	0 days 00:06:10.042037000	0.25	0.0010957973840501002	10	2				COMPLETE
10	0.6227397629399526	2020-07-23 17:00:55.450978	2020-07-23 17:06:55.849279	0 days 00:06:00.398301000	0.1	6.0865380701543004e-05	9	3				COMPLETE
11	0.6050997917268932	2020-07-23 17:06:55.860772	2020-07-23 17:13:39.806800	0 days 00:06:43.946028000	0.30000000000000004	1.0918031433597154e-05	8	2			pyramid_2	COMPLETE
12	0.6050250114873443	2020-07-23 17:13:39.807376	2020-07-23 17:21:04.361153	0 days 00:07:24.553777000	0.35000000000000003	1.0073952577475314e-05	9	2		flat		COMPLETE
13	0.6101037610676607	2020-07-23 17:21:04.361713	2020-07-23 17:27:27.899481	0 days 00:06:23.537768000	0.4	3.2115949048154686e-05	9	3				COMPLETE
14	0.6056337827440593	2020-07-23 17:27:27.900013	2020-07-23 17:34:06.845996	0 days 00:06:38.945983000	0.15000000000000002	1.0882902431158858e-05	9	2		flat		COMPLETE
15	inf	2020-07-23 17:34:06.846565	2020-07-23 17:37:12.910337	0 days 00:03:06.063772000	0.5	0.004820464212060089	10	3				COMPLETE
16	0.6149410794301036	2020-07-23 17:37:12.910882	2020-07-23 17:42:59.293872	0 days 00:05:46.382990000		0.00015450744318183614	9	1				COMPLETE
17	0.6081209047541571	2020-07-23 17:42:59.294400	2020-07-23 17:48:55.437558	0 days 00:05:56.143158000	0.35000000000000003	8.022673064583068e-05	6	2			pyramid_4	COMPLETE
18	0.630936761727882	2020-07-23 17:48:55.438159	2020-07-23 17:54:40.642225	0 days 00:05:45.204066000	0.2	0.000444764167521467	8	3	flat			COMPLETE
19	0.6040735506540429	2020-07-23 17:54:40.642786	2020-07-23 18:00:32.670119	0 days 00:05:52.027333000	0.25	2.429246875757944e-05	7	2			flat	COMPLETE
20	0.6111249651393299	2020-07-23 18:00:32.670637	2020-07-23 18:06:02.647371	0 days 00:05:29.976734000		2.9915830706486127e-05	7	1				COMPLETE
21	0.604545107187687	2020-07-23 18:06:02.647875	2020-07-23 18:13:16.578484	0 days 00:07:13.930609000	0.25	1.0387970246717483e-05	7	2			flat	COMPLETE
22	0.6046086216875853	2020-07-23 18:13:16.579026	2020-07-23 18:19:58.257554	0 days 00:06:41.678528000	0.25	2.0558868160495416e-05	7	2			flat	COMPLETE
23	0.6045368315687241	2020-07-23 18:19:58.279636	2020-07-23 18:26:18.060075	0 days 00:06:19.780439000	0.2	3.4037809929022605e-05	6	2			flat	COMPLETE
24	0.609330969225796	2020-07-23 18:26:18.060608	2020-07-23 18:33:12.046877	0 days 00:06:53.986269000	0.05	0.00012009908340501993	6	2			flat	COMPLETE
