number	value	datetime_start	datetime_complete	duration	params_depth	params_dropout	params_ffn_num_layers	params_hidden_size	params_init_lr	state
0	0.022515091396498207	2020-10-10 13:11:09.984851	2020-10-10 13:18:05.574254	0 days 00:06:55.589403000	5	0.1	2	800	0.0008994276527749438	COMPLETE
1	0.018344168487228647	2020-10-10 13:18:05.574903	2020-10-10 13:27:02.548622	0 days 00:08:56.973719000	5	0.0	3	900	4.743975376158701e-05	COMPLETE
2	0.02205378441920091	2020-10-10 13:27:02.549208	2020-10-10 14:05:25.430161	0 days 00:38:22.880953000	3	0.25	3	2300	0.0006968532656732938	COMPLETE
3	0.019064496236676186	2020-10-10 14:05:25.430769	2020-10-10 14:34:18.849635	0 days 00:28:53.418866000	4	0.35000000000000003	3	2000	2.261405186964413e-05	COMPLETE
4	0.01788744557398904	2020-10-10 14:34:18.860971	2020-10-10 15:07:54.223382	0 days 00:33:35.362411000	4	0.05	3	2200	2.5607253516551767e-05	COMPLETE
5	0.02208797813699612	2020-10-10 15:07:54.223993	2020-10-10 15:13:30.300558	0 days 00:05:36.076565000	2	0.35000000000000003	3	1500	0.0001064185792491826	COMPLETE
6	0.0222099758283891	2020-10-10 15:13:30.301157	2020-10-10 15:20:30.783756	0 days 00:07:00.482599000	3	0.25	3	300	0.0017680455942221608	COMPLETE
7	0.018066648888803463	2020-10-10 15:20:30.784382	2020-10-10 15:42:23.985877	0 days 00:21:53.201495000	6	0.15000000000000002	1	800	0.00019517486508509598	COMPLETE
8	0.02180023327978522	2020-10-10 15:42:23.987792	2020-10-10 16:08:36.455291	0 days 00:26:12.467499000	3	0.45	1	2200	0.000496769311610458	COMPLETE
9	0.022015020797899448	2020-10-10 16:08:36.465543	2020-10-10 16:15:48.626582	0 days 00:07:12.161039000	2	0.25	1	1200	0.0003143213198866821	COMPLETE
10	0.017753381833189454	2020-10-10 16:15:48.627188	2020-10-10 16:46:11.295254	0 days 00:30:22.668066000	5	0.0	2	1800	1.1287057574257943e-05	COMPLETE
11	0.017889321162086056	2020-10-10 16:46:11.295879	2020-10-10 17:10:58.634301	0 days 00:24:47.338422000	5	0.0	2	1800	1.041894754418476e-05	COMPLETE
12	0.017523553249615017	2020-10-10 17:10:58.635246	2020-10-10 17:38:54.692805	0 days 00:27:56.057559000	6	0.1	2	1700	1.0408330728663915e-05	COMPLETE
13	0.0177281786669319	2020-10-10 17:38:54.708959	2020-10-10 18:06:29.583389	0 days 00:27:34.874430000	6	0.15000000000000002	2	1700	1.5081321897979909e-05	COMPLETE
14	0.01782675962925082	2020-10-10 18:06:29.583984	2020-10-10 18:29:29.187033	0 days 00:22:59.603049000	6	0.15000000000000002	2	1500	5.6734047829955426e-05	COMPLETE
15	0.017425612647193733	2020-10-10 18:29:29.187685	2020-10-10 18:47:51.292147	0 days 00:18:22.104462000	6	0.15000000000000002	2	1200	1.83918421383943e-05	COMPLETE
16	0.017535302767788894	2020-10-10 18:47:51.294128	2020-10-10 19:10:18.740504	0 days 00:22:27.446376000	6	0.1	2	1200	3.539311743987034e-05	COMPLETE
17	0.01762340421995889	2020-10-10 19:10:18.741607	2020-10-10 19:24:46.836672	0 days 00:14:28.095065000	6	0.2	1	400	8.12181402526993e-05	COMPLETE
18	0.022131823256438827	2020-10-10 19:24:46.837326	2020-10-10 19:30:08.200072	0 days 00:05:21.362746000	5	0.35000000000000003	2	1100	1.573712891157041e-05	COMPLETE
19	0.017669940635003496	2020-10-10 19:30:08.200688	2020-10-10 19:53:12.315125	0 days 00:23:04.114437000	6	0.05	2	1500	1.0979125126757686e-05	COMPLETE
20	0.01774331713319707	2020-10-10 19:53:12.317038	2020-10-10 20:13:56.620776	0 days 00:20:44.303738000	4	0.2	1	1000	2.0785524529290023e-05	COMPLETE
21	0.01799958249153176	2020-10-10 20:13:56.621425	2020-10-10 20:34:54.057231	0 days 00:20:57.435806000	6	0.1	2	1300	3.665926524155452e-05	COMPLETE
22	0.017204664280773854	2020-10-10 20:34:54.057851	2020-10-10 20:45:48.076991	0 days 00:10:54.019140000	6	0.1	2	500	3.317657088720665e-05	COMPLETE
23	0.018173957078364725	2020-10-10 20:45:48.077676	2020-10-10 20:59:11.767971	0 days 00:13:23.690295000	5	0.05	2	600	6.773378432208991e-05	COMPLETE
24	0.017512379403233885	2020-10-10 20:59:11.784240	2020-10-10 21:10:06.959034	0 days 00:10:55.174794000	6	0.2	2	500	3.21460832734509e-05	COMPLETE
25	0.018254245956743968	2020-10-10 21:10:06.959868	2020-10-10 21:27:36.529372	0 days 00:17:29.569504000	5	0.2	2	500	0.00017677522298340266	COMPLETE
26	0.017683302047175664	2020-10-10 21:27:36.530010	2020-10-10 21:42:13.270055	0 days 00:14:36.740045000	6	0.30000000000000004	2	600	3.3873631349614725e-05	COMPLETE
27	0.017547238200722216	2020-10-10 21:42:13.270684	2020-10-10 21:56:20.280149	0 days 00:14:07.009465000	6	0.15000000000000002	1	300	0.0001078755073564108	COMPLETE
28	0.017811387488837743	2020-10-10 21:56:20.280782	2020-10-10 22:08:03.946002	0 days 00:11:43.665220000	5	0.2	2	700	1.7892159349339975e-05	COMPLETE
29	0.01781123920605244	2020-10-10 22:08:03.961667	2020-10-10 22:21:27.029286	0 days 00:13:23.067619000	6	0.30000000000000004	2	800	2.8170846012190644e-05	COMPLETE
30	0.017552286797016654	2020-10-10 22:21:27.029902	2020-10-10 22:31:57.570394	0 days 00:10:30.540492000	5	0.05	2	500	5.228176805553575e-05	COMPLETE
31	0.017609025198399218	2020-10-10 22:31:57.571034	2020-10-10 23:04:13.865057	0 days 00:32:16.294023000	6	0.1	2	2000	1.3612540323352183e-05	COMPLETE
32	0.01721544042965387	2020-10-10 23:04:13.865712	2020-10-10 23:31:51.444329	0 days 00:27:37.578617000	6	0.15000000000000002	2	1700	1.0064505351129177e-05	COMPLETE
33	0.017553917375132407	2020-10-10 23:31:51.444958	2020-10-10 23:50:34.900153	0 days 00:18:43.455195000	6	0.15000000000000002	2	1000	4.256986019508344e-05	COMPLETE
34	0.018341811374114097	2020-10-10 23:50:34.900858	2020-10-11 00:08:43.480338	0 days 00:18:08.579480000	5	0.2	3	1400	2.166233064351639e-05	COMPLETE
35	0.018288299515447366	2020-10-11 00:08:43.480997	2020-10-11 00:48:10.033811	0 days 00:39:26.552814000	6	0.15000000000000002	2	2000	3.072456468566623e-05	COMPLETE
36	0.018528215924939858	2020-10-11 00:48:10.046171	2020-10-11 01:00:33.245775	0 days 00:12:23.199604000	4	0.30000000000000004	3	900	2.24396078665143e-05	COMPLETE
37	0.018208059762759812	2020-10-11 01:00:33.246432	2020-10-11 01:21:34.654033	0 days 00:21:01.407601000	5	0.1	2	300	1.4449785984887552e-05	COMPLETE
38	0.017936591496905317	2020-10-11 01:21:34.654670	2020-10-11 01:52:18.996111	0 days 00:30:44.341441000	6	0.05	3	1600	4.685625890802273e-05	COMPLETE
39	0.017577749265284996	2020-10-11 01:52:18.996761	2020-10-11 03:03:02.172451	0 days 01:10:43.175690000	6	0.25	2	1900	8.365470117619787e-05	COMPLETE
40	0.01768276337515525	2020-10-11 03:03:02.186247	2020-10-11 03:39:13.487002	0 days 00:36:11.300755000	4	0.2	1	2300	2.5389058210677693e-05	COMPLETE
41	0.01778739487283643	2020-10-11 03:39:13.487622	2020-10-11 04:06:48.586830	0 days 00:27:35.099208000	6	0.1	2	1700	1.100347292873737e-05	COMPLETE
42	0.01761917213827034	2020-10-11 04:06:48.587461	2020-10-11 04:31:58.316582	0 days 00:25:09.729121000	6	0.15000000000000002	2	1600	1.8759439851833973e-05	COMPLETE
43	0.01739990419032548	2020-10-11 04:31:58.339736	2020-10-11 04:52:00.716714	0 days 00:20:02.376978000	6	0.1	2	1300	1.030439510481328e-05	COMPLETE
44	0.02235692660230311	2020-10-11 04:52:00.717386	2020-10-11 05:00:29.817247	0 days 00:08:29.099861000	3	0.0	2	1200	0.001744831904804441	COMPLETE
45	0.018107519976450697	2020-10-11 05:00:29.817858	2020-10-11 05:21:57.923372	0 days 00:21:28.105514000	6	0.05	2	1400	1.4262607404395864e-05	COMPLETE
46	0.017987209202168956	2020-10-11 05:21:57.924013	2020-10-11 05:39:35.960094	0 days 00:17:38.036081000	5	0.25	3	900	1.0056247020709768e-05	COMPLETE
47	0.017762313037546516	2020-10-11 05:39:35.976882	2020-10-11 05:52:10.369863	0 days 00:12:34.392981000	6	0.15000000000000002	2	700	1.2891791579438988e-05	COMPLETE
48	0.017360985204868888	2020-10-11 05:52:10.370522	2020-10-11 06:13:53.313537	0 days 00:21:42.943015000	5	0.1	2	1300	2.7538475206137437e-05	COMPLETE
