number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5227903073369552	2020-07-26 22:44:34.308128	2020-07-26 22:50:19.112885	0 days 00:05:44.804757000		0.01140448013891189	8	1					COMPLETE
1	0.4976364755239833	2020-07-26 22:50:19.113352	2020-07-26 22:58:38.710046	0 days 00:08:19.596694000	0.5	0.007076547534308744	6	2				pyramid_2	COMPLETE
2	inf	2020-07-26 22:58:38.710635	2020-07-26 23:00:58.834068	0 days 00:02:20.123433000	0.0	0.02638068577557986	7	2				pyramid_4	COMPLETE
3	0.49910882820389335	2020-07-26 23:00:58.834613	2020-07-26 23:08:01.165626	0 days 00:07:02.331013000		0.0008484268456679902	8	1					COMPLETE
4	0.48908547221606546	2020-07-26 23:08:01.166150	2020-07-26 23:16:41.137701	0 days 00:08:39.971551000	0.05	7.844102675717149e-05	10	3					COMPLETE
5	0.4902578563055719	2020-07-26 23:16:41.138197	2020-07-26 23:27:55.328760	0 days 00:11:14.190563000	0.4	0.0010752102807157426	8	2				pyramid_2	COMPLETE
6	0.4885590967312527	2020-07-26 23:27:55.329258	2020-07-26 23:39:36.843266	0 days 00:11:41.514008000	0.45	7.853533718360919e-05	6	3		pyramid_2			COMPLETE
7	0.49805428776328214	2020-07-26 23:39:36.843805	2020-07-26 23:58:57.965474	0 days 00:19:21.121669000		0.0004534357388785396	6	1					COMPLETE
8	0.5001514146523686	2020-07-26 23:58:57.974544	2020-07-27 00:06:51.187407	0 days 00:07:53.212863000		0.0009832697563126125	10	1					COMPLETE
9	0.4896562224475596	2020-07-27 00:06:51.198332	2020-07-27 00:17:18.218430	0 days 00:10:27.020098000	0.35000000000000003	0.0003062997981915921	8	2				pyramid_4	COMPLETE
10	0.48906645553523487	2020-07-27 00:17:18.218956	2020-07-27 00:41:29.839073	0 days 00:24:11.620117000	0.15000000000000002	1.0213015310222473e-05	6	3		pyramid_2			COMPLETE
11	0.4889152384507813	2020-07-27 00:41:29.839613	2020-07-27 00:59:38.338073	0 days 00:18:08.498460000	0.15000000000000002	1.4356691558508722e-05	6	3		pyramid_2			COMPLETE
12	0.4884475940086703	2020-07-27 00:59:38.338608	2020-07-27 01:21:21.855842	0 days 00:21:43.517234000	0.2	1.3936291262714512e-05	7	3	flat				COMPLETE
13	0.4885443010206602	2020-07-27 01:21:21.856400	2020-07-27 01:35:15.873646	0 days 00:13:54.017246000	0.30000000000000004	4.411834146444422e-05	7	3	flat				COMPLETE
14	0.48855413886129323	2020-07-27 01:35:15.874194	2020-07-27 01:49:17.931801	0 days 00:14:02.057607000	0.25	4.019474389438787e-05	7	3	flat				COMPLETE
15	0.48843246573531457	2020-07-27 01:49:17.932355	2020-07-27 02:09:07.778933	0 days 00:19:49.846578000	0.30000000000000004	2.3493155020188784e-05	7	3	flat				COMPLETE
16	0.48909943593961996	2020-07-27 02:09:07.779483	2020-07-27 02:22:45.819919	0 days 00:13:38.040436000	0.15000000000000002	1.039051941888503e-05	9	3					COMPLETE
17	0.4891636932175587	2020-07-27 02:22:45.820469	2020-07-27 02:43:46.335232	0 days 00:21:00.514763000	0.25	2.4303206157293433e-05	7	2				flat	COMPLETE
18	0.48920262537562104	2020-07-27 02:43:46.335798	2020-07-27 02:52:50.135386	0 days 00:09:03.799588000	0.2	0.00017993239185282907	9	3					COMPLETE
19	0.4907212891404694	2020-07-27 02:52:50.135938	2020-07-27 03:05:46.027400	0 days 00:12:55.891462000	0.35000000000000003	0.0023128791342522208	7	3	flat				COMPLETE
20	0.489460040799837	2020-07-27 03:05:46.027964	2020-07-27 03:14:42.220211	0 days 00:08:56.192247000	0.1	0.00014193560570341905	9	2			pyramid_2		COMPLETE
21	0.4885683942956821	2020-07-27 03:14:42.220772	2020-07-27 03:32:47.889071	0 days 00:18:05.668299000	0.30000000000000004	3.1662229236870395e-05	7	3	flat				COMPLETE
22	0.4884732572227799	2020-07-27 03:32:47.889614	2020-07-27 03:52:06.954917	0 days 00:19:19.065303000	0.30000000000000004	2.088271626163348e-05	7	3	flat				COMPLETE
23	0.488935809690515	2020-07-27 03:52:06.959253	2020-07-27 04:06:00.792179	0 days 00:13:53.832926000	0.30000000000000004	1.905228381882165e-05	7	3	pyramid_2				COMPLETE
24	0.4884912223576918	2020-07-27 04:06:00.792762	2020-07-27 04:31:09.296671	0 days 00:25:08.503909000	0.2	1.0719395304593816e-05	7	3	flat				COMPLETE
