number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.49981497030826116	2020-07-26 18:21:50.032646	2020-07-26 18:29:49.214882	0 days 00:07:59.182236000		0.002863279627123924	7	1					COMPLETE
1	0.49743532901776133	2020-07-26 18:29:49.215504	2020-07-26 18:51:56.978122	0 days 00:22:07.762618000		5.566048841728135e-05	6	1					COMPLETE
2	0.4924605122535461	2020-07-26 18:51:56.978582	2020-07-26 19:04:22.727872	0 days 00:12:25.749290000	0.4	0.0034229667039165513	7	3	pyramid_2				COMPLETE
3	0.5076123034360387	2020-07-26 19:04:22.728464	2020-07-26 19:10:44.291994	0 days 00:06:21.563530000		0.00651732172837397	8	1					COMPLETE
4	0.48891501732689935	2020-07-26 19:10:44.292519	2020-07-26 19:19:11.339804	0 days 00:08:27.047285000	0.0	0.00012433659905930995	9	3					COMPLETE
5	0.4887474794921115	2020-07-26 19:19:11.340325	2020-07-26 19:33:47.538871	0 days 00:14:36.198546000	0.25	8.357531131424658e-05	7	2				flat	COMPLETE
6	0.48981690363416064	2020-07-26 19:33:47.551020	2020-07-26 19:48:11.819078	0 days 00:14:24.268058000	0.4	0.0006309873639447331	7	2				pyramid_2	COMPLETE
7	0.49746795633897894	2020-07-26 19:48:11.819848	2020-07-26 20:07:50.003234	0 days 00:19:38.183386000		5.0220249530403796e-05	7	1					COMPLETE
8	0.48893703415557915	2020-07-26 20:07:50.021459	2020-07-26 20:16:16.174535	0 days 00:08:26.153076000	0.1	0.0001124703772971184	9	2			flat		COMPLETE
9	0.489205947724846	2020-07-26 20:16:16.175108	2020-07-26 20:26:59.005397	0 days 00:10:42.830289000	0.5	0.00037083486721054383	6	3		pyramid_4			COMPLETE
10	0.48899567770661684	2020-07-26 20:26:59.005950	2020-07-26 20:40:43.168807	0 days 00:13:44.162857000	0.2	1.907201598376409e-05	10	2					COMPLETE
11	0.48914015878289296	2020-07-26 20:40:43.169351	2020-07-26 20:53:45.690635	0 days 00:13:02.521284000	0.0	1.1568701162249079e-05	9	3					COMPLETE
12	0.48867850964466614	2020-07-26 20:53:45.691171	2020-07-26 21:02:01.117762	0 days 00:08:15.426591000	0.25	0.00034016974418246866	9	3					COMPLETE
13	0.4896651597244193	2020-07-26 21:02:01.118271	2020-07-26 21:13:25.386874	0 days 00:11:24.268603000	0.25	0.0006565196142742501	8	2				flat	COMPLETE
14	0.4892012650927338	2020-07-26 21:13:25.388377	2020-07-26 21:22:08.427786	0 days 00:08:43.039409000	0.25	0.000296616128737976	10	3					COMPLETE
15	inf	2020-07-26 21:22:08.428283	2020-07-26 21:24:29.272940	0 days 00:02:20.844657000	0.35000000000000003	0.022531868004832818	8	2				pyramid_4	COMPLETE
16	0.49005137752982686	2020-07-26 21:24:29.273450	2020-07-26 21:32:14.405850	0 days 00:07:45.132400000	0.15000000000000002	0.0014599770802337275	9	3					COMPLETE
17	0.4890104413751581	2020-07-26 21:32:14.406362	2020-07-26 21:43:54.185256	0 days 00:11:39.778894000	0.30000000000000004	3.2540299807951736e-05	10	2					COMPLETE
18	0.48854674470263787	2020-07-26 21:43:54.185773	2020-07-26 21:51:59.461415	0 days 00:08:05.275642000	0.1	0.00016146636053424629	6	3		pyramid_2			COMPLETE
19	0.4884598134034301	2020-07-26 21:51:59.461972	2020-07-26 22:00:05.441079	0 days 00:08:05.979107000	0.1	0.00018758957445801533	6	3		pyramid_2			COMPLETE
20	0.48855230370846114	2020-07-26 22:00:05.441634	2020-07-26 22:07:36.348008	0 days 00:07:30.906374000	0.1	0.00014500866237923397	6	3		pyramid_2			COMPLETE
21	0.48850568071607753	2020-07-26 22:07:36.348555	2020-07-26 22:16:18.132580	0 days 00:08:41.784025000	0.1	0.00014655693351538598	6	3		pyramid_2			COMPLETE
22	0.48853524708375123	2020-07-26 22:16:18.133460	2020-07-26 22:25:01.453761	0 days 00:08:43.320301000	0.05	0.00018914491366295058	6	3		pyramid_2			COMPLETE
23	0.4888562712143149	2020-07-26 22:25:01.466139	2020-07-26 22:33:13.422873	0 days 00:08:11.956734000	0.05	0.000789161600675122	6	3		pyramid_2			COMPLETE
24	0.4885698965889404	2020-07-26 22:33:13.423425	2020-07-26 22:43:28.720008	0 days 00:10:15.296583000	0.05	0.0002025431894647767	6	3		flat			COMPLETE
