number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_3	state
0	0.5080321372854298	2020-07-27 16:37:44.005230	2020-07-27 16:45:02.191559	0 days 00:07:18.186329000	0.35000000000000003	0.003716261190135766	8	2			pyramid_4	COMPLETE
1	0.5014437201795907	2020-07-27 16:45:02.192099	2020-07-27 16:53:20.941515	0 days 00:08:18.749416000	0.4	0.0019184738902810652	8	3	pyramid_2			COMPLETE
2	0.5149418546347783	2020-07-27 16:53:20.942041	2020-07-27 17:00:28.325962	0 days 00:07:07.383921000	0.5	0.004753274544209695	8	2			pyramid_2	COMPLETE
3	0.503789254221423	2020-07-27 17:00:28.326507	2020-07-27 17:09:18.031206	0 days 00:08:49.704699000	0.4	1.7051128216360157e-05	6	2			pyramid_2	COMPLETE
4	0.4980457986502812	2020-07-27 17:09:18.031760	2020-07-27 17:17:03.015086	0 days 00:07:44.983326000	0.45	0.0002369483373147303	9	3				COMPLETE
5	0.5241491914683375	2020-07-27 17:17:03.015600	2020-07-27 17:22:45.717906	0 days 00:05:42.702306000		1.3236337915580766e-05	9	1				COMPLETE
6	0.5253557395935059	2020-07-27 17:22:45.718419	2020-07-27 17:28:24.368831	0 days 00:05:38.650412000		7.143959532559087e-05	9	1				COMPLETE
7	inf	2020-07-27 17:28:24.369342	2020-07-27 17:30:44.135736	0 days 00:02:19.766394000	0.05	0.027727753294778366	9	3				COMPLETE
8	0.5024418708406646	2020-07-27 17:30:44.136259	2020-07-27 17:39:50.608276	0 days 00:09:06.472017000	0.4	0.0055296446360873245	6	3		pyramid_2		COMPLETE
9	0.5237659539189832	2020-07-27 17:39:50.608801	2020-07-27 17:45:43.084099	0 days 00:05:52.475298000		0.0004277916562773756	6	1				COMPLETE
10	0.4966642172320136	2020-07-27 17:45:43.086706	2020-07-27 17:54:27.165769	0 days 00:08:44.079063000	0.1	0.00027463689528523324	10	3				COMPLETE
11	0.4970083549236429	2020-07-27 17:54:27.166300	2020-07-27 18:03:08.329458	0 days 00:08:41.163158000	0.1	0.0001982941801431716	10	3				COMPLETE
12	0.4971751753445329	2020-07-27 18:03:08.329959	2020-07-27 18:13:44.561226	0 days 00:10:36.231267000	0.1	8.596613874132227e-05	10	3				COMPLETE
13	0.4969457522030534	2020-07-27 18:13:44.561782	2020-07-27 18:24:09.217676	0 days 00:10:24.655894000	0.2	0.00011371285686974788	10	3				COMPLETE
14	0.5006737053049022	2020-07-27 18:24:09.218193	2020-07-27 18:32:10.740201	0 days 00:08:01.522008000	0.2	4.9700895873144706e-05	10	2				COMPLETE
15	0.4973086226364662	2020-07-27 18:32:10.740727	2020-07-27 18:42:39.222047	0 days 00:10:28.481320000	0.25	0.0010627559377628887	10	3				COMPLETE
16	0.5030496489426185	2020-07-27 18:42:39.222587	2020-07-27 18:49:43.502537	0 days 00:07:04.279950000	0.2	3.468939137719114e-05	7	2			flat	COMPLETE
17	0.4974961680971343	2020-07-27 18:49:43.503056	2020-07-27 18:58:35.452820	0 days 00:08:51.949764000	0.0	0.0002211572880575954	10	3				COMPLETE
18	0.49965668050831763	2020-07-27 18:58:35.453359	2020-07-27 19:05:29.882377	0 days 00:06:54.429018000	0.25	0.0008222961050296245	9	3				COMPLETE
19	0.5010565676590492	2020-07-27 19:05:29.882899	2020-07-27 19:11:58.120686	0 days 00:06:28.237787000	0.15000000000000002	0.00012226639999916384	7	2			flat	COMPLETE
20	0.5020774946936246	2020-07-27 19:11:58.121186	2020-07-27 19:22:24.846757	0 days 00:10:26.725571000	0.0	2.7224628809339436e-05	10	3				COMPLETE
21	0.49690296349361024	2020-07-27 19:22:24.847268	2020-07-27 19:30:58.312840	0 days 00:08:33.465572000	0.1	0.0002656436200830266	10	3				COMPLETE
22	0.4973536929294981	2020-07-27 19:30:58.314953	2020-07-27 19:41:34.495356	0 days 00:10:36.180403000	0.1	0.0005359774405059568	10	3				COMPLETE
23	0.4962772036848397	2020-07-27 19:41:34.496891	2020-07-27 19:49:27.690610	0 days 00:07:53.193719000	0.15000000000000002	0.00031862067232485446	9	3				COMPLETE
24	0.4971217708719188	2020-07-27 19:49:27.691124	2020-07-27 19:58:53.987802	0 days 00:09:26.296678000	0.05	0.00040753512289429413	9	3				COMPLETE
