number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.4943192934170607	2020-07-28 19:17:13.449738	2020-07-28 19:23:50.621202	0 days 00:06:37.171464000	0.15000000000000002	0.0003223338384382409	7	3	flat			COMPLETE
1	inf	2020-07-28 19:23:50.621762	2020-07-28 19:26:15.527022	0 days 00:02:24.905260000	0.5	0.012773856825431303	10	2				COMPLETE
2	0.4885029158453094	2020-07-28 19:26:15.527563	2020-07-28 19:32:19.425876	0 days 00:06:03.898313000		1.2479963883758359e-05	10	1				COMPLETE
3	0.4948791481015818	2020-07-28 19:32:19.426415	2020-07-28 19:38:58.695059	0 days 00:06:39.268644000	0.2	0.0001288241659923033	9	3				COMPLETE
4	0.4876367050876949	2020-07-28 19:38:58.695560	2020-07-28 19:44:42.499044	0 days 00:05:43.803484000		0.0007916218708735969	10	1				COMPLETE
5	0.49599218489615715	2020-07-28 19:44:42.499531	2020-07-28 19:54:48.336774	0 days 00:10:05.837243000	0.1	0.004273298206810376	10	3				COMPLETE
6	inf	2020-07-28 19:54:48.337237	2020-07-28 19:57:13.352178	0 days 00:02:25.014941000		0.025085162427805733	10	1				COMPLETE
7	0.49767156641089105	2020-07-28 19:57:13.352663	2020-07-28 20:03:07.830708	0 days 00:05:54.478045000	0.0	0.0001707469461262069	9	2		flat		COMPLETE
8	0.48837754957141194	2020-07-28 20:03:07.831222	2020-07-28 20:09:50.149409	0 days 00:06:42.318187000		0.00017612341984775924	7	1				COMPLETE
9	0.49874029251399943	2020-07-28 20:09:50.149887	2020-07-28 20:15:42.107869	0 days 00:05:51.957982000	0.25	0.001654976294392829	6	2			flat	COMPLETE
10	0.4881615221926922	2020-07-28 20:15:42.108345	2020-07-28 20:21:48.809617	0 days 00:06:06.701272000		1.834546455829061e-05	8	1				COMPLETE
11	0.4880667961248774	2020-07-28 20:21:48.810097	2020-07-28 20:27:59.154541	0 days 00:06:10.344444000		1.6850066232772904e-05	8	1				COMPLETE
12	0.48756613406522276	2020-07-28 20:27:59.178051	2020-07-28 20:33:46.576522	0 days 00:05:47.398471000		0.0010319749402795016	8	1				COMPLETE
13	0.4876398595106697	2020-07-28 20:33:46.577007	2020-07-28 20:40:17.427204	0 days 00:06:30.850197000		0.0012052468695798015	9	1				COMPLETE
14	0.49588989935980904	2020-07-28 20:40:17.427666	2020-07-28 20:46:04.869661	0 days 00:05:47.441995000	0.5	0.0013817841663943942	6	2			pyramid_4	COMPLETE
15	0.4885915159387923	2020-07-28 20:46:04.870150	2020-07-28 20:51:40.967406	0 days 00:05:36.097256000		5.671747982716594e-05	7	1				COMPLETE
16	0.5048051275719312	2020-07-28 20:51:40.967879	2020-07-28 20:57:42.170293	0 days 00:06:01.202414000	0.35000000000000003	0.004618821943868167	9	2		pyramid_2		COMPLETE
17	0.487529225514415	2020-07-28 20:57:42.170778	2020-07-28 21:03:22.215301	0 days 00:05:40.044523000		0.00039771314375638164	8	1				COMPLETE
18	0.4875659939478957	2020-07-28 21:03:22.215779	2020-07-28 21:09:31.450424	0 days 00:06:09.234645000		0.00043274521634767795	8	1				COMPLETE
19	0.4862732250327176	2020-07-28 21:09:31.450912	2020-07-28 21:15:54.039742	0 days 00:06:22.588830000	0.35000000000000003	5.506355534012205e-05	7	2			pyramid_2	COMPLETE
20	0.48612421550126755	2020-07-28 21:15:54.040331	2020-07-28 21:22:15.143019	0 days 00:06:21.102688000	0.35000000000000003	4.888810555552879e-05	7	2			pyramid_2	COMPLETE
21	0.4860559907301035	2020-07-28 21:22:15.143574	2020-07-28 21:28:19.489344	0 days 00:06:04.345770000	0.35000000000000003	4.7228110144287966e-05	7	2			pyramid_2	COMPLETE
22	0.48594696405142623	2020-07-28 21:28:19.489917	2020-07-28 21:34:54.200793	0 days 00:06:34.710876000	0.35000000000000003	4.282920823761728e-05	7	2			pyramid_2	COMPLETE
23	0.4859627239385819	2020-07-28 21:34:54.217858	2020-07-28 21:41:18.641791	0 days 00:06:24.423933000	0.35000000000000003	3.459877817766419e-05	6	2			pyramid_2	COMPLETE
24	0.48618134101667554	2020-07-28 21:41:18.643347	2020-07-28 21:47:02.129117	0 days 00:05:43.485770000	0.4	3.033682713915477e-05	6	2			pyramid_2	COMPLETE
