number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5410303004911576	2020-07-28 07:18:21.223443	2020-07-28 07:24:48.863907	0 days 00:06:27.640464000	0.30000000000000004	5.254446428116682e-05	7	2				pyramid_2	COMPLETE
1	0.5420058919770016	2020-07-28 07:24:48.864455	2020-07-28 07:33:11.616751	0 days 00:08:22.752296000	0.35000000000000003	1.264622021305255e-05	6	3		pyramid_4			COMPLETE
2	0.5439072007298154	2020-07-28 07:33:11.617307	2020-07-28 07:41:17.726789	0 days 00:08:06.109482000	0.0	0.008594429455973959	10	3					COMPLETE
3	0.5421258029617323	2020-07-28 07:41:17.727360	2020-07-28 07:47:21.171292	0 days 00:06:03.443932000	0.1	0.00010565976144023718	7	2				flat	COMPLETE
4	0.5424802934628056	2020-07-28 07:47:21.171849	2020-07-28 07:56:13.780917	0 days 00:08:52.609068000		0.0001605980652535637	7	1					COMPLETE
5	0.5409403749831897	2020-07-28 07:56:13.781459	2020-07-28 08:02:18.806493	0 days 00:06:05.025034000	0.4	9.678013452936315e-05	8	2				flat	COMPLETE
6	0.5437897581712636	2020-07-28 08:02:18.807052	2020-07-28 08:12:11.642533	0 days 00:09:52.835481000		0.0037111929744473326	7	1					COMPLETE
7	inf	2020-07-28 08:12:11.643077	2020-07-28 08:14:53.878328	0 days 00:02:42.235251000	0.0	0.009598275451902605	9	3					COMPLETE
8	0.5425226462892891	2020-07-28 08:14:53.878902	2020-07-28 08:23:51.534501	0 days 00:08:57.655599000		0.0006845029397737163	6	1					COMPLETE
9	0.5417032576779366	2020-07-28 08:23:51.549709	2020-07-28 08:30:45.240468	0 days 00:06:53.690759000	0.1	2.6511959270323654e-05	9	2			pyramid_2		COMPLETE
10	0.5420582001953395	2020-07-28 08:30:45.241014	2020-07-28 08:36:44.312534	0 days 00:05:59.071520000	0.5	0.0006938195605201437	9	2			flat		COMPLETE
11	0.5415785005604873	2020-07-28 08:36:44.313072	2020-07-28 08:43:28.094037	0 days 00:06:43.780965000	0.35000000000000003	5.071098890702283e-05	8	2				pyramid_2	COMPLETE
12	0.5415904665912389	2020-07-28 08:43:28.107425	2020-07-28 08:49:23.266293	0 days 00:05:55.158868000	0.45	0.0002401554233098357	8	2				flat	COMPLETE
13	0.5411572501859656	2020-07-28 08:49:23.266845	2020-07-28 08:58:13.668564	0 days 00:08:50.401719000	0.25	1.1428726592408324e-05	7	2				pyramid_2	COMPLETE
14	0.5420883792570268	2020-07-28 08:58:13.669155	2020-07-28 09:04:58.035778	0 days 00:06:44.366623000	0.35000000000000003	4.173321581983116e-05	8	3	pyramid_2				COMPLETE
15	0.5425221645041549	2020-07-28 09:04:58.036334	2020-07-28 09:13:49.222853	0 days 00:08:51.186519000		0.00032145094944291966	7	1					COMPLETE
16	0.5417773990647968	2020-07-28 09:13:49.223395	2020-07-28 09:19:49.969649	0 days 00:06:00.746254000	0.25	0.0018456534339975003	6	2				pyramid_4	COMPLETE
17	0.5414931268531806	2020-07-28 09:19:49.970171	2020-07-28 09:25:56.530979	0 days 00:06:06.560808000	0.45	9.727764810862484e-05	10	2					COMPLETE
18	0.5426448325436269	2020-07-28 09:25:56.531519	2020-07-28 09:32:32.957165	0 days 00:06:36.425646000		2.397493683956313e-05	8	1					COMPLETE
19	0.5420965064948475	2020-07-28 09:32:32.957706	2020-07-28 09:38:35.807683	0 days 00:06:02.849977000	0.30000000000000004	7.62185361761714e-05	9	3					COMPLETE
20	0.5434837635826159	2020-07-28 09:38:35.808241	2020-07-28 09:44:26.272042	0 days 00:05:50.463801000	0.15000000000000002	0.0003237036626028569	7	2				pyramid_2	COMPLETE
21	0.5412256585752722	2020-07-28 09:44:26.272571	2020-07-28 09:53:31.290244	0 days 00:09:05.017673000	0.25	1.2916767451458233e-05	7	2				pyramid_2	COMPLETE
22	0.541169844123982	2020-07-28 09:53:31.290795	2020-07-28 10:00:31.182628	0 days 00:06:59.891833000	0.2	2.061420409965885e-05	8	2				pyramid_2	COMPLETE
23	0.5402666358947754	2020-07-28 10:00:31.183169	2020-07-28 10:10:04.390433	0 days 00:09:33.207264000	0.4	1.1204712682613397e-05	6	2				flat	COMPLETE
24	0.5405815645617579	2020-07-28 10:10:04.390987	2020-07-28 10:16:27.677454	0 days 00:06:23.286467000	0.4	4.5495480532974744e-05	6	2				flat	COMPLETE
