number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5264039836853189	2020-07-28 14:13:43.605163	2020-07-28 14:20:25.536484	0 days 00:06:41.931321000	0.2	3.8499078085017224e-05	7	2				pyramid_4	COMPLETE
1	0.5295875764774285	2020-07-28 14:20:25.537151	2020-07-28 14:26:12.113632	0 days 00:05:46.576481000		0.00146626517959826	7	1					COMPLETE
2	inf	2020-07-28 14:26:12.114170	2020-07-28 14:29:38.767725	0 days 00:03:26.653555000	0.1	0.01025365556322214	10	3					COMPLETE
3	0.5268466630660782	2020-07-28 14:29:38.768306	2020-07-28 14:35:57.255797	0 days 00:06:18.487491000	0.05	0.002796703646890111	9	3					COMPLETE
4	0.5277709934516814	2020-07-28 14:35:57.256347	2020-07-28 14:42:10.770010	0 days 00:06:13.513663000	0.0	0.007236395048793873	6	3		flat			COMPLETE
5	0.5299268646510062	2020-07-28 14:42:10.770581	2020-07-28 14:48:01.527127	0 days 00:05:50.756546000	0.2	0.0011859081051013485	8	2				flat	COMPLETE
6	0.5272975292121489	2020-07-28 14:48:01.527712	2020-07-28 14:54:27.082203	0 days 00:06:25.554491000	0.30000000000000004	2.669260600462502e-05	6	3		pyramid_4			COMPLETE
7	0.5300714830825225	2020-07-28 14:54:27.082799	2020-07-28 15:00:21.009815	0 days 00:05:53.927016000		4.106893032152762e-05	10	1					COMPLETE
8	0.5256534060909093	2020-07-28 15:00:21.010390	2020-07-28 15:06:17.817628	0 days 00:05:56.807238000	0.05	0.00012171067782477883	8	3	flat				COMPLETE
9	0.5297577462121866	2020-07-28 15:06:17.818191	2020-07-28 15:12:09.514819	0 days 00:05:51.696628000		0.0007849425962271165	7	1					COMPLETE
10	0.524782608097435	2020-07-28 15:12:09.515387	2020-07-28 15:17:56.114192	0 days 00:05:46.598805000	0.45	0.00013875493402647603	9	2			flat		COMPLETE
11	0.5244167184377188	2020-07-28 15:17:56.144438	2020-07-28 15:23:42.327687	0 days 00:05:46.183249000	0.5	0.00013529418473403059	9	2			flat		COMPLETE
12	0.5262596808786839	2020-07-28 15:23:42.328258	2020-07-28 15:29:27.289756	0 days 00:05:44.961498000	0.5	0.0001997718211263784	9	2			flat		COMPLETE
13	0.5251276616153554	2020-07-28 15:29:27.290325	2020-07-28 15:35:11.085472	0 days 00:05:43.795147000	0.5	0.0002327192557706876	9	2			flat		COMPLETE
14	0.5252819663625954	2020-07-28 15:35:11.086046	2020-07-28 15:42:28.004308	0 days 00:07:16.918262000	0.4	1.1631867252679257e-05	9	2			flat		COMPLETE
15	0.5259495339858788	2020-07-28 15:42:28.004869	2020-07-28 15:48:41.251549	0 days 00:06:13.246680000	0.4	9.845102923303977e-05	10	2					COMPLETE
16	0.5299448638385353	2020-07-28 15:48:41.252098	2020-07-28 15:55:52.620272	0 days 00:07:11.368174000		0.0004638840367790054	8	1					COMPLETE
17	0.5256786025969497	2020-07-28 15:55:52.620819	2020-07-28 16:03:06.223199	0 days 00:07:13.602380000	0.4	1.0019721415082537e-05	9	2			pyramid_2		COMPLETE
18	0.5257464031306053	2020-07-28 16:03:06.223770	2020-07-28 16:09:18.116663	0 days 00:06:11.892893000	0.5	8.08470848548568e-05	10	2					COMPLETE
19	0.5296549722236973	2020-07-28 16:09:18.117216	2020-07-28 16:15:06.818526	0 days 00:05:48.701310000		0.0003648498503294476	9	1					COMPLETE
20	0.5257814265036702	2020-07-28 16:15:06.819101	2020-07-28 16:22:16.879153	0 days 00:07:10.060052000	0.30000000000000004	1.7444134187458465e-05	8	2				pyramid_2	COMPLETE
21	0.525265804687644	2020-07-28 16:22:16.879721	2020-07-28 16:28:13.066479	0 days 00:05:56.186758000	0.5	0.00022436156452668984	9	2			flat		COMPLETE
22	0.5249695242272694	2020-07-28 16:28:13.086821	2020-07-28 16:34:13.083921	0 days 00:05:59.997100000	0.45	0.00021928792266522122	9	2			flat		COMPLETE
23	0.5258247443979692	2020-07-28 16:34:13.084476	2020-07-28 16:40:23.651978	0 days 00:06:10.567502000	0.45	6.820652025727154e-05	10	2					COMPLETE
24	0.5255706033658883	2020-07-28 16:40:23.652549	2020-07-28 16:46:15.202596	0 days 00:05:51.550047000	0.35000000000000003	0.00012857374691420886	9	2			flat		COMPLETE
