number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5968967167259587	2020-07-28 19:17:02.565740	2020-07-28 19:22:51.126136	0 days 00:05:48.560396000	0.2	0.01006553770953566	7	2				pyramid_2	COMPLETE
1	0.5572052674285157	2020-07-28 19:22:51.126682	2020-07-28 19:28:29.185700	0 days 00:05:38.059018000		0.006776487271450992	7	1					COMPLETE
2	0.5540242072974361	2020-07-28 19:28:29.186203	2020-07-28 19:34:59.614254	0 days 00:06:30.428051000	0.5	1.651463882025017e-05	10	2					COMPLETE
3	0.5526102111745061	2020-07-28 19:34:59.614798	2020-07-28 19:40:54.539260	0 days 00:05:54.924462000	0.2	4.340795556076011e-05	9	2			pyramid_2		COMPLETE
4	0.5716819002785786	2020-07-28 19:40:54.539839	2020-07-28 19:46:51.980583	0 days 00:05:57.440744000	0.5	0.0012845421396922116	6	3		pyramid_4			COMPLETE
5	0.5545526517046466	2020-07-28 19:46:51.981139	2020-07-28 19:54:06.210336	0 days 00:07:14.229197000		0.00022552315386189506	10	1					COMPLETE
6	0.5593188260745612	2020-07-28 19:54:06.210888	2020-07-28 19:59:46.711048	0 days 00:05:40.500160000	0.0	0.00011851451660025652	7	2				pyramid_2	COMPLETE
7	0.5549921526214938	2020-07-28 19:59:46.711621	2020-07-28 20:06:43.884057	0 days 00:06:57.172436000		0.0010591816960830863	8	1					COMPLETE
8	0.5583548456277853	2020-07-28 20:06:43.884629	2020-07-28 20:12:40.485646	0 days 00:05:56.601017000		0.015282867213362488	6	1					COMPLETE
9	0.5731282285314635	2020-07-28 20:12:40.486187	2020-07-28 20:19:13.987895	0 days 00:06:33.501708000	0.0	0.003240958139207823	7	3	flat				COMPLETE
10	0.5544252317552327	2020-07-28 20:19:13.988461	2020-07-28 20:25:31.727640	0 days 00:06:17.739179000	0.25	1.0674350817739286e-05	9	3					COMPLETE
11	0.55340192935928	2020-07-28 20:25:31.728196	2020-07-28 20:32:08.750583	0 days 00:06:37.022387000	0.25	1.6232331730113278e-05	10	2					COMPLETE
12	0.5528624079184251	2020-07-28 20:32:08.751154	2020-07-28 20:38:08.533129	0 days 00:05:59.781975000	0.25	4.21626600850159e-05	9	2			pyramid_2		COMPLETE
13	0.5535695601507351	2020-07-28 20:38:08.533665	2020-07-28 20:44:19.407084	0 days 00:06:10.873419000	0.15000000000000002	6.247604165632602e-05	9	2			pyramid_2		COMPLETE
14	0.5527003824667649	2020-07-28 20:44:19.407660	2020-07-28 20:50:17.476580	0 days 00:05:58.068920000	0.35000000000000003	4.13493005320706e-05	9	2			pyramid_2		COMPLETE
15	0.5697661445479446	2020-07-28 20:50:17.477135	2020-07-28 20:56:20.870462	0 days 00:06:03.393327000	0.4	0.00028547883688795236	8	3	pyramid_2				COMPLETE
16	0.5527882621314775	2020-07-28 20:56:20.871009	2020-07-28 21:02:16.925269	0 days 00:05:56.054260000	0.35000000000000003	3.924194718763051e-05	9	2			pyramid_2		COMPLETE
17	0.5573909682380324	2020-07-28 21:02:16.925807	2020-07-28 21:08:02.687152	0 days 00:05:45.761345000	0.35000000000000003	0.00010563115982288735	9	2			flat		COMPLETE
18	0.5566884733430828	2020-07-28 21:08:02.687680	2020-07-28 21:15:03.332335	0 days 00:07:00.644655000		2.7161821271601222e-05	8	1					COMPLETE
19	0.5717056620166986	2020-07-28 21:15:03.332863	2020-07-28 21:23:17.752966	0 days 00:08:14.420103000	0.1	0.0002916697527894799	10	3					COMPLETE
20	0.5579366207290016	2020-07-28 21:23:17.776857	2020-07-28 21:29:16.686376	0 days 00:05:58.909519000	0.4	9.513102923273385e-05	9	2			pyramid_2		COMPLETE
21	0.5525945045787782	2020-07-28 21:29:16.686909	2020-07-28 21:35:10.750847	0 days 00:05:54.063938000	0.35000000000000003	3.131577308132762e-05	9	2			pyramid_2		COMPLETE
22	0.5536534237886716	2020-07-28 21:35:10.751455	2020-07-28 21:41:46.962567	0 days 00:06:36.211112000	0.35000000000000003	1.177404315507403e-05	9	2			pyramid_2		COMPLETE
23	0.5566414900823757	2020-07-28 21:41:46.963122	2020-07-28 21:47:27.060516	0 days 00:05:40.097394000	0.30000000000000004	2.614358566693764e-05	8	2				flat	COMPLETE
24	0.554004656949425	2020-07-28 21:47:27.061076	2020-07-28 21:53:28.121753	0 days 00:06:01.060677000	0.45	6.368474053139865e-05	10	2					COMPLETE
