number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.7896133599049427	2020-07-28 16:47:22.293313	2020-07-28 16:53:42.171346	0 days 00:06:19.878033000	0.45	0.0011063632995470323	7	2			pyramid_2	COMPLETE
1	0.7888626473064518	2020-07-28 16:53:42.171923	2020-07-28 16:59:50.213338	0 days 00:06:08.041415000	0.30000000000000004	0.004455092992235982	10	2				COMPLETE
2	0.7904159491662954	2020-07-28 16:59:50.213882	2020-07-28 17:05:28.360104	0 days 00:05:38.146222000		1.312159620344932e-05	8	1				COMPLETE
3	0.7910208799596596	2020-07-28 17:05:28.360635	2020-07-28 17:12:32.935619	0 days 00:07:04.574984000		0.004827474831002413	6	1				COMPLETE
4	0.785247415215998	2020-07-28 17:12:32.936132	2020-07-28 17:18:40.497475	0 days 00:06:07.561343000	0.2	5.5395628824545556e-05	8	3	pyramid_2			COMPLETE
5	inf	2020-07-28 17:18:40.498077	2020-07-28 17:21:05.243331	0 days 00:02:24.745254000	0.5	0.01915170404191525	10	2				COMPLETE
6	0.8125059414657562	2020-07-28 17:21:05.243886	2020-07-28 17:26:45.246021	0 days 00:05:40.002135000		0.008356627643087186	9	1				COMPLETE
7	0.7847460543730601	2020-07-28 17:26:45.246561	2020-07-28 17:32:36.582300	0 days 00:05:51.335739000	0.15000000000000002	8.132219778451865e-05	9	2		flat		COMPLETE
8	0.7864344672920639	2020-07-28 17:32:36.582829	2020-07-28 17:38:28.882651	0 days 00:05:52.299822000	0.30000000000000004	0.00011948489714535612	7	2			pyramid_4	COMPLETE
9	inf	2020-07-28 17:38:28.883192	2020-07-28 17:40:53.890659	0 days 00:02:25.007467000		0.012073205393981061	10	1				COMPLETE
10	0.7882738390764303	2020-07-28 17:40:53.891205	2020-07-28 17:50:37.886281	0 days 00:09:43.995076000	0.0	0.00021402722393921688	9	3				COMPLETE
11	0.7848901234162159	2020-07-28 17:50:37.886819	2020-07-28 17:56:50.412638	0 days 00:06:12.525819000	0.1	2.0168958491657518e-05	8	3	pyramid_2			COMPLETE
12	0.7848540188187595	2020-07-28 17:56:50.433757	2020-07-28 18:03:15.275607	0 days 00:06:24.841850000	0.05	1.2688183590038442e-05	9	3				COMPLETE
13	0.7851804642816438	2020-07-28 18:03:15.276147	2020-07-28 18:09:40.912934	0 days 00:06:25.636787000	0.0	2.754074991753649e-05	9	3				COMPLETE
14	0.7858828833119341	2020-07-28 18:09:40.913470	2020-07-28 18:16:01.810254	0 days 00:06:20.896784000	0.15000000000000002	0.0005890200529768816	9	3				COMPLETE
15	0.7865878731131448	2020-07-28 18:16:01.810789	2020-07-28 18:22:08.453481	0 days 00:06:06.642692000	0.05	1.0057549667870243e-05	9	2		flat		COMPLETE
16	0.7844181897933244	2020-07-28 18:22:08.454018	2020-07-28 18:28:29.694192	0 days 00:06:21.240174000	0.2	5.299632396176143e-05	10	3				COMPLETE
17	0.7853776431388642	2020-07-28 18:28:29.694699	2020-07-28 18:34:36.664371	0 days 00:06:06.969672000	0.25	0.00011317976431688686	10	2				COMPLETE
18	0.7852584991410106	2020-07-28 18:34:36.664904	2020-07-28 18:40:51.828158	0 days 00:06:15.163254000	0.4	4.015377204360011e-05	10	3				COMPLETE
19	0.7853604781839161	2020-07-28 18:40:51.828692	2020-07-28 18:46:30.510713	0 days 00:05:38.682021000	0.15000000000000002	0.00028092519149595176	7	2			flat	COMPLETE
20	0.7941232047964962	2020-07-28 18:46:30.511237	2020-07-28 18:52:10.797330	0 days 00:05:40.286093000		7.349398993799877e-05	10	1				COMPLETE
21	0.7845398829308646	2020-07-28 18:52:10.797839	2020-07-28 18:58:33.796339	0 days 00:06:22.998500000	0.1	1.2931269827235003e-05	9	3				COMPLETE
22	0.7847971423008855	2020-07-28 18:58:33.796871	2020-07-28 19:04:50.556638	0 days 00:06:16.759767000	0.2	2.6050768710127002e-05	9	3				COMPLETE
23	0.7880478981618434	2020-07-28 19:04:50.557160	2020-07-28 19:11:14.118757	0 days 00:06:23.561597000	0.1	0.00018057124393421964	8	3	flat			COMPLETE
24	0.7851859709461143	2020-07-28 19:11:14.119293	2020-07-28 19:17:09.344693	0 days 00:05:55.225400000	0.2	6.0373631565206084e-05	9	3				COMPLETE
