number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.8061885995692081	2020-07-28 14:45:33.072483	2020-07-28 14:51:23.590458	0 days 00:05:50.517975000	0.25	0.0013449912241903052	6	3		flat			COMPLETE
1	0.807152485181406	2020-07-28 14:51:23.591017	2020-07-28 14:59:16.346956	0 days 00:07:52.755939000	0.15000000000000002	0.004970163294788638	8	2				pyramid_4	COMPLETE
2	0.8361379259422743	2020-07-28 14:59:16.347488	2020-07-28 15:05:02.789843	0 days 00:05:46.442355000	0.1	0.02967332662292208	7	3	flat				COMPLETE
3	0.8016852954304894	2020-07-28 15:05:02.790391	2020-07-28 15:13:19.410410	0 days 00:08:16.620019000	0.25	0.002757757380709414	8	3	pyramid_2				COMPLETE
4	0.8131511238494998	2020-07-28 15:13:19.410968	2020-07-28 15:21:07.269697	0 days 00:07:47.858729000		8.08167891336797e-05	7	1					COMPLETE
5	inf	2020-07-28 15:21:07.270256	2020-07-28 15:23:31.856685	0 days 00:02:24.586429000	0.25	0.029136202144459267	9	3					COMPLETE
6	0.8126026534454506	2020-07-28 15:23:31.857218	2020-07-28 15:30:50.377328	0 days 00:07:18.520110000		0.00048488962519767847	6	1					COMPLETE
7	0.8022284772060267	2020-07-28 15:30:50.377886	2020-07-28 15:36:35.592739	0 days 00:05:45.214853000	0.1	0.00021713448217210323	6	3		flat			COMPLETE
8	0.8142701384088995	2020-07-28 15:36:35.593334	2020-07-28 15:42:54.677049	0 days 00:06:19.083715000		1.1403787275004027e-05	6	1					COMPLETE
9	0.804432361489078	2020-07-28 15:42:54.677602	2020-07-28 15:50:19.943338	0 days 00:07:25.265736000	0.5	1.8333298999826694e-05	9	3					COMPLETE
10	0.8079134746397677	2020-07-28 15:50:19.944215	2020-07-28 15:57:23.770318	0 days 00:07:03.826103000	0.45	0.004689655222373833	10	2					COMPLETE
11	0.8003525865154612	2020-07-28 15:57:23.770865	2020-07-28 16:05:25.117933	0 days 00:08:01.347068000	0.0	0.00020767192939449123	8	2				flat	COMPLETE
12	0.8074291547711727	2020-07-28 16:05:25.118511	2020-07-28 16:12:14.421530	0 days 00:06:49.303019000	0.35000000000000003	0.003149350726247464	8	2				flat	COMPLETE
13	0.8062035568299731	2020-07-28 16:12:14.422076	2020-07-28 16:19:35.807121	0 days 00:07:21.385045000	0.0	8.524492293918693e-05	9	2			flat		COMPLETE
14	0.8111271576248784	2020-07-28 16:19:35.807669	2020-07-28 16:26:36.127594	0 days 00:07:00.319925000	0.35000000000000003	0.0011394976694882135	7	2				flat	COMPLETE
15	0.8077857383402518	2020-07-28 16:26:36.128110	2020-07-28 16:34:43.016737	0 days 00:08:06.888627000	0.0	0.011370213971964955	8	3	pyramid_2				COMPLETE
16	0.812352976573273	2020-07-28 16:34:43.017299	2020-07-28 16:42:41.739975	0 days 00:07:58.722676000		0.00015136364955690821	10	1					COMPLETE
17	0.804918875261192	2020-07-28 16:42:41.740510	2020-07-28 16:53:12.037090	0 days 00:10:30.296580000	0.2	3.540720910872478e-05	9	2			pyramid_2		COMPLETE
18	0.8038141458356401	2020-07-28 16:53:12.037609	2020-07-28 17:01:07.180680	0 days 00:07:55.143071000	0.35000000000000003	0.0005354149746976872	7	3	pyramid_2				COMPLETE
19	0.802859479546338	2020-07-28 17:01:07.181240	2020-07-28 17:08:55.386330	0 days 00:07:48.205090000	0.30000000000000004	0.0015603095543180658	8	2				pyramid_2	COMPLETE
20	0.8126780287688549	2020-07-28 17:08:55.386887	2020-07-28 17:16:45.673228	0 days 00:07:50.286341000		0.00027701686853335395	8	1					COMPLETE
21	0.8043292502086111	2020-07-28 17:16:45.687073	2020-07-28 17:24:46.195644	0 days 00:08:00.508571000	0.05	0.0002463365934213866	7	3	pyramid_2				COMPLETE
22	0.8041598387316331	2020-07-28 17:24:46.196173	2020-07-28 17:32:28.021156	0 days 00:07:41.824983000	0.1	6.263931406846726e-05	9	3					COMPLETE
23	0.8034846456718333	2020-07-28 17:32:28.022671	2020-07-28 17:40:59.527412	0 days 00:08:31.504741000	0.15000000000000002	0.00017334833676578204	8	3	pyramid_2				COMPLETE
24	0.8059341649156366	2020-07-28 17:40:59.527954	2020-07-28 17:48:55.460005	0 days 00:07:55.932051000	0.05	0.0004095148001115701	7	3	flat				COMPLETE
