number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.6904483710032336	2020-07-28 15:40:27.542673	2020-07-28 15:48:53.959562	0 days 00:08:26.416889000	0.45	0.0006934166508281513	10	3					COMPLETE
1	0.7066621351483358	2020-07-28 15:48:53.960100	2020-07-28 15:55:46.868372	0 days 00:06:52.908272000		0.0013417223375268383	7	1					COMPLETE
2	0.6960745060950715	2020-07-28 15:55:46.868877	2020-07-28 16:01:24.052447	0 days 00:05:37.183570000	0.35000000000000003	0.0024040023231569124	8	2				flat	COMPLETE
3	0.7075569980606811	2020-07-28 16:01:24.053044	2020-07-28 16:08:14.916802	0 days 00:06:50.863758000		0.0007697204458906093	8	1					COMPLETE
4	0.7071477798652162	2020-07-28 16:08:14.917319	2020-07-28 16:15:08.618271	0 days 00:06:53.700952000		0.0008618022432457528	8	1					COMPLETE
5	0.707806516165054	2020-07-28 16:15:08.618772	2020-07-28 16:21:18.872703	0 days 00:06:10.253931000		0.00019839676697110098	10	1					COMPLETE
6	0.7058440834947692	2020-07-28 16:21:18.873212	2020-07-28 16:26:54.517632	0 days 00:05:35.644420000		4.215979873317799e-05	7	1					COMPLETE
7	0.7054125723350502	2020-07-28 16:26:54.518140	2020-07-28 16:32:30.520506	0 days 00:05:36.002366000		2.886149445457544e-05	7	1					COMPLETE
8	inf	2020-07-28 16:32:30.521001	2020-07-28 16:34:57.311072	0 days 00:02:26.790071000		0.023033026824901038	8	1					COMPLETE
9	0.6995857266709616	2020-07-28 16:34:57.311627	2020-07-28 16:41:38.296547	0 days 00:06:40.984920000	0.0	8.843257116600126e-05	7	3	flat				COMPLETE
10	inf	2020-07-28 16:41:38.297089	2020-07-28 16:44:06.867698	0 days 00:02:28.570609000	0.5	0.008068909591767015	10	3					COMPLETE
11	0.7002414587429726	2020-07-28 16:44:06.868202	2020-07-28 16:49:38.694223	0 days 00:05:31.826021000	0.4	0.004243191837845225	9	2			flat		COMPLETE
12	0.6963813520486543	2020-07-28 16:49:38.694730	2020-07-28 16:55:18.927693	0 days 00:05:40.232963000	0.30000000000000004	0.0035209365283482576	9	2			pyramid_2		COMPLETE
13	0.6893403731278519	2020-07-28 16:55:18.928177	2020-07-28 17:03:00.355646	0 days 00:07:41.427469000	0.5	0.0001964289060231378	6	3		pyramid_4			COMPLETE
14	0.6932652289719765	2020-07-28 17:03:00.365450	2020-07-28 17:19:09.248524	0 days 00:16:08.883074000	0.5	1.051060190900021e-05	6	3		pyramid_4			COMPLETE
15	0.6896968120284606	2020-07-28 17:19:09.249048	2020-07-28 17:26:46.920618	0 days 00:07:37.671570000	0.1	0.00031343761311291706	6	3		pyramid_4			COMPLETE
16	0.6897749518343177	2020-07-28 17:26:46.932188	2020-07-28 17:34:31.657265	0 days 00:07:44.725077000	0.1	0.00033536026024809135	6	3		pyramid_4			COMPLETE
17	0.6891786944647899	2020-07-28 17:34:31.657834	2020-07-28 17:45:00.641658	0 days 00:10:28.983824000	0.15000000000000002	0.00020607059518454998	6	3		pyramid_4			COMPLETE
18	0.6913906714442228	2020-07-28 17:45:00.642201	2020-07-28 17:51:46.367373	0 days 00:06:45.725172000	0.2	9.960851629176058e-05	6	2				pyramid_4	COMPLETE
19	0.6906194396563505	2020-07-28 17:51:46.367932	2020-07-28 18:00:50.965500	0 days 00:09:04.597568000	0.2	0.00012559368174343483	6	3		pyramid_2			COMPLETE
20	0.7012839134765956	2020-07-28 18:00:50.966052	2020-07-28 18:08:00.332915	0 days 00:07:09.366863000	0.1	1.2065325213707168e-05	7	2				pyramid_2	COMPLETE
21	0.6884788565760307	2020-07-28 18:08:00.333445	2020-07-28 18:16:17.799561	0 days 00:08:17.466116000	0.1	0.0002820319479755647	6	3		pyramid_4			COMPLETE
22	0.693070523480281	2020-07-28 18:16:17.819058	2020-07-28 18:22:05.013271	0 days 00:05:47.194213000	0.0	0.0003486679034004562	6	3		flat			COMPLETE
23	0.6942045918473168	2020-07-28 18:22:05.028399	2020-07-28 18:30:21.033942	0 days 00:08:16.005543000	0.15000000000000002	4.37766233240908e-05	6	3		pyramid_4			COMPLETE
24	0.6910057577399544	2020-07-28 18:30:21.034538	2020-07-28 18:38:36.536903	0 days 00:08:15.502365000	0.05	0.00011675996819361257	7	3	pyramid_2				COMPLETE
