number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_3	state
0	0.49123417770156386	2020-07-29 00:20:36.911728	2020-07-29 00:26:40.900332	0 days 00:06:03.988604000	0.1	0.008031605307304632	6	3		flat		COMPLETE
1	0.4978075737586388	2020-07-29 00:26:40.900922	2020-07-29 00:32:31.326567	0 days 00:05:50.425645000	0.0	0.0008133528520255837	7	3	flat			COMPLETE
2	0.4921342440424435	2020-07-29 00:32:31.327154	2020-07-29 00:38:33.364505	0 days 00:06:02.037351000	0.0	0.011433977878112315	8	3	pyramid_2			COMPLETE
3	inf	2020-07-29 00:38:33.365057	2020-07-29 00:43:17.141174	0 days 00:04:43.776117000	0.25	0.007638763235059944	7	3	pyramid_2			COMPLETE
4	0.49903078806748125	2020-07-29 00:43:17.141712	2020-07-29 00:49:15.541464	0 days 00:05:58.399752000		0.0055209421712530005	8	1				COMPLETE
5	0.4866214906898811	2020-07-29 00:49:15.541995	2020-07-29 00:56:43.186106	0 days 00:07:27.644111000	0.5	0.004727621479551606	6	3		pyramid_2		COMPLETE
6	0.48957565479407855	2020-07-29 00:56:43.186658	2020-07-29 01:02:49.541498	0 days 00:06:06.354840000	0.4	0.0025299475371446454	6	3		pyramid_4		COMPLETE
7	0.5093934181319062	2020-07-29 01:02:49.542040	2020-07-29 01:08:33.787311	0 days 00:05:44.245271000	0.2	0.010420711394536604	7	2			pyramid_2	COMPLETE
8	0.48835282430246874	2020-07-29 01:08:33.787846	2020-07-29 01:14:25.705862	0 days 00:05:51.918016000	0.15000000000000002	0.0007344509159661783	8	3	flat			COMPLETE
9	0.4862008164481993	2020-07-29 01:14:25.706403	2020-07-29 01:21:29.961009	0 days 00:07:04.254606000	0.15000000000000002	0.009560328669839958	7	3	flat			COMPLETE
10	0.4900622746394231	2020-07-29 01:21:29.961535	2020-07-29 01:28:34.736397	0 days 00:07:04.774862000	0.30000000000000004	2.2038423392943763e-05	10	2				COMPLETE
11	inf	2020-07-29 01:28:34.736951	2020-07-29 01:31:22.567471	0 days 00:02:47.830520000	0.5	0.029989526621268373	6	2			pyramid_4	COMPLETE
12	0.4938936295468583	2020-07-29 01:31:22.568018	2020-07-29 01:37:48.277763	0 days 00:06:25.709745000		0.0001300940919585661	9	1				COMPLETE
13	0.49626435727929774	2020-07-29 01:37:48.278300	2020-07-29 01:43:34.963236	0 days 00:05:46.684936000	0.5	0.001984930040952947	7	2			flat	COMPLETE
14	0.4873503824330135	2020-07-29 01:43:34.963774	2020-07-29 01:49:25.323312	0 days 00:05:50.359538000	0.35000000000000003	0.00021018392184587217	6	3		pyramid_2		COMPLETE
15	inf	2020-07-29 01:49:25.323867	2020-07-29 01:51:50.330794	0 days 00:02:25.006927000	0.1	0.02805111764666966	7	2			pyramid_2	COMPLETE
16	0.4896488737313754	2020-07-29 01:51:50.332441	2020-07-29 01:58:12.567357	0 days 00:06:22.234916000	0.4	0.002554964750256887	9	3				COMPLETE
17	0.5101863892474007	2020-07-29 01:58:12.567874	2020-07-29 02:06:59.773129	0 days 00:08:47.205255000	0.1	0.022660889269327668	6	3		pyramid_2		COMPLETE
18	0.49265695475997945	2020-07-29 02:06:59.795568	2020-07-29 02:12:46.371848	0 days 00:05:46.576280000	0.2	0.00023314235716215197	7	2			flat	COMPLETE
19	0.4939375379333586	2020-07-29 02:12:46.372371	2020-07-29 02:20:01.604582	0 days 00:07:15.232211000		0.0014737349703058372	9	1				COMPLETE
20	0.4875186566870858	2020-07-29 02:20:01.605124	2020-07-29 02:25:58.623458	0 days 00:05:57.018334000	0.45	0.0046468236562492	6	3		pyramid_2		COMPLETE
21	0.4882984374541292	2020-07-29 02:25:58.624004	2020-07-29 02:32:15.190001	0 days 00:06:16.565997000	0.35000000000000003	6.578548117047923e-05	6	3		pyramid_2		COMPLETE
22	0.4873625701895303	2020-07-29 02:32:15.190536	2020-07-29 02:38:07.065014	0 days 00:05:51.874478000	0.30000000000000004	0.00016069652492371693	6	3		pyramid_2		COMPLETE
23	0.48608892024923067	2020-07-29 02:38:07.065549	2020-07-29 02:43:58.540515	0 days 00:05:51.474966000	0.45	0.0003797619182943046	7	3	flat			COMPLETE
24	0.48567802231774865	2020-07-29 02:43:58.541053	2020-07-29 02:49:51.188496	0 days 00:05:52.647443000	0.5	0.0004268871962474167	7	3	flat			COMPLETE
