number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	1.0531806096381366	2020-07-28 10:16:31.473089	2020-07-28 10:22:44.512575	0 days 00:06:13.039486000	0.15000000000000002	6.701430256063816e-05	7	3	flat				COMPLETE
1	1.0592615996208157	2020-07-28 10:22:44.513161	2020-07-28 10:30:58.786366	0 days 00:08:14.273205000		0.00035770690009008814	9	1					COMPLETE
2	1.05119605346194	2020-07-28 10:30:58.786904	2020-07-28 10:37:16.265366	0 days 00:06:17.478462000	0.0	0.00030289064226519805	7	3	pyramid_2				COMPLETE
3	1.055137372935166	2020-07-28 10:37:16.265934	2020-07-28 10:43:13.645209	0 days 00:05:57.379275000	0.25	0.016479952637540027	7	2				pyramid_4	COMPLETE
4	inf	2020-07-28 10:43:13.645762	2020-07-28 10:45:33.244930	0 days 00:02:19.599168000	0.4	0.01691950115211406	8	2				pyramid_2	COMPLETE
5	1.0713280370899474	2020-07-28 10:45:33.245472	2020-07-28 10:52:07.823255	0 days 00:06:34.577783000		0.007836486385597885	8	1					COMPLETE
6	1.0550334526621905	2020-07-28 10:52:07.823793	2020-07-28 10:58:36.963005	0 days 00:06:29.139212000	0.15000000000000002	5.781289517291568e-05	10	2					COMPLETE
7	1.053058448487947	2020-07-28 10:58:36.963558	2020-07-28 11:05:28.619684	0 days 00:06:51.656126000	0.15000000000000002	4.274319505278115e-05	10	3					COMPLETE
8	1.0781798572759518	2020-07-28 11:05:28.620240	2020-07-28 11:13:42.174142	0 days 00:08:13.553902000		0.007154976684238766	9	1					COMPLETE
9	1.0548851747791077	2020-07-28 11:13:42.174679	2020-07-28 11:20:03.830866	0 days 00:06:21.656187000	0.45	7.720216534092124e-05	8	3	pyramid_2				COMPLETE
10	1.0569373173262564	2020-07-28 11:20:03.831426	2020-07-28 11:26:21.226369	0 days 00:06:17.394943000	0.0	0.0012034465736689088	6	3		pyramid_4			COMPLETE
11	1.0590452071779286	2020-07-28 11:26:21.274838	2020-07-28 11:32:22.345841	0 days 00:06:01.071003000	0.0	1.0375162127557823e-05	6	3		pyramid_2			COMPLETE
12	1.054010395620061	2020-07-28 11:32:22.346389	2020-07-28 11:39:47.534107	0 days 00:07:25.187718000	0.1	1.1070433982556793e-05	10	3					COMPLETE
13	1.0643890576889619	2020-07-28 11:39:47.534656	2020-07-28 11:46:00.210738	0 days 00:06:12.676082000	0.30000000000000004	0.00035939405498954424	7	3	pyramid_2				COMPLETE
14	1.0620606745442494	2020-07-28 11:46:00.211286	2020-07-28 11:58:20.090589	0 days 00:12:19.879303000	0.05	0.0015565278226340672	9	2			pyramid_2		COMPLETE
15	1.0544616862329943	2020-07-28 11:58:20.091116	2020-07-28 12:05:23.534722	0 days 00:07:03.443606000	0.2	2.7822305112317107e-05	7	3	pyramid_2				COMPLETE
16	1.047568446057334	2020-07-28 12:05:23.535245	2020-07-28 12:12:46.113173	0 days 00:07:22.577928000	0.0	0.00016344609518633498	6	2				flat	COMPLETE
17	1.0499730438853028	2020-07-28 12:12:46.113707	2020-07-28 12:19:02.174779	0 days 00:06:16.061072000	0.0	0.00018000799719896786	6	2				flat	COMPLETE
18	1.0488787039867236	2020-07-28 12:19:02.175300	2020-07-28 12:25:16.573155	0 days 00:06:14.397855000	0.05	0.0001475856933973063	6	2				flat	COMPLETE
19	1.0544082216352197	2020-07-28 12:25:16.573684	2020-07-28 12:31:23.631217	0 days 00:06:07.057533000	0.05	0.0007167763068258972	6	2				flat	COMPLETE
20	1.0586104628801556	2020-07-28 12:31:23.631753	2020-07-28 12:37:06.914038	0 days 00:05:43.282285000		0.00015288212575626986	6	1					COMPLETE
21	1.0507454763829023	2020-07-28 12:37:06.914574	2020-07-28 12:43:53.033002	0 days 00:06:46.118428000	0.05	0.00012172504076644986	6	2				flat	COMPLETE
22	1.0503009296960266	2020-07-28 12:43:53.040314	2020-07-28 12:50:08.889127	0 days 00:06:15.848813000	0.0	0.00015780843095868836	6	2				flat	COMPLETE
23	1.052863576738946	2020-07-28 12:50:08.889671	2020-07-28 12:58:15.746694	0 days 00:08:06.857023000	0.1	2.0727832304910522e-05	6	2				flat	COMPLETE
24	1.0540323063911958	2020-07-28 12:58:15.747237	2020-07-28 13:09:22.377407	0 days 00:11:06.630170000	0.05	0.0009361303351941265	7	2				flat	COMPLETE
