number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5636235256852775	2020-07-28 13:38:45.679584	2020-07-28 13:45:49.603827	0 days 00:07:03.924243000	0.30000000000000004	0.005959924619399223	8	2			pyramid_2	COMPLETE
1	0.5199443315319817	2020-07-28 13:45:49.604363	2020-07-28 13:51:40.394070	0 days 00:05:50.789707000	0.25	0.00014934248850859708	7	2			pyramid_2	COMPLETE
2	inf	2020-07-28 13:51:40.394631	2020-07-28 13:55:31.596927	0 days 00:03:51.202296000	0.15000000000000002	0.020726149871376748	7	3	flat			COMPLETE
3	0.5318344035190424	2020-07-28 13:55:31.597470	2020-07-28 14:01:34.458965	0 days 00:06:02.861495000	0.30000000000000004	0.0007621828048626625	9	3				COMPLETE
4	0.5316717707033676	2020-07-28 14:01:34.459500	2020-07-28 14:07:27.463351	0 days 00:05:53.003851000	0.15000000000000002	0.0008239852530389064	6	2			pyramid_2	COMPLETE
5	0.5263453320626416	2020-07-28 14:07:27.463892	2020-07-28 14:13:28.092385	0 days 00:06:00.628493000	0.30000000000000004	0.0002512456970177763	8	3	flat			COMPLETE
6	0.5167271391859116	2020-07-28 14:13:28.092934	2020-07-28 14:19:20.440050	0 days 00:05:52.347116000		0.0029205179382968557	9	1				COMPLETE
7	0.5238544350361559	2020-07-28 14:19:20.440524	2020-07-28 14:24:59.062817	0 days 00:05:38.622293000		0.01632116762720276	6	1				COMPLETE
8	0.5171991678635883	2020-07-28 14:24:59.063297	2020-07-28 14:31:03.111227	0 days 00:06:04.047930000	0.35000000000000003	4.599109410683086e-05	9	3				COMPLETE
9	0.515661256474685	2020-07-28 14:31:03.111721	2020-07-28 14:39:08.860811	0 days 00:08:05.749090000		2.7478942979757034e-05	6	1				COMPLETE
10	0.5158503915417759	2020-07-28 14:39:08.861289	2020-07-28 14:54:23.528655	0 days 00:15:14.667366000		1.162517180332786e-05	6	1				COMPLETE
11	0.515849012003664	2020-07-28 14:54:23.539023	2020-07-28 15:09:27.842535	0 days 00:15:04.303512000		1.176130204368513e-05	6	1				COMPLETE
12	0.5162358908148832	2020-07-28 15:09:27.843039	2020-07-28 15:17:20.412648	0 days 00:07:52.569609000		1.2179591446395428e-05	7	1				COMPLETE
13	0.5156148530390442	2020-07-28 15:17:20.413134	2020-07-28 15:24:47.246743	0 days 00:07:26.833609000		4.4446139948983914e-05	6	1				COMPLETE
14	0.5158336464788815	2020-07-28 15:24:47.247237	2020-07-28 15:31:16.424544	0 days 00:06:29.177307000		5.845934367247324e-05	7	1				COMPLETE
15	0.5127898489251462	2020-07-28 15:31:16.425037	2020-07-28 15:37:31.434562	0 days 00:06:15.009525000	0.5	4.8801640240189494e-05	10	2				COMPLETE
16	0.5213184363913076	2020-07-28 15:37:31.435072	2020-07-28 15:43:41.494248	0 days 00:06:10.059176000	0.5	0.00013410709176736604	10	2				COMPLETE
17	0.5119276280227563	2020-07-28 15:43:41.494742	2020-07-28 15:49:54.150266	0 days 00:06:12.655524000	0.5	3.145182422959463e-05	10	2				COMPLETE
18	0.525106682577306	2020-07-28 15:49:54.150779	2020-07-28 15:56:03.903524	0 days 00:06:09.752745000	0.5	0.0003033751116883935	10	2				COMPLETE
19	0.5122657505126811	2020-07-28 15:56:03.904018	2020-07-28 16:02:02.918364	0 days 00:05:59.014346000	0.45	2.3896967166910578e-05	10	2				COMPLETE
20	0.5125483203310496	2020-07-28 16:02:02.918859	2020-07-28 16:08:10.229282	0 days 00:06:07.310423000	0.4	1.841207140008972e-05	10	2				COMPLETE
21	0.5122859589193802	2020-07-28 16:08:10.251403	2020-07-28 16:14:45.507717	0 days 00:06:35.256314000	0.4	1.9928439594349772e-05	10	2				COMPLETE
22	0.5166912888750426	2020-07-28 16:14:45.508222	2020-07-28 16:21:05.954227	0 days 00:06:20.446005000	0.45	9.772218717700611e-05	9	2		pyramid_2		COMPLETE
23	0.5120189507828339	2020-07-28 16:21:05.954777	2020-07-28 16:27:27.132174	0 days 00:06:21.177397000	0.4	2.4593090667358678e-05	10	2				COMPLETE
24	0.5139011269886545	2020-07-28 16:27:27.132662	2020-07-28 16:34:30.108225	0 days 00:07:02.975563000	0.0	2.5601367080091375e-05	9	2		flat		COMPLETE
