number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5082374379782841	2020-07-27 19:59:47.109299	2020-07-27 20:11:49.285322	0 days 00:12:02.176023000	0.4	0.0001858728046840161	9	2			flat		COMPLETE
1	0.5281626992455845	2020-07-27 20:11:49.285854	2020-07-27 20:18:32.260018	0 days 00:06:42.974164000		2.8966212886428822e-05	9	1					COMPLETE
2	0.5113605565038221	2020-07-27 20:18:32.260567	2020-07-27 20:28:28.083280	0 days 00:09:55.822713000	0.0	8.36538325788518e-05	8	2				pyramid_2	COMPLETE
3	0.5255607256264522	2020-07-27 20:28:28.083838	2020-07-27 20:34:53.745426	0 days 00:06:25.661588000		0.006754880275346082	6	1					COMPLETE
4	0.5094835838449412	2020-07-27 20:34:53.745950	2020-07-27 20:46:12.350207	0 days 00:11:18.604257000	0.0	3.5779646457582924e-05	7	3	pyramid_2				COMPLETE
5	0.507564403073541	2020-07-27 20:46:12.350758	2020-07-27 21:01:48.797996	0 days 00:15:36.447238000	0.30000000000000004	2.6946059313937916e-05	7	3	flat				COMPLETE
6	inf	2020-07-27 21:01:48.798540	2020-07-27 21:04:43.652124	0 days 00:02:54.853584000	0.5	0.018098055330456206	6	3		pyramid_2			COMPLETE
7	0.5078115203331257	2020-07-27 21:04:43.652706	2020-07-27 21:15:13.626088	0 days 00:10:29.973382000	0.05	0.0004266384909481127	8	2				pyramid_2	COMPLETE
8	0.5203454350833235	2020-07-27 21:15:13.626627	2020-07-27 21:23:05.977087	0 days 00:07:52.350460000	0.45	0.004968173431088446	10	2					COMPLETE
9	0.5165384880197459	2020-07-27 21:23:05.977615	2020-07-27 21:32:30.391473	0 days 00:09:24.413858000	0.5	0.0033528188544595418	9	2			pyramid_2		COMPLETE
10	0.5082400624636946	2020-07-27 21:32:30.392033	2020-07-27 21:52:45.354171	0 days 00:20:14.962138000	0.25	1.090492817757347e-05	7	3	flat				COMPLETE
11	0.507238121151102	2020-07-27 21:52:45.354723	2020-07-27 22:00:44.908036	0 days 00:07:59.553313000	0.2	0.000652666776735307	7	3	flat				COMPLETE
12	0.5070873683797902	2020-07-27 22:00:44.908564	2020-07-27 22:10:45.001664	0 days 00:10:00.093100000	0.2	0.00117557660260334	7	3	flat				COMPLETE
13	0.507403165120092	2020-07-27 22:10:45.002283	2020-07-27 22:21:24.220648	0 days 00:10:39.218365000	0.15000000000000002	0.0013716430857017806	7	3	flat				COMPLETE
14	0.5066212231734704	2020-07-27 22:21:24.221230	2020-07-27 22:31:25.452526	0 days 00:10:01.231296000	0.15000000000000002	0.0007805956887496817	6	3		flat			COMPLETE
15	0.5074691971877525	2020-07-27 22:31:25.453084	2020-07-27 22:42:04.162522	0 days 00:10:38.709438000	0.1	0.001016846848684389	6	3		flat			COMPLETE
16	0.5065666582831021	2020-07-27 22:42:04.163073	2020-07-27 22:53:48.399205	0 days 00:11:44.236132000	0.30000000000000004	0.00019790243323734578	6	3		flat			COMPLETE
17	0.5070275579781368	2020-07-27 22:53:48.399765	2020-07-27 23:05:23.981051	0 days 00:11:35.581286000	0.35000000000000003	0.00023961693146033644	6	3		flat			COMPLETE
18	0.5078043678546774	2020-07-27 23:05:23.981609	2020-07-27 23:17:41.015623	0 days 00:12:17.034014000	0.30000000000000004	0.00010656190609544908	6	2				pyramid_4	COMPLETE
19	0.5234309515985949	2020-07-27 23:17:41.016168	2020-07-27 23:29:34.927598	0 days 00:11:53.911430000		0.002293538544236792	6	1					COMPLETE
20	0.5071744676129571	2020-07-27 23:29:34.943337	2020-07-27 23:39:26.070445	0 days 00:09:51.127108000	0.15000000000000002	0.00044400634690563897	8	3	pyramid_2				COMPLETE
21	0.506971474246321	2020-07-27 23:39:26.083768	2020-07-27 23:54:14.482403	0 days 00:14:48.398635000	0.35000000000000003	0.0002077368740455571	6	3		flat			COMPLETE
22	0.5071112542908767	2020-07-27 23:54:14.482948	2020-07-28 00:05:22.991140	0 days 00:11:08.508192000	0.35000000000000003	0.0002012054087598485	6	3		flat			COMPLETE
23	0.5060905791052457	2020-07-28 00:05:22.991723	2020-07-28 00:14:56.118989	0 days 00:09:33.127266000	0.25	8.120538241675467e-05	6	3		pyramid_4			COMPLETE
24	0.5066732752175167	2020-07-28 00:14:56.119564	2020-07-28 00:23:59.025791	0 days 00:09:02.906227000	0.25	6.462036516272592e-05	7	3	pyramid_2				COMPLETE
