number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.003561105836232	2020-06-30 19:06:50.962211	2020-06-30 19:07:01.611892	0 days 00:00:10.649681000	0.45	0.0023395451724685704		10	1	COMPLETE
1	1.0101297213867997	2020-06-30 19:07:01.612358	2020-06-30 19:07:12.564333	0 days 00:00:10.951975000	0.1	0.03560160017699077	flat	4	3	COMPLETE
2	0.9991803810276393	2020-06-30 19:07:12.564814	2020-06-30 19:07:21.145754	0 days 00:00:08.580940000	0.2	0.0005214926843942732	pyramid_4	10	2	COMPLETE
3	0.9964930570302423	2020-06-30 19:07:21.146240	2020-06-30 19:07:33.196196	0 days 00:00:12.049956000	0.15000000000000002	0.0004413597253190165	pyramid_2	6	2	COMPLETE
4	0.9977625354164747	2020-06-30 19:07:33.196672	2020-06-30 19:07:50.011480	0 days 00:00:16.814808000	0.30000000000000004	0.00017348441688823856		4	1	COMPLETE
5	0.9958027237122656	2020-06-30 19:07:50.011957	2020-06-30 19:08:06.477572	0 days 00:00:16.465615000	0.35000000000000003	0.0003338460504535869	pyramid_2	5	3	COMPLETE
6	0.9958772166340096	2020-06-30 19:08:06.478059	2020-06-30 19:08:26.481932	0 days 00:00:20.003873000	0.30000000000000004	1.0103016404248751e-05	flat	10	2	COMPLETE
7	inf	2020-06-30 19:08:26.482416	2020-06-30 19:08:26.887931	0 days 00:00:00.405515000	0.45	0.06403815497131679	pyramid_2	8	3	COMPLETE
8	0.9977555562744028	2020-06-30 19:08:26.888485	2020-06-30 19:08:46.038110	0 days 00:00:19.149625000	0.2	0.00016491234840844968		4	1	COMPLETE
9	0.9970672475262456	2020-06-30 19:08:46.038610	2020-06-30 19:09:00.896664	0 days 00:00:14.858054000	0.1	0.00011643007626695186	pyramid_2	6	2	COMPLETE
10	0.9963734611919659	2020-06-30 19:09:00.897143	2020-06-30 19:09:18.207180	0 days 00:00:17.310037000	0.35000000000000003	0.005127569615276743	pyramid_4	6	3	COMPLETE
11	0.995714283753988	2020-06-30 19:09:18.207674	2020-06-30 19:09:47.413087	0 days 00:00:29.205413000	0.35000000000000003	1.214309380825535e-05	flat	8	3	COMPLETE
