number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.0239501762910255	2020-06-30 17:48:24.251790	2020-06-30 17:48:38.171126	0 days 00:00:13.919336000	0.30000000000000004	0.021789128745408146	pyramid_2	7	2	COMPLETE
1	0.9973942244336166	2020-06-30 17:48:38.171635	2020-06-30 17:49:11.135665	0 days 00:00:32.964030000	0.5	3.9635291481045994e-05	pyramid_4	5	3	COMPLETE
2	inf	2020-06-30 17:49:11.136204	2020-06-30 17:49:11.587747	0 days 00:00:00.451543000	0.1	0.07370454581181295	flat	9	3	COMPLETE
3	0.982765671167836	2020-06-30 17:49:11.588325	2020-06-30 17:49:22.907018	0 days 00:00:11.318693000	0.25	0.002010818549855683	flat	9	2	COMPLETE
4	0.9944267962902256	2020-06-30 17:49:22.907541	2020-06-30 17:49:36.846572	0 days 00:00:13.939031000	0.05	0.003163303226045618		7	1	COMPLETE
5	0.9939932663165121	2020-06-30 17:49:36.847103	2020-06-30 17:49:57.800116	0 days 00:00:20.953013000	0.5	6.431537841396815e-05	flat	4	2	COMPLETE
6	0.980731429769238	2020-06-30 17:49:57.800618	2020-06-30 17:50:10.178900	0 days 00:00:12.378282000	0.35000000000000003	0.0017305374215195242	pyramid_4	8	3	COMPLETE
7	0.9933120937284785	2020-06-30 17:50:10.179405	2020-06-30 17:50:21.156367	0 days 00:00:10.976962000	0.25	0.012595353161499899	pyramid_2	4	3	COMPLETE
8	1.0114397117627059	2020-06-30 17:50:21.156906	2020-06-30 17:50:34.475173	0 days 00:00:13.318267000	0.05	8.879831257126848e-05		8	1	COMPLETE
9	0.9844783035899066	2020-06-30 17:50:34.475668	2020-06-30 17:50:53.519171	0 days 00:00:19.043503000	0.35000000000000003	0.0012131067349934756	pyramid_4	6	2	COMPLETE
10	0.9888153730035061	2020-06-30 17:50:53.519698	2020-06-30 17:51:05.165288	0 days 00:00:11.645590000	0.4	0.00023616930986821642	pyramid_4	10	3	COMPLETE
11	0.9899355136689403	2020-06-30 17:51:05.165807	2020-06-30 17:51:16.708567	0 days 00:00:11.542760000	0.15000000000000002	0.0007589516291945227	flat	10	2	COMPLETE
12	1.0052575864977096	2020-06-30 17:51:16.709070	2020-06-30 17:51:26.818526	0 days 00:00:10.109456000	0.2	0.005925414151871634		9	1	COMPLETE
13	0.9819827778483082	2020-06-30 17:51:26.819014	2020-06-30 17:51:39.125958	0 days 00:00:12.306944000	0.4	0.0006393692360685057	flat	8	3	COMPLETE
14	0.9840254804063595	2020-06-30 17:51:39.126454	2020-06-30 17:51:53.807566	0 days 00:00:14.681112000	0.4	0.00034887712675744215	pyramid_4	8	3	COMPLETE
15	1.0012638139382408	2020-06-30 17:51:53.808114	2020-06-30 17:52:20.129293	0 days 00:00:26.321179000	0.45	1.0093960924853406e-05	pyramid_4	8	3	COMPLETE
16	0.9848264033663444	2020-06-30 17:52:20.129798	2020-06-30 17:52:33.855596	0 days 00:00:13.725798000	0.35000000000000003	0.0004644843009237943	flat	6	3	COMPLETE
17	0.9848532100585992	2020-06-30 17:52:33.856095	2020-06-30 17:52:45.638923	0 days 00:00:11.782828000	0.45	0.00017754531299779897	flat	8	3	COMPLETE
18	0.984615370297022	2020-06-30 17:52:45.639411	2020-06-30 17:52:58.638757	0 days 00:00:12.999346000	0.30000000000000004	0.008280653385192094	pyramid_2	6	3	COMPLETE
19	inf	2020-06-30 17:52:58.639283	2020-06-30 17:52:59.089259	0 days 00:00:00.449976000	0.4	0.06217904595075714	pyramid_4	7	2	COMPLETE
20	1.0063120759026396	2020-06-30 17:52:59.089835	2020-06-30 17:53:13.184961	0 days 00:00:14.095126000	0.30000000000000004	1.506002584444913e-05	pyramid_4	9	3	COMPLETE
21	0.9843793511622881	2020-06-30 17:53:13.185463	2020-06-30 17:53:24.733682	0 days 00:00:11.548219000	0.2	0.001995875224763983	flat	9	2	COMPLETE
22	0.9982441684506999	2020-06-30 17:53:24.734175	2020-06-30 17:53:39.236708	0 days 00:00:14.502533000	0.25	0.002544309679555558	flat	10	2	COMPLETE
23	0.9966150742685319	2020-06-30 17:53:39.237209	2020-06-30 17:53:52.544930	0 days 00:00:13.307721000	0.35000000000000003	0.0010172990886342477		8	1	COMPLETE
24	0.992203780344143	2020-06-30 17:53:52.545434	2020-06-30 17:54:04.838649	0 days 00:00:12.293215000	0.45	0.0037196733522846274	flat	9	3	COMPLETE
25	0.987135100864901	2020-06-30 17:54:04.839167	2020-06-30 17:54:16.276711	0 days 00:00:11.437544000	0.2	0.0005966370398524538	flat	8	2	COMPLETE
