number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	inf	2020-06-30 17:01:32.331399	2020-06-30 17:01:34.945341	0 days 00:00:02.613942000	0.35000000000000003	0.027017463129797373		8	1	COMPLETE
1	1.0434276313971624	2020-06-30 17:01:34.945905	2020-06-30 17:01:47.500438	0 days 00:00:12.554533000	0.15000000000000002	0.008801338689422122		7	1	COMPLETE
2	1.0223530218430705	2020-06-30 17:01:47.500896	2020-06-30 17:02:00.949734	0 days 00:00:13.448838000	0.05	0.011837357940976716	pyramid_2	6	3	COMPLETE
3	1.0815780643646025	2020-06-30 17:02:00.950258	2020-06-30 17:02:12.881581	0 days 00:00:11.931323000	0.35000000000000003	4.2355386046646795e-05	pyramid_4	5	3	COMPLETE
4	1.0463322876072505	2020-06-30 17:02:12.882087	2020-06-30 17:02:25.828775	0 days 00:00:12.946688000	0.0	0.002764490331455736		7	1	COMPLETE
5	1.0547632366817035	2020-06-30 17:02:25.829289	2020-06-30 17:02:37.815377	0 days 00:00:11.986088000	0.45	0.07185870059746134	pyramid_4	4	3	COMPLETE
6	1.029764045793285	2020-06-30 17:02:37.815891	2020-06-30 17:02:51.268011	0 days 00:00:13.452120000	0.25	0.026471905896756673	pyramid_4	5	3	COMPLETE
7	1.0685497081058013	2020-06-30 17:02:51.268523	2020-06-30 17:03:10.879936	0 days 00:00:19.611413000	0.25	1.568876144101597e-05		5	1	COMPLETE
8	1.0241727489684307	2020-06-30 17:03:10.880462	2020-06-30 17:03:25.037381	0 days 00:00:14.156919000	0.4	0.00014772924342416893	pyramid_4	10	3	COMPLETE
9	1.0809614062090647	2020-06-30 17:03:25.037886	2020-06-30 17:03:36.543878	0 days 00:00:11.505992000	0.25	1.4390634961535075e-05	pyramid_4	5	3	COMPLETE
10	1.028279815346026	2020-06-30 17:03:36.544394	2020-06-30 17:03:49.301706	0 days 00:00:12.757312000	0.0	0.0004592139144425239	pyramid_2	9	2	COMPLETE
11	1.026211371158223	2020-06-30 17:03:49.302226	2020-06-30 17:04:02.287247	0 days 00:00:12.985021000	0.5	0.00025728836508130936	pyramid_2	10	2	COMPLETE
12	1.0344394187137722	2020-06-30 17:04:02.287743	2020-06-30 17:04:15.660392	0 days 00:00:13.372649000	0.1	0.00013890723693370222	flat	10	2	COMPLETE
13	1.021567879792499	2020-06-30 17:04:15.660914	2020-06-30 17:04:30.991853	0 days 00:00:15.330939000	0.4	0.0018093273061552638	pyramid_2	6	3	COMPLETE
14	1.0214522184112604	2020-06-30 17:04:30.992369	2020-06-30 17:04:43.872113	0 days 00:00:12.879744000	0.1	0.0018041356588787139	pyramid_2	6	3	COMPLETE
