number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	inf	2020-07-06 14:22:44.836560	2020-07-06 14:22:47.215742	0 days 00:00:02.379182000	0.2	0.06665871398004183	pyramid_4	10	3	COMPLETE
1	0.9660614136366816	2020-07-06 14:22:47.216353	2020-07-06 14:23:01.216642	0 days 00:00:14.000289000	0.1	4.250158435096954e-05	pyramid_2	6	3	COMPLETE
2	0.9686079192579838	2020-07-06 14:23:01.217143	2020-07-06 14:23:56.799384	0 days 00:00:55.582241000	0.05	1.2255529084217797e-05	pyramid_4	5	3	COMPLETE
3	0.9712666015178837	2020-07-06 14:23:56.799897	2020-07-06 14:24:44.040844	0 days 00:00:47.240947000	0.45	3.764340119730221e-05	pyramid_2	4	3	COMPLETE
4	0.9662158196432549	2020-07-06 14:24:44.041359	2020-07-06 14:24:53.173179	0 days 00:00:09.131820000	0.0	0.00013441767711867893	pyramid_2	10	3	COMPLETE
5	0.9661659051103202	2020-07-06 14:24:53.173674	2020-07-06 14:25:03.351580	0 days 00:00:10.177906000	0.15000000000000002	0.0001164288011891253	pyramid_4	5	2	COMPLETE
6	0.9665477652298776	2020-07-06 14:25:03.352062	2020-07-06 14:25:15.353499	0 days 00:00:12.001437000	0.45	1.3946489711398076e-05		8	1	COMPLETE
7	0.9795280199999	2020-07-06 14:25:15.353998	2020-07-06 14:25:23.142535	0 days 00:00:07.788537000	0.4	0.01823390782299945	pyramid_2	5	2	COMPLETE
8	0.9725797273959332	2020-07-06 14:25:23.143018	2020-07-06 14:25:34.835341	0 days 00:00:11.692323000	0.5	0.010824580391674452	pyramid_4	8	3	COMPLETE
9	0.9653495543184336	2020-07-06 14:25:34.835840	2020-07-06 14:25:45.851812	0 days 00:00:11.015972000	0.25	3.492783465330238e-05	pyramid_2	6	2	COMPLETE
10	0.9723617263704712	2020-07-06 14:25:45.852306	2020-07-06 14:25:56.762378	0 days 00:00:10.910072000	0.30000000000000004	0.0008600369675582222		7	1	COMPLETE
11	0.9684066884001793	2020-07-06 14:25:56.762867	2020-07-06 14:26:04.549378	0 days 00:00:07.786511000	0.1	0.00040625189503436785	flat	6	2	COMPLETE
12	0.9634365226790221	2020-07-06 14:26:04.549868	2020-07-06 14:26:19.126654	0 days 00:00:14.576786000	0.30000000000000004	6.06009380789262e-05	pyramid_2	7	2	COMPLETE
13	0.970749565035279	2020-07-06 14:26:19.127149	2020-07-06 14:26:27.400046	0 days 00:00:08.272897000	0.30000000000000004	0.003511849318428967	pyramid_2	8	2	COMPLETE
14	0.9681062586823402	2020-07-06 14:26:27.400533	2020-07-06 14:26:35.076565	0 days 00:00:07.676032000	0.30000000000000004	0.0001831082601941442		7	1	COMPLETE
15	0.963055125454016	2020-07-06 14:26:35.077047	2020-07-06 14:26:48.061278	0 days 00:00:12.984231000	0.25	3.1750024479671775e-05	flat	9	2	COMPLETE
16	0.9627933557967694	2020-07-06 14:26:48.061771	2020-07-06 14:27:06.918273	0 days 00:00:18.856502000	0.35000000000000003	1.1786819164659867e-05	flat	9	2	COMPLETE
17	0.9648974178827296	2020-07-06 14:27:06.918763	2020-07-06 14:27:17.436983	0 days 00:00:10.518220000	0.4	1.1440993549688694e-05		9	1	COMPLETE
18	0.9633050940887272	2020-07-06 14:27:17.437484	2020-07-06 14:27:36.077894	0 days 00:00:18.640410000	0.2	1.0978807908481977e-05	flat	9	2	COMPLETE
19	0.9711297520420008	2020-07-06 14:27:36.078382	2020-07-06 14:27:44.070936	0 days 00:00:07.992554000	0.35000000000000003	0.0019009439083466913	flat	9	2	COMPLETE
20	0.9726999349761427	2020-07-06 14:27:44.071420	2020-07-06 14:27:55.324789	0 days 00:00:11.253369000	0.2	0.00035513653396459464		10	1	COMPLETE
21	0.9640031836883366	2020-07-06 14:27:55.325300	2020-07-06 14:28:06.570798	0 days 00:00:11.245498000	0.2	1.0452223424664275e-05	flat	9	2	COMPLETE
22	0.9623403493423908	2020-07-06 14:28:06.571299	2020-07-06 14:28:22.451033	0 days 00:00:15.879734000	0.25	2.738419608911436e-05	flat	9	2	COMPLETE
23	0.9640608168484872	2020-07-06 14:28:22.451530	2020-07-06 14:28:39.365457	0 days 00:00:16.913927000	0.35000000000000003	2.8641755526802297e-05	flat	8	2	COMPLETE
