number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	inf	2020-07-06 15:30:54.815323	2020-07-06 15:30:57.190596	0 days 00:00:02.375273000	0.35000000000000003	0.02975536128545804	flat	8	2	COMPLETE
1	0.9693626629463772	2020-07-06 15:30:57.191206	2020-07-06 15:31:11.039323	0 days 00:00:13.848117000	0.4	5.671338778469238e-05	pyramid_2	9	3	COMPLETE
2	0.9726912638102656	2020-07-06 15:31:11.039836	2020-07-06 15:31:28.403331	0 days 00:00:17.363495000	0.25	0.0004687884153723649	pyramid_2	5	2	COMPLETE
3	0.9724448061775833	2020-07-06 15:31:28.403851	2020-07-06 15:32:36.559480	0 days 00:01:08.155629000	0.1	3.548369591671305e-05	pyramid_2	4	2	COMPLETE
4	0.9847062702367001	2020-07-06 15:32:36.559984	2020-07-06 15:32:44.550501	0 days 00:00:07.990517000	0.45	0.016306207791982774		6	1	COMPLETE
5	0.971740627051564	2020-07-06 15:32:44.550991	2020-07-06 15:32:55.797643	0 days 00:00:11.246652000	0.4	0.004924009705067212	pyramid_4	8	2	COMPLETE
6	0.9739827931361145	2020-07-06 15:32:55.798135	2020-07-06 15:33:11.705913	0 days 00:00:15.907778000	0.5	0.00010467664594417144		5	1	COMPLETE
7	0.9755102073411441	2020-07-06 15:33:11.706420	2020-07-06 15:33:25.533293	0 days 00:00:13.826873000	0.5	0.0008743236720267597		7	1	COMPLETE
8	0.9732613320571645	2020-07-06 15:33:25.533787	2020-07-06 15:34:20.911668	0 days 00:00:55.377881000	0.05	2.1697401072241024e-05	flat	5	2	COMPLETE
9	0.9718360686471339	2020-07-06 15:34:20.912166	2020-07-06 15:34:42.671080	0 days 00:00:21.758914000	0.15000000000000002	2.2851926953618022e-05	pyramid_4	8	2	COMPLETE
10	0.9715795668986253	2020-07-06 15:34:42.671579	2020-07-06 15:34:52.066368	0 days 00:00:09.394789000	0.30000000000000004	0.00016651460382383228	pyramid_2	10	3	COMPLETE
11	0.9728050446341161	2020-07-06 15:34:52.066892	2020-07-06 15:35:01.468235	0 days 00:00:09.401343000	0.30000000000000004	0.0001720242045516784	pyramid_2	10	3	COMPLETE
12	0.9734872009395443	2020-07-06 15:35:01.468748	2020-07-06 15:35:11.676190	0 days 00:00:10.207442000	0.2	0.0001156729930869102	pyramid_2	10	3	COMPLETE
13	0.970628840159043	2020-07-06 15:35:11.676675	2020-07-06 15:35:23.032835	0 days 00:00:11.356160000	0.35000000000000003	0.0027613453889637324	pyramid_2	9	3	COMPLETE
14	0.9752665109967434	2020-07-06 15:35:23.033329	2020-07-06 15:35:32.682797	0 days 00:00:09.649468000	0.4	0.0032711778281654647	pyramid_2	9	3	COMPLETE
15	inf	2020-07-06 15:35:32.683293	2020-07-06 15:35:33.071968	0 days 00:00:00.388675000	0.4	0.08119351485494912	pyramid_2	9	3	COMPLETE
16	0.9801494640918698	2020-07-06 15:35:33.072531	2020-07-06 15:35:42.651617	0 days 00:00:09.579086000	0.30000000000000004	0.005093425618493614	pyramid_2	9	3	COMPLETE
17	0.9713369278295748	2020-07-06 15:35:42.652131	2020-07-06 15:35:54.555647	0 days 00:00:11.903516000	0.45	0.0006853844130557656	pyramid_2	7	3	COMPLETE
18	0.9703095936175481	2020-07-06 15:35:54.556152	2020-07-06 15:36:05.277527	0 days 00:00:10.721375000	0.35000000000000003	0.0013292219308257602	pyramid_4	9	3	COMPLETE
19	0.9710637402514714	2020-07-06 15:36:05.278024	2020-07-06 15:37:09.126688	0 days 00:01:03.848664000	0.2	1.2160506188271229e-05	pyramid_4	8	3	COMPLETE
20	0.9713388905375386	2020-07-06 15:37:09.127190	2020-07-06 15:37:19.042193	0 days 00:00:09.915003000	0.45	0.00025247326340614837	pyramid_4	10	3	COMPLETE
21	0.9699817932685663	2020-07-06 15:37:19.042704	2020-07-06 15:37:29.751717	0 days 00:00:10.709013000	0.35000000000000003	0.0017971609647972086	pyramid_4	9	3	COMPLETE
22	0.9697502949573275	2020-07-06 15:37:29.752207	2020-07-06 15:37:39.259246	0 days 00:00:09.507039000	0.35000000000000003	0.0017171458572438586	pyramid_4	9	3	COMPLETE
23	0.9739476331069175	2020-07-06 15:37:39.259739	2020-07-06 15:37:55.222058	0 days 00:00:15.962319000	0.25	0.012956962630225563	pyramid_4	8	3	COMPLETE
24	0.9702033430686647	2020-07-06 15:37:55.222548	2020-07-06 15:38:04.199461	0 days 00:00:08.976913000	0.35000000000000003	0.0014810284748093111	pyramid_4	9	3	COMPLETE
25	0.9710543428732263	2020-07-06 15:38:04.199965	2020-07-06 15:38:18.227573	0 days 00:00:14.027608000	0.4	5.219004510227898e-05	pyramid_4	10	3	COMPLETE
26	0.9694602584592825	2020-07-06 15:38:18.228079	2020-07-06 15:38:29.115640	0 days 00:00:10.887561000	0.30000000000000004	0.0003159032836423537	flat	7	2	COMPLETE
27	0.9694219153564251	2020-07-06 15:38:29.116136	2020-07-06 15:38:41.647690	0 days 00:00:12.531554000	0.30000000000000004	0.0004851201107045573	flat	6	2	COMPLETE
28	0.9718287858195891	2020-07-06 15:38:41.648178	2020-07-06 15:38:54.947528	0 days 00:00:13.299350000	0.2	0.00039140799634305144	flat	6	2	COMPLETE
29	0.9717184298930164	2020-07-06 15:38:54.948040	2020-07-06 15:39:19.252258	0 days 00:00:24.304218000	0.30000000000000004	5.203403896462211e-05	flat	6	2	COMPLETE
30	0.974901402325034	2020-07-06 15:39:19.252765	2020-07-06 15:39:31.707585	0 days 00:00:12.454820000	0.15000000000000002	8.214967711949672e-05		7	1	COMPLETE
31	0.9715376807985839	2020-07-06 15:39:31.708115	2020-07-06 15:39:45.354280	0 days 00:00:13.646165000	0.25	0.00030024736589399556	flat	6	2	COMPLETE
32	0.971276539410906	2020-07-06 15:39:45.354802	2020-07-06 15:39:56.635217	0 days 00:00:11.280415000	0.30000000000000004	0.000667653602174291	flat	7	2	COMPLETE
33	0.9821353758753341	2020-07-06 15:39:56.635782	2020-07-06 15:40:15.289283	0 days 00:00:18.653501000	0.35000000000000003	0.0005202328777287055	flat	4	2	COMPLETE
34	0.9719160560264155	2020-07-06 15:40:15.289794	2020-07-06 15:40:31.045296	0 days 00:00:15.755502000	0.25	0.00024869868087870113	flat	5	2	COMPLETE
35	0.9867043856771314	2020-07-06 15:40:31.045832	2020-07-06 15:40:39.258835	0 days 00:00:08.213003000	0.4	0.010618554732819675		8	1	COMPLETE
36	0.9739094474706015	2020-07-06 15:40:39.259338	2020-07-06 15:40:58.664636	0 days 00:00:19.405298000	0.45	0.0011101578533442833	flat	6	2	COMPLETE
37	0.9776999201959568	2020-07-06 15:40:58.665151	2020-07-06 15:41:19.127145	0 days 00:00:20.461994000	0.30000000000000004	0.00233014613159415	flat	4	2	COMPLETE
38	0.9734544535227155	2020-07-06 15:41:19.127654	2020-07-06 15:41:36.666228	0 days 00:00:17.538574000	0.35000000000000003	7.347296770280316e-05		7	1	COMPLETE
39	0.9866738090490532	2020-07-06 15:41:36.666732	2020-07-06 15:41:46.349227	0 days 00:00:09.682495000	0.5	0.005520761474771207	flat	5	2	COMPLETE
40	0.9721921792307571	2020-07-06 15:41:46.349721	2020-07-06 15:41:56.558523	0 days 00:00:10.208802000	0.4	0.00014884561614390767	flat	8	2	COMPLETE
41	0.9685264537491074	2020-07-06 15:41:56.559028	2020-07-06 15:42:07.391817	0 days 00:00:10.832789000	0.35000000000000003	0.0019193599584006325	pyramid_4	9	3	COMPLETE
42	0.9706806410273945	2020-07-06 15:42:07.392322	2020-07-06 15:42:17.030256	0 days 00:00:09.637934000	0.35000000000000003	0.0005311448208066345	pyramid_4	9	3	COMPLETE
43	0.9686850225564072	2020-07-06 15:42:17.030781	2020-07-06 15:42:38.532106	0 days 00:00:21.501325000	0.30000000000000004	0.0009436596025698545	pyramid_4	6	3	COMPLETE
44	0.9699929902644286	2020-07-06 15:42:38.532616	2020-07-06 15:42:53.024120	0 days 00:00:14.491504000	0.25	0.0008924672808647723	pyramid_4	6	2	COMPLETE
45	0.9708125473749337	2020-07-06 15:42:53.024674	2020-07-06 15:43:28.435640	0 days 00:00:35.410966000	0.30000000000000004	2.563182797490241e-05	flat	6	3	COMPLETE
46	0.9762997277088564	2020-07-06 15:43:28.436176	2020-07-06 15:43:49.158621	0 days 00:00:20.722445000	0.2	0.00036088526868715724	pyramid_4	5	3	COMPLETE
47	0.9743814140621401	2020-07-06 15:43:49.159154	2020-07-06 15:44:52.627321	0 days 00:01:03.468167000	0.30000000000000004	1.0689502846687743e-05		6	1	COMPLETE
48	0.9924896614217411	2020-07-06 15:44:52.627837	2020-07-06 15:45:02.260085	0 days 00:00:09.632248000	0.45	0.007462113686837788	flat	7	3	COMPLETE
49	0.969624726638084	2020-07-06 15:45:02.260589	2020-07-06 15:45:13.820188	0 days 00:00:11.559599000	0.0	0.003482851124448034	pyramid_2	5	2	COMPLETE
50	1.037434262217964	2020-07-06 15:45:13.820684	2020-07-06 15:45:23.432558	0 days 00:00:09.611874000	0.4	0.024350640724923028	pyramid_4	8	3	COMPLETE
51	0.9709902146241967	2020-07-06 15:45:23.433058	2020-07-06 15:45:33.811539	0 days 00:00:10.378481000	0.0	0.003387674972592058	pyramid_2	5	2	COMPLETE
52	0.9699199314129734	2020-07-06 15:45:33.812028	2020-07-06 15:45:47.516924	0 days 00:00:13.704896000	0.05	0.0037593101485056428	pyramid_2	5	2	COMPLETE
53	0.974788408833891	2020-07-06 15:45:47.517425	2020-07-06 15:46:04.003719	0 days 00:00:16.486294000	0.25	0.0006594103958694432	pyramid_2	4	2	COMPLETE
54	0.9744499569981371	2020-07-06 15:46:04.004237	2020-07-06 15:46:18.274798	0 days 00:00:14.270561000	0.30000000000000004	0.0023635396741133316	pyramid_2	5	2	COMPLETE
55	0.9696876963832725	2020-07-06 15:46:18.275302	2020-07-06 15:46:30.749170	0 days 00:00:12.473868000	0.35000000000000003	0.00021322283260194396	pyramid_2	7	3	COMPLETE
56	0.9710168264697118	2020-07-06 15:46:30.749672	2020-07-06 15:46:49.394681	0 days 00:00:18.645009000	0.2	0.0008751316060998771	pyramid_2	5	2	COMPLETE
57	0.9707189222683964	2020-07-06 15:46:49.395188	2020-07-06 15:46:58.993928	0 days 00:00:09.598740000	0.30000000000000004	0.0011050392079055176	pyramid_2	6	3	COMPLETE
58	0.969577576656512	2020-07-06 15:46:58.994436	2020-07-06 15:47:11.005878	0 days 00:00:12.011442000	0.15000000000000002	0.007375787649186145	pyramid_2	10	3	COMPLETE
59	0.9746332817952842	2020-07-06 15:47:11.006381	2020-07-06 15:47:26.777997	0 days 00:00:15.771616000	0.15000000000000002	0.02301915577707745	pyramid_4	10	3	COMPLETE
60	inf	2020-07-06 15:47:26.778500	2020-07-06 15:47:27.180694	0 days 00:00:00.402194000	0.1	0.09871365995358156	pyramid_2	10	3	COMPLETE
61	1.0835227449621505	2020-07-06 15:47:27.181281	2020-07-06 15:47:45.948463	0 days 00:00:18.767182000	0.0	0.0465621425961129	pyramid_2	8	3	COMPLETE
62	0.9704258264204022	2020-07-06 15:47:45.948982	2020-07-06 15:48:00.021892	0 days 00:00:14.072910000	0.05	0.007687808893643961	pyramid_2	10	3	COMPLETE
63	0.9683447204887905	2020-07-06 15:48:00.022413	2020-07-06 15:48:09.020585	0 days 00:00:08.998172000	0.1	0.001637756472373116	pyramid_2	9	3	COMPLETE
64	0.9737218148387831	2020-07-06 15:48:09.021094	2020-07-06 15:48:17.459832	0 days 00:00:08.438738000	0.1	0.001950021851900978	pyramid_2	9	3	COMPLETE
65	0.9702373108511904	2020-07-06 15:48:17.460335	2020-07-06 15:48:26.453566	0 days 00:00:08.993231000	0.1	0.0012799610492496068	pyramid_4	9	3	COMPLETE
66	0.9703854531239202	2020-07-06 15:48:26.454076	2020-07-06 15:48:36.602996	0 days 00:00:10.148920000	0.15000000000000002	0.00012768036627418687	pyramid_2	9	3	COMPLETE
67	0.9728058432144338	2020-07-06 15:48:36.603508	2020-07-06 15:48:45.962274	0 days 00:00:09.358766000	0.4	0.00038129125675805326	pyramid_4	10	3	COMPLETE
68	0.9710842671399181	2020-07-06 15:48:45.962794	2020-07-06 15:48:55.931945	0 days 00:00:09.969151000	0.05	0.0005763303351355111	flat	8	3	COMPLETE
69	0.9701106515137664	2020-07-06 15:48:55.932468	2020-07-06 15:49:05.564920	0 days 00:00:09.632452000	0.35000000000000003	0.000800089495623398	pyramid_2	9	3	COMPLETE
70	0.9755056576828556	2020-07-06 15:49:05.565428	2020-07-06 15:49:13.528045	0 days 00:00:07.962617000	0.25	0.001616238213976042	flat	9	3	COMPLETE
71	0.9704240211789799	2020-07-06 15:49:13.528560	2020-07-06 15:49:24.174645	0 days 00:00:10.646085000	0.0	0.006418180548954688	pyramid_2	6	3	COMPLETE
72	0.9754210137929893	2020-07-06 15:49:24.175175	2020-07-06 15:49:41.422164	0 days 00:00:17.246989000	0.30000000000000004	0.0039948281540908865	pyramid_2	4	2	COMPLETE
73	1.010377854913388	2020-07-06 15:49:41.422696	2020-07-06 15:49:54.899982	0 days 00:00:13.477286000	0.30000000000000004	0.010417591805569325	pyramid_2	10	3	COMPLETE
