number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.9742921192854942	2020-06-30 18:06:28.023596	2020-06-30 18:06:42.693624	0 days 00:00:14.670028000	0.30000000000000004	0.008342777801329193	pyramid_4	10	3	COMPLETE
1	0.9669988933251463	2020-06-30 18:06:42.694152	2020-06-30 18:06:55.964308	0 days 00:00:13.270156000	0.4	0.0007587497328711982	pyramid_2	8	3	COMPLETE
2	1.0618334722488165	2020-06-30 18:06:55.964855	2020-06-30 18:07:04.477546	0 days 00:00:08.512691000	0.05	0.023094919418606037	pyramid_2	8	2	COMPLETE
3	0.9762560138721724	2020-06-30 18:07:04.478052	2020-06-30 18:07:16.597247	0 days 00:00:12.119195000	0.35000000000000003	0.006002962141235282	pyramid_4	5	2	COMPLETE
4	0.9673721115237435	2020-06-30 18:07:16.597770	2020-06-30 18:07:27.869345	0 days 00:00:11.271575000	0.30000000000000004	0.0007551334889109286	pyramid_4	8	3	COMPLETE
5	0.9691716447839163	2020-06-30 18:07:27.869874	2020-06-30 18:07:40.454309	0 days 00:00:12.584435000	0.0	0.0001456852128238104	pyramid_2	7	3	COMPLETE
6	0.9694845645447255	2020-06-30 18:07:40.454826	2020-06-30 18:07:57.988987	0 days 00:00:17.534161000	0.4	1.863716758311317e-05	pyramid_2	10	2	COMPLETE
7	0.9782203246204246	2020-06-30 18:07:57.989508	2020-06-30 18:08:07.332018	0 days 00:00:09.342510000	0.15000000000000002	0.023081916413930002		4	1	COMPLETE
8	0.969836001746349	2020-06-30 18:08:07.332541	2020-06-30 18:08:26.711119	0 days 00:00:19.378578000	0.25	0.00013850669284394022		10	1	COMPLETE
9	0.9659390872627384	2020-06-30 18:08:26.711603	2020-06-30 18:08:49.294919	0 days 00:00:22.583316000	0.5	5.309284908864934e-05	pyramid_4	8	3	COMPLETE
10	0.9660122529664896	2020-06-30 18:08:49.295428	2020-06-30 18:10:02.049672	0 days 00:01:12.754244000	0.5	1.4872698523288934e-05	flat	6	3	COMPLETE
11	0.9663683298072826	2020-06-30 18:10:02.050169	2020-06-30 18:11:24.561469	0 days 00:01:22.511300000	0.5	1.0381713961030858e-05	flat	6	3	COMPLETE
12	0.9655900064354326	2020-06-30 18:11:24.561961	2020-06-30 18:11:52.803499	0 days 00:00:28.241538000	0.5	3.9428757322784314e-05	flat	6	3	COMPLETE
13	0.9678468731463938	2020-06-30 18:11:52.803983	2020-06-30 18:12:08.773685	0 days 00:00:15.969702000	0.5	5.388766421579452e-05	flat	7	2	COMPLETE
14	0.9667689471841023	2020-06-30 18:12:08.774175	2020-06-30 18:12:23.012097	0 days 00:00:14.237922000	0.45	5.8597678494979955e-05	pyramid_4	9	3	COMPLETE
15	0.9699694996307184	2020-06-30 18:12:23.012587	2020-06-30 18:12:33.872154	0 days 00:00:10.859567000	0.15000000000000002	0.0002500366786788114	flat	6	2	COMPLETE
16	0.979075069879152	2020-06-30 18:12:33.872636	2020-06-30 18:13:18.472686	0 days 00:00:44.600050000	0.45	3.8794742190745184e-05	flat	4	3	COMPLETE
17	0.9691771111224287	2020-06-30 18:13:18.473175	2020-06-30 18:13:35.079004	0 days 00:00:16.605829000	0.4	0.0002995218046365432	pyramid_4	5	3	COMPLETE
18	0.9685698807717337	2020-06-30 18:13:35.079495	2020-06-30 18:13:44.964678	0 days 00:00:09.885183000	0.5	0.0019995675985292768	pyramid_4	9	2	COMPLETE
19	0.9699588650153615	2020-06-30 18:13:44.965162	2020-06-30 18:14:11.185282	0 days 00:00:26.220120000	0.2	3.538715075387844e-05		5	1	COMPLETE
20	0.96753659657396	2020-06-30 18:14:11.185759	2020-06-30 18:14:23.790815	0 days 00:00:12.605056000	0.45	0.00011108863797067278	flat	7	3	COMPLETE
21	0.9659458358288031	2020-06-30 18:14:23.791299	2020-06-30 18:15:36.980975	0 days 00:01:13.189676000	0.5	1.3940829117759768e-05	flat	6	3	COMPLETE
22	0.9663686784831959	2020-06-30 18:15:36.981466	2020-06-30 18:16:51.197383	0 days 00:01:14.215917000	0.45	1.1015169547946467e-05	flat	6	3	COMPLETE
23	0.9677165133452444	2020-06-30 18:16:51.197873	2020-06-30 18:17:13.492228	0 days 00:00:22.294355000	0.35000000000000003	2.4919294841257508e-05	flat	8	3	COMPLETE
24	0.9661761812600059	2020-06-30 18:17:13.492730	2020-06-30 18:17:41.488509	0 days 00:00:27.995779000	0.5	7.378278897702536e-05	flat	5	3	COMPLETE
25	inf	2020-06-30 18:17:41.488998	2020-06-30 18:17:41.884766	0 days 00:00:00.395768000	0.35000000000000003	0.09744544073851069	flat	7	3	COMPLETE
26	0.9682220540529548	2020-06-30 18:17:41.885484	2020-06-30 18:19:28.903115	0 days 00:01:47.017631000	0.45	1.003295813949445e-05	pyramid_4	6	2	COMPLETE
27	0.9679729701033124	2020-06-30 18:19:28.903615	2020-06-30 18:19:39.945122	0 days 00:00:11.041507000	0.4	0.0003595200522819722	flat	9	3	COMPLETE
